=== n8 ctrl seed 6: train_gpt_muonh_fast_slow_decay.py ===
W0827 08:26:38.513000 24167 torch/distributed/run.py:852] 
W0827 08:26:38.513000 24167 torch/distributed/run.py:852] *****************************************
W0827 08:26:38.513000 24167 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0827 08:26:38.513000 24167 torch/distributed/run.py:852] *****************************************
logs/muonh_fast_slow_decay_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_steps3125_seed6.txt
step:0/3125 val_loss:10.97591 train_time:0.000s step_avg:nanms
step:1/3125 train_time:2.841s step_avg:2841.50ms
step:144/3125 train_time:24.884s step_avg:172.81ms
step:145/3125 train_time:25.039s step_avg:172.68ms
step:146/3125 train_time:25.193s step_avg:172.56ms
step:147/3125 train_time:25.347s step_avg:172.43ms
step:148/3125 train_time:25.502s step_avg:172.31ms
step:149/3125 train_time:25.655s step_avg:172.18ms
step:150/3125 train_time:25.809s step_avg:172.06ms
step:151/3125 train_time:25.962s step_avg:171.93ms
step:152/3125 train_time:26.118s step_avg:171.83ms
step:153/3125 train_time:26.270s step_avg:171.70ms
step:154/3125 train_time:26.424s step_avg:171.59ms
step:155/3125 train_time:26.579s step_avg:171.48ms
step:156/3125 train_time:26.733s step_avg:171.36ms
step:157/3125 train_time:26.887s step_avg:171.25ms
step:158/3125 train_time:27.041s step_avg:171.14ms
step:159/3125 train_time:27.195s step_avg:171.04ms
step:160/3125 train_time:27.348s step_avg:170.93ms
step:161/3125 train_time:27.503s step_avg:170.82ms
step:162/3125 train_time:27.657s step_avg:170.72ms
step:163/3125 train_time:27.812s step_avg:170.62ms
step:164/3125 train_time:27.965s step_avg:170.52ms
step:165/3125 train_time:28.120s step_avg:170.43ms
step:166/3125 train_time:28.274s step_avg:170.32ms
step:167/3125 train_time:28.427s step_avg:170.22ms
step:168/3125 train_time:28.581s step_avg:170.13ms
step:169/3125 train_time:28.736s step_avg:170.03ms
step:170/3125 train_time:28.889s step_avg:169.94ms
step:171/3125 train_time:29.043s step_avg:169.84ms
step:172/3125 train_time:29.197s step_avg:169.75ms
step:173/3125 train_time:29.350s step_avg:169.65ms
step:174/3125 train_time:29.503s step_avg:169.56ms
step:175/3125 train_time:29.659s step_avg:169.48ms
step:176/3125 train_time:29.813s step_avg:169.39ms
step:177/3125 train_time:29.966s step_avg:169.30ms
step:178/3125 train_time:30.121s step_avg:169.22ms
step:179/3125 train_time:30.274s step_avg:169.13ms
step:180/3125 train_time:30.428s step_avg:169.05ms
step:181/3125 train_time:30.582s step_avg:168.96ms
step:182/3125 train_time:30.736s step_avg:168.88ms
step:183/3125 train_time:30.891s step_avg:168.80ms
step:184/3125 train_time:31.045s step_avg:168.72ms
step:185/3125 train_time:31.199s step_avg:168.64ms
step:186/3125 train_time:31.352s step_avg:168.56ms
step:187/3125 train_time:31.506s step_avg:168.48ms
step:188/3125 train_time:31.660s step_avg:168.40ms
step:189/3125 train_time:31.814s step_avg:168.33ms
step:190/3125 train_time:31.968s step_avg:168.25ms
step:191/3125 train_time:32.262s step_avg:168.91ms
step:192/3125 train_time:32.417s step_avg:168.84ms
step:193/3125 train_time:32.570s step_avg:168.76ms
step:194/3125 train_time:32.723s step_avg:168.67ms
step:195/3125 train_time:32.876s step_avg:168.60ms
step:196/3125 train_time:33.030s step_avg:168.52ms
step:197/3125 train_time:33.184s step_avg:168.45ms
step:198/3125 train_time:33.339s step_avg:168.38ms
step:199/3125 train_time:33.492s step_avg:168.30ms
step:200/3125 train_time:33.646s step_avg:168.23ms
step:201/3125 train_time:33.800s step_avg:168.16ms
step:202/3125 train_time:33.953s step_avg:168.09ms
step:203/3125 train_time:34.107s step_avg:168.01ms
step:204/3125 train_time:34.261s step_avg:167.95ms
step:205/3125 train_time:34.415s step_avg:167.88ms
step:206/3125 train_time:34.569s step_avg:167.81ms
step:207/3125 train_time:34.723s step_avg:167.75ms
step:208/3125 train_time:34.877s step_avg:167.68ms
step:209/3125 train_time:35.030s step_avg:167.61ms
step:210/3125 train_time:35.183s step_avg:167.54ms
step:211/3125 train_time:35.339s step_avg:167.48ms
step:212/3125 train_time:35.493s step_avg:167.42ms
step:213/3125 train_time:35.646s step_avg:167.35ms
step:214/3125 train_time:35.800s step_avg:167.29ms
step:215/3125 train_time:35.954s step_avg:167.23ms
step:216/3125 train_time:36.107s step_avg:167.16ms
step:217/3125 train_time:36.262s step_avg:167.11ms
step:218/3125 train_time:36.416s step_avg:167.05ms
step:219/3125 train_time:36.569s step_avg:166.98ms
step:220/3125 train_time:36.722s step_avg:166.92ms
step:221/3125 train_time:36.876s step_avg:166.86ms
step:222/3125 train_time:37.029s step_avg:166.80ms
step:223/3125 train_time:37.183s step_avg:166.74ms
step:224/3125 train_time:37.337s step_avg:166.68ms
step:225/3125 train_time:37.490s step_avg:166.62ms
step:226/3125 train_time:37.643s step_avg:166.56ms
step:227/3125 train_time:37.798s step_avg:166.51ms
step:228/3125 train_time:37.951s step_avg:166.45ms
step:229/3125 train_time:38.103s step_avg:166.39ms
step:230/3125 train_time:38.258s step_avg:166.34ms
step:231/3125 train_time:38.411s step_avg:166.28ms
step:232/3125 train_time:38.566s step_avg:166.23ms
step:233/3125 train_time:38.719s step_avg:166.18ms
step:234/3125 train_time:38.873s step_avg:166.12ms
step:235/3125 train_time:39.027s step_avg:166.07ms
step:236/3125 train_time:39.181s step_avg:166.02ms
step:237/3125 train_time:39.335s step_avg:165.97ms
step:238/3125 train_time:39.489s step_avg:165.92ms
step:239/3125 train_time:39.642s step_avg:165.87ms
step:240/3125 train_time:39.795s step_avg:165.81ms
step:241/3125 train_time:39.949s step_avg:165.76ms
step:242/3125 train_time:40.103s step_avg:165.71ms
step:243/3125 train_time:40.257s step_avg:165.66ms
step:244/3125 train_time:40.410s step_avg:165.62ms
step:245/3125 train_time:40.564s step_avg:165.57ms
step:246/3125 train_time:40.719s step_avg:165.52ms
step:247/3125 train_time:40.872s step_avg:165.47ms
step:248/3125 train_time:41.025s step_avg:165.42ms
step:249/3125 train_time:41.179s step_avg:165.38ms
step:250/3125 train_time:41.333s step_avg:165.33ms
step:250/3125 val_loss:4.25043 train_time:41.341s step_avg:155.00ms
step:251/3125 train_time:41.490s step_avg:165.30ms
step:252/3125 train_time:41.644s step_avg:165.25ms
step:253/3125 train_time:41.797s step_avg:165.20ms
step:254/3125 train_time:41.952s step_avg:165.16ms
step:255/3125 train_time:42.106s step_avg:165.12ms
step:256/3125 train_time:42.261s step_avg:165.08ms
step:257/3125 train_time:42.413s step_avg:165.03ms
step:258/3125 train_time:42.568s step_avg:164.99ms
step:259/3125 train_time:42.722s step_avg:164.95ms
step:260/3125 train_time:42.874s step_avg:164.90ms
step:261/3125 train_time:43.027s step_avg:164.85ms
step:262/3125 train_time:43.183s step_avg:164.82ms
step:263/3125 train_time:43.337s step_avg:164.78ms
step:264/3125 train_time:43.491s step_avg:164.74ms
step:265/3125 train_time:43.645s step_avg:164.70ms
step:266/3125 train_time:43.799s step_avg:164.66ms
step:267/3125 train_time:43.952s step_avg:164.61ms
step:268/3125 train_time:44.107s step_avg:164.58ms
step:269/3125 train_time:44.262s step_avg:164.54ms
step:270/3125 train_time:44.414s step_avg:164.50ms
step:271/3125 train_time:44.567s step_avg:164.46ms
step:272/3125 train_time:44.723s step_avg:164.42ms
step:273/3125 train_time:44.877s step_avg:164.38ms
step:274/3125 train_time:45.030s step_avg:164.34ms
step:275/3125 train_time:45.185s step_avg:164.31ms
step:276/3125 train_time:45.338s step_avg:164.27ms
step:277/3125 train_time:45.491s step_avg:164.23ms
step:278/3125 train_time:45.646s step_avg:164.20ms
step:279/3125 train_time:45.800s step_avg:164.16ms
step:280/3125 train_time:45.953s step_avg:164.12ms
step:281/3125 train_time:46.106s step_avg:164.08ms
step:282/3125 train_time:46.261s step_avg:164.05ms
step:283/3125 train_time:46.415s step_avg:164.01ms
step:284/3125 train_time:46.569s step_avg:163.98ms
step:285/3125 train_time:46.724s step_avg:163.94ms
step:286/3125 train_time:46.877s step_avg:163.91ms
step:287/3125 train_time:47.030s step_avg:163.87ms
step:288/3125 train_time:47.185s step_avg:163.84ms
step:289/3125 train_time:47.339s step_avg:163.80ms
step:290/3125 train_time:47.492s step_avg:163.77ms
step:291/3125 train_time:47.645s step_avg:163.73ms
step:292/3125 train_time:47.798s step_avg:163.69ms
step:293/3125 train_time:47.952s step_avg:163.66ms
step:294/3125 train_time:48.106s step_avg:163.62ms
step:295/3125 train_time:48.260s step_avg:163.59ms
step:296/3125 train_time:48.413s step_avg:163.56ms
step:297/3125 train_time:48.567s step_avg:163.52ms
step:298/3125 train_time:48.720s step_avg:163.49ms
step:299/3125 train_time:48.873s step_avg:163.46ms
step:300/3125 train_time:49.027s step_avg:163.42ms
step:301/3125 train_time:49.181s step_avg:163.39ms
step:302/3125 train_time:49.334s step_avg:163.36ms
step:303/3125 train_time:49.487s step_avg:163.32ms
step:304/3125 train_time:49.642s step_avg:163.30ms
step:305/3125 train_time:49.796s step_avg:163.26ms
step:306/3125 train_time:49.950s step_avg:163.24ms
step:307/3125 train_time:50.103s step_avg:163.20ms
step:308/3125 train_time:50.258s step_avg:163.18ms
step:309/3125 train_time:50.411s step_avg:163.14ms
step:310/3125 train_time:50.565s step_avg:163.11ms
step:311/3125 train_time:50.719s step_avg:163.09ms
step:312/3125 train_time:50.873s step_avg:163.05ms
step:313/3125 train_time:51.026s step_avg:163.02ms
step:314/3125 train_time:51.179s step_avg:162.99ms
step:315/3125 train_time:51.333s step_avg:162.96ms
step:316/3125 train_time:51.487s step_avg:162.93ms
step:317/3125 train_time:51.642s step_avg:162.91ms
step:318/3125 train_time:51.795s step_avg:162.88ms
step:319/3125 train_time:51.948s step_avg:162.85ms
step:320/3125 train_time:52.102s step_avg:162.82ms
step:321/3125 train_time:52.256s step_avg:162.79ms
step:322/3125 train_time:52.409s step_avg:162.76ms
step:323/3125 train_time:52.563s step_avg:162.73ms
step:324/3125 train_time:52.718s step_avg:162.71ms
step:325/3125 train_time:52.872s step_avg:162.68ms
step:326/3125 train_time:53.026s step_avg:162.66ms
step:327/3125 train_time:53.179s step_avg:162.63ms
step:328/3125 train_time:53.332s step_avg:162.60ms
step:329/3125 train_time:53.486s step_avg:162.57ms
step:330/3125 train_time:53.641s step_avg:162.55ms
step:331/3125 train_time:53.794s step_avg:162.52ms
step:332/3125 train_time:53.947s step_avg:162.49ms
step:333/3125 train_time:54.101s step_avg:162.47ms
step:334/3125 train_time:54.255s step_avg:162.44ms
step:335/3125 train_time:54.408s step_avg:162.41ms
step:336/3125 train_time:54.562s step_avg:162.39ms
step:337/3125 train_time:54.715s step_avg:162.36ms
step:338/3125 train_time:54.868s step_avg:162.33ms
step:339/3125 train_time:55.021s step_avg:162.31ms
step:340/3125 train_time:55.175s step_avg:162.28ms
step:341/3125 train_time:55.327s step_avg:162.25ms
step:342/3125 train_time:55.482s step_avg:162.23ms
step:343/3125 train_time:55.634s step_avg:162.20ms
step:344/3125 train_time:55.788s step_avg:162.17ms
step:345/3125 train_time:55.942s step_avg:162.15ms
step:346/3125 train_time:56.095s step_avg:162.12ms
step:347/3125 train_time:56.248s step_avg:162.10ms
step:348/3125 train_time:56.401s step_avg:162.07ms
step:349/3125 train_time:56.554s step_avg:162.05ms
step:350/3125 train_time:56.707s step_avg:162.02ms
step:351/3125 train_time:56.863s step_avg:162.00ms
step:352/3125 train_time:57.018s step_avg:161.98ms
step:353/3125 train_time:57.171s step_avg:161.96ms
step:354/3125 train_time:57.325s step_avg:161.93ms
step:355/3125 train_time:57.478s step_avg:161.91ms
step:356/3125 train_time:57.631s step_avg:161.88ms
step:357/3125 train_time:57.785s step_avg:161.86ms
step:358/3125 train_time:57.939s step_avg:161.84ms
step:359/3125 train_time:58.092s step_avg:161.82ms
step:360/3125 train_time:58.246s step_avg:161.79ms
step:361/3125 train_time:58.399s step_avg:161.77ms
step:362/3125 train_time:58.552s step_avg:161.74ms
step:363/3125 train_time:58.705s step_avg:161.72ms
step:364/3125 train_time:58.859s step_avg:161.70ms
step:365/3125 train_time:59.012s step_avg:161.68ms
step:366/3125 train_time:59.166s step_avg:161.66ms
step:367/3125 train_time:59.320s step_avg:161.63ms
step:368/3125 train_time:59.473s step_avg:161.61ms
step:369/3125 train_time:59.626s step_avg:161.59ms
step:370/3125 train_time:59.779s step_avg:161.57ms
step:371/3125 train_time:59.932s step_avg:161.54ms
step:372/3125 train_time:60.086s step_avg:161.52ms
step:373/3125 train_time:60.240s step_avg:161.50ms
step:374/3125 train_time:60.392s step_avg:161.48ms
step:375/3125 train_time:60.546s step_avg:161.46ms
step:375/3125 val_loss:4.03705 train_time:60.554s step_avg:153.70ms
step:376/3125 train_time:60.701s step_avg:161.44ms
step:377/3125 train_time:60.854s step_avg:161.42ms
step:378/3125 train_time:61.007s step_avg:161.40ms
step:379/3125 train_time:61.161s step_avg:161.37ms
step:380/3125 train_time:61.314s step_avg:161.35ms
step:381/3125 train_time:61.517s step_avg:161.46ms
step:382/3125 train_time:61.670s step_avg:161.44ms
step:383/3125 train_time:61.823s step_avg:161.42ms
step:384/3125 train_time:61.977s step_avg:161.40ms
step:385/3125 train_time:62.130s step_avg:161.38ms
step:386/3125 train_time:62.285s step_avg:161.36ms
step:387/3125 train_time:62.439s step_avg:161.34ms
step:388/3125 train_time:62.591s step_avg:161.32ms
step:389/3125 train_time:62.745s step_avg:161.30ms
step:390/3125 train_time:62.898s step_avg:161.28ms
step:391/3125 train_time:63.050s step_avg:161.25ms
step:392/3125 train_time:63.204s step_avg:161.23ms
step:393/3125 train_time:63.357s step_avg:161.21ms
step:394/3125 train_time:63.511s step_avg:161.20ms
step:395/3125 train_time:63.666s step_avg:161.18ms
step:396/3125 train_time:63.818s step_avg:161.16ms
step:397/3125 train_time:63.971s step_avg:161.14ms
step:398/3125 train_time:64.124s step_avg:161.12ms
step:399/3125 train_time:64.278s step_avg:161.10ms
step:400/3125 train_time:64.431s step_avg:161.08ms
step:401/3125 train_time:64.585s step_avg:161.06ms
step:402/3125 train_time:64.737s step_avg:161.04ms
step:403/3125 train_time:64.892s step_avg:161.02ms
step:404/3125 train_time:65.045s step_avg:161.00ms
step:405/3125 train_time:65.198s step_avg:160.98ms
step:406/3125 train_time:65.352s step_avg:160.96ms
step:407/3125 train_time:65.507s step_avg:160.95ms
step:408/3125 train_time:65.660s step_avg:160.93ms
step:409/3125 train_time:65.813s step_avg:160.91ms
step:410/3125 train_time:65.967s step_avg:160.89ms
step:411/3125 train_time:66.121s step_avg:160.88ms
step:412/3125 train_time:66.273s step_avg:160.86ms
step:413/3125 train_time:66.427s step_avg:160.84ms
step:414/3125 train_time:66.580s step_avg:160.82ms
step:415/3125 train_time:66.733s step_avg:160.80ms
step:416/3125 train_time:66.887s step_avg:160.79ms
step:417/3125 train_time:67.042s step_avg:160.77ms
step:418/3125 train_time:67.195s step_avg:160.75ms
step:419/3125 train_time:67.349s step_avg:160.74ms
step:420/3125 train_time:67.502s step_avg:160.72ms
step:421/3125 train_time:67.656s step_avg:160.70ms
step:422/3125 train_time:67.810s step_avg:160.69ms
step:423/3125 train_time:67.964s step_avg:160.67ms
step:424/3125 train_time:68.117s step_avg:160.65ms
step:425/3125 train_time:68.270s step_avg:160.64ms
step:426/3125 train_time:68.424s step_avg:160.62ms
step:427/3125 train_time:68.577s step_avg:160.60ms
step:428/3125 train_time:68.731s step_avg:160.59ms
step:429/3125 train_time:68.885s step_avg:160.57ms
step:430/3125 train_time:69.039s step_avg:160.56ms
step:431/3125 train_time:69.192s step_avg:160.54ms
step:432/3125 train_time:69.346s step_avg:160.52ms
step:433/3125 train_time:69.499s step_avg:160.51ms
step:434/3125 train_time:69.652s step_avg:160.49ms
step:435/3125 train_time:69.806s step_avg:160.47ms
step:436/3125 train_time:69.960s step_avg:160.46ms
step:437/3125 train_time:70.112s step_avg:160.44ms
step:438/3125 train_time:70.266s step_avg:160.43ms
step:439/3125 train_time:70.419s step_avg:160.41ms
step:440/3125 train_time:70.572s step_avg:160.39ms
step:441/3125 train_time:70.726s step_avg:160.38ms
step:442/3125 train_time:70.878s step_avg:160.36ms
step:443/3125 train_time:71.031s step_avg:160.34ms
step:444/3125 train_time:71.185s step_avg:160.33ms
step:445/3125 train_time:71.338s step_avg:160.31ms
step:446/3125 train_time:71.491s step_avg:160.29ms
step:447/3125 train_time:71.645s step_avg:160.28ms
step:448/3125 train_time:71.798s step_avg:160.26ms
step:449/3125 train_time:71.951s step_avg:160.25ms
step:450/3125 train_time:72.105s step_avg:160.23ms
step:451/3125 train_time:72.258s step_avg:160.22ms
step:452/3125 train_time:72.412s step_avg:160.20ms
step:453/3125 train_time:72.566s step_avg:160.19ms
step:454/3125 train_time:72.719s step_avg:160.17ms
step:455/3125 train_time:72.872s step_avg:160.16ms
step:456/3125 train_time:73.026s step_avg:160.14ms
step:457/3125 train_time:73.179s step_avg:160.13ms
step:458/3125 train_time:73.331s step_avg:160.11ms
step:459/3125 train_time:73.487s step_avg:160.10ms
step:460/3125 train_time:73.640s step_avg:160.09ms
step:461/3125 train_time:73.793s step_avg:160.07ms
step:462/3125 train_time:73.946s step_avg:160.06ms
step:463/3125 train_time:74.098s step_avg:160.04ms
step:464/3125 train_time:74.251s step_avg:160.02ms
step:465/3125 train_time:74.405s step_avg:160.01ms
step:466/3125 train_time:74.559s step_avg:160.00ms
step:467/3125 train_time:74.711s step_avg:159.98ms
step:468/3125 train_time:74.866s step_avg:159.97ms
step:469/3125 train_time:75.019s step_avg:159.96ms
step:470/3125 train_time:75.173s step_avg:159.94ms
step:471/3125 train_time:75.326s step_avg:159.93ms
step:472/3125 train_time:75.480s step_avg:159.91ms
step:473/3125 train_time:75.632s step_avg:159.90ms
step:474/3125 train_time:75.786s step_avg:159.89ms
step:475/3125 train_time:75.939s step_avg:159.87ms
step:476/3125 train_time:76.094s step_avg:159.86ms
step:477/3125 train_time:76.248s step_avg:159.85ms
step:478/3125 train_time:76.400s step_avg:159.83ms
step:479/3125 train_time:76.553s step_avg:159.82ms
step:480/3125 train_time:76.707s step_avg:159.81ms
step:481/3125 train_time:76.862s step_avg:159.80ms
step:482/3125 train_time:77.014s step_avg:159.78ms
step:483/3125 train_time:77.168s step_avg:159.77ms
step:484/3125 train_time:77.321s step_avg:159.75ms
step:485/3125 train_time:77.474s step_avg:159.74ms
step:486/3125 train_time:77.629s step_avg:159.73ms
step:487/3125 train_time:77.782s step_avg:159.72ms
step:488/3125 train_time:77.935s step_avg:159.70ms
step:489/3125 train_time:78.090s step_avg:159.69ms
step:490/3125 train_time:78.244s step_avg:159.68ms
step:491/3125 train_time:78.397s step_avg:159.67ms
step:492/3125 train_time:78.550s step_avg:159.66ms
step:493/3125 train_time:78.704s step_avg:159.64ms
step:494/3125 train_time:78.857s step_avg:159.63ms
step:495/3125 train_time:79.011s step_avg:159.62ms
step:496/3125 train_time:79.165s step_avg:159.61ms
step:497/3125 train_time:79.318s step_avg:159.59ms
step:498/3125 train_time:79.471s step_avg:159.58ms
step:499/3125 train_time:79.625s step_avg:159.57ms
step:500/3125 train_time:79.778s step_avg:159.56ms
step:500/3125 val_loss:3.91945 train_time:79.787s step_avg:153.86ms
step:501/3125 train_time:79.935s step_avg:159.55ms
step:502/3125 train_time:80.088s step_avg:159.54ms
step:503/3125 train_time:80.241s step_avg:159.52ms
step:504/3125 train_time:80.394s step_avg:159.51ms
step:505/3125 train_time:80.547s step_avg:159.50ms
