=== n8 ctrl seed 4: train_gpt_muonh_fast_slow_decay.py ===
W0827 08:08:59.466000 22315 torch/distributed/run.py:852] 
W0827 08:08:59.466000 22315 torch/distributed/run.py:852] *****************************************
W0827 08:08:59.466000 22315 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0827 08:08:59.466000 22315 torch/distributed/run.py:852] *****************************************
logs/muonh_fast_slow_decay_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_steps3125_seed4.txt
step:0/3125 val_loss:11.02373 train_time:0.000s step_avg:nanms
step:1/3125 train_time:2.895s step_avg:2894.56ms
step:108/3125 train_time:19.401s step_avg:179.64ms
step:109/3125 train_time:19.555s step_avg:179.40ms
step:110/3125 train_time:19.710s step_avg:179.18ms
step:111/3125 train_time:19.864s step_avg:178.95ms
step:112/3125 train_time:20.017s step_avg:178.72ms
step:113/3125 train_time:20.171s step_avg:178.50ms
step:114/3125 train_time:20.325s step_avg:178.29ms
step:115/3125 train_time:20.477s step_avg:178.07ms
step:116/3125 train_time:20.632s step_avg:177.86ms
step:117/3125 train_time:20.787s step_avg:177.67ms
step:118/3125 train_time:20.941s step_avg:177.46ms
step:119/3125 train_time:21.094s step_avg:177.26ms
step:120/3125 train_time:21.250s step_avg:177.08ms
step:121/3125 train_time:21.405s step_avg:176.90ms
step:122/3125 train_time:21.558s step_avg:176.70ms
step:123/3125 train_time:21.712s step_avg:176.52ms
step:124/3125 train_time:21.865s step_avg:176.33ms
step:125/3125 train_time:22.018s step_avg:176.14ms
step:125/3125 val_loss:4.88517 train_time:22.026s step_avg:176.21ms
step:126/3125 train_time:22.173s step_avg:175.98ms
step:127/3125 train_time:22.327s step_avg:175.81ms
step:128/3125 train_time:22.481s step_avg:175.63ms
step:129/3125 train_time:22.635s step_avg:175.46ms
step:130/3125 train_time:22.790s step_avg:175.31ms
step:131/3125 train_time:22.943s step_avg:175.14ms
step:132/3125 train_time:23.097s step_avg:174.98ms
step:133/3125 train_time:23.251s step_avg:174.82ms
step:134/3125 train_time:23.405s step_avg:174.66ms
step:135/3125 train_time:23.559s step_avg:174.51ms
step:136/3125 train_time:23.712s step_avg:174.36ms
step:137/3125 train_time:23.866s step_avg:174.20ms
step:138/3125 train_time:24.019s step_avg:174.05ms
step:139/3125 train_time:24.174s step_avg:173.91ms
step:140/3125 train_time:24.329s step_avg:173.78ms
step:141/3125 train_time:24.483s step_avg:173.64ms
step:142/3125 train_time:24.635s step_avg:173.49ms
step:143/3125 train_time:24.790s step_avg:173.35ms
step:144/3125 train_time:24.942s step_avg:173.21ms
step:145/3125 train_time:25.096s step_avg:173.07ms
step:146/3125 train_time:25.250s step_avg:172.94ms
step:147/3125 train_time:25.404s step_avg:172.81ms
step:148/3125 train_time:25.557s step_avg:172.69ms
step:149/3125 train_time:25.712s step_avg:172.56ms
step:150/3125 train_time:25.866s step_avg:172.44ms
step:151/3125 train_time:26.019s step_avg:172.31ms
step:152/3125 train_time:26.172s step_avg:172.18ms
step:153/3125 train_time:26.326s step_avg:172.07ms
step:154/3125 train_time:26.481s step_avg:171.95ms
step:155/3125 train_time:26.635s step_avg:171.84ms
step:156/3125 train_time:26.790s step_avg:171.73ms
step:157/3125 train_time:26.942s step_avg:171.61ms
step:158/3125 train_time:27.096s step_avg:171.50ms
step:159/3125 train_time:27.250s step_avg:171.38ms
step:160/3125 train_time:27.406s step_avg:171.28ms
step:161/3125 train_time:27.558s step_avg:171.17ms
step:162/3125 train_time:27.713s step_avg:171.06ms
step:163/3125 train_time:27.867s step_avg:170.96ms
step:164/3125 train_time:28.020s step_avg:170.85ms
step:165/3125 train_time:28.174s step_avg:170.75ms
step:166/3125 train_time:28.330s step_avg:170.66ms
step:167/3125 train_time:28.484s step_avg:170.56ms
step:168/3125 train_time:28.638s step_avg:170.46ms
step:169/3125 train_time:28.792s step_avg:170.37ms
step:170/3125 train_time:28.946s step_avg:170.27ms
step:171/3125 train_time:29.100s step_avg:170.17ms
step:172/3125 train_time:29.254s step_avg:170.08ms
step:173/3125 train_time:29.409s step_avg:169.99ms
step:174/3125 train_time:29.563s step_avg:169.90ms
step:175/3125 train_time:29.716s step_avg:169.81ms
step:176/3125 train_time:29.871s step_avg:169.72ms
step:177/3125 train_time:30.025s step_avg:169.63ms
step:178/3125 train_time:30.179s step_avg:169.55ms
step:179/3125 train_time:30.333s step_avg:169.46ms
step:180/3125 train_time:30.488s step_avg:169.38ms
step:181/3125 train_time:30.641s step_avg:169.29ms
step:182/3125 train_time:30.794s step_avg:169.20ms
step:183/3125 train_time:30.948s step_avg:169.12ms
step:184/3125 train_time:31.102s step_avg:169.03ms
step:185/3125 train_time:31.255s step_avg:168.95ms
step:186/3125 train_time:31.410s step_avg:168.87ms
step:187/3125 train_time:31.564s step_avg:168.79ms
step:188/3125 train_time:31.718s step_avg:168.71ms
step:189/3125 train_time:31.872s step_avg:168.63ms
step:190/3125 train_time:32.028s step_avg:168.57ms
step:191/3125 train_time:32.337s step_avg:169.30ms
step:192/3125 train_time:32.493s step_avg:169.23ms
step:193/3125 train_time:32.646s step_avg:169.15ms
step:194/3125 train_time:32.798s step_avg:169.06ms
step:195/3125 train_time:32.952s step_avg:168.99ms
step:196/3125 train_time:33.107s step_avg:168.91ms
step:197/3125 train_time:33.261s step_avg:168.84ms
step:198/3125 train_time:33.416s step_avg:168.77ms
step:199/3125 train_time:33.570s step_avg:168.69ms
step:200/3125 train_time:33.724s step_avg:168.62ms
step:201/3125 train_time:33.877s step_avg:168.54ms
step:202/3125 train_time:34.031s step_avg:168.47ms
step:203/3125 train_time:34.185s step_avg:168.40ms
step:204/3125 train_time:34.338s step_avg:168.32ms
step:205/3125 train_time:34.492s step_avg:168.25ms
step:206/3125 train_time:34.646s step_avg:168.18ms
step:207/3125 train_time:34.801s step_avg:168.12ms
step:208/3125 train_time:34.956s step_avg:168.06ms
step:209/3125 train_time:35.111s step_avg:167.99ms
step:210/3125 train_time:35.264s step_avg:167.93ms
step:211/3125 train_time:35.418s step_avg:167.86ms
step:212/3125 train_time:35.571s step_avg:167.79ms
step:213/3125 train_time:35.725s step_avg:167.72ms
step:214/3125 train_time:35.879s step_avg:167.66ms
step:215/3125 train_time:36.034s step_avg:167.60ms
step:216/3125 train_time:36.188s step_avg:167.54ms
step:217/3125 train_time:36.342s step_avg:167.47ms
step:218/3125 train_time:36.496s step_avg:167.41ms
step:219/3125 train_time:36.650s step_avg:167.35ms
step:220/3125 train_time:36.803s step_avg:167.29ms
step:221/3125 train_time:36.958s step_avg:167.23ms
step:222/3125 train_time:37.112s step_avg:167.17ms
step:223/3125 train_time:37.266s step_avg:167.11ms
step:224/3125 train_time:37.419s step_avg:167.05ms
step:225/3125 train_time:37.574s step_avg:166.99ms
step:226/3125 train_time:37.728s step_avg:166.94ms
step:227/3125 train_time:37.882s step_avg:166.88ms
step:228/3125 train_time:38.035s step_avg:166.82ms
step:229/3125 train_time:38.190s step_avg:166.77ms
step:230/3125 train_time:38.343s step_avg:166.71ms
step:231/3125 train_time:38.496s step_avg:166.65ms
step:232/3125 train_time:38.650s step_avg:166.59ms
step:233/3125 train_time:38.803s step_avg:166.54ms
step:234/3125 train_time:38.957s step_avg:166.48ms
step:235/3125 train_time:39.111s step_avg:166.43ms
step:236/3125 train_time:39.265s step_avg:166.38ms
step:237/3125 train_time:39.418s step_avg:166.32ms
step:238/3125 train_time:39.572s step_avg:166.27ms
step:239/3125 train_time:39.726s step_avg:166.22ms
step:240/3125 train_time:39.880s step_avg:166.17ms
step:241/3125 train_time:40.034s step_avg:166.12ms
step:242/3125 train_time:40.189s step_avg:166.07ms
step:243/3125 train_time:40.342s step_avg:166.02ms
step:244/3125 train_time:40.496s step_avg:165.97ms
step:245/3125 train_time:40.650s step_avg:165.92ms
step:246/3125 train_time:40.804s step_avg:165.87ms
step:247/3125 train_time:40.957s step_avg:165.82ms
step:248/3125 train_time:41.112s step_avg:165.77ms
step:249/3125 train_time:41.266s step_avg:165.73ms
step:250/3125 train_time:41.418s step_avg:165.67ms
step:250/3125 val_loss:4.23919 train_time:41.427s step_avg:155.20ms
step:251/3125 train_time:41.575s step_avg:165.64ms
step:252/3125 train_time:41.728s step_avg:165.59ms
step:253/3125 train_time:41.882s step_avg:165.54ms
step:254/3125 train_time:42.036s step_avg:165.49ms
step:255/3125 train_time:42.189s step_avg:165.45ms
step:256/3125 train_time:42.342s step_avg:165.40ms
step:257/3125 train_time:42.495s step_avg:165.35ms
step:258/3125 train_time:42.649s step_avg:165.30ms
step:259/3125 train_time:42.802s step_avg:165.26ms
step:260/3125 train_time:42.956s step_avg:165.22ms
step:261/3125 train_time:43.110s step_avg:165.17ms
step:262/3125 train_time:43.263s step_avg:165.13ms
step:263/3125 train_time:43.417s step_avg:165.08ms
step:264/3125 train_time:43.570s step_avg:165.04ms
step:265/3125 train_time:43.723s step_avg:164.99ms
step:266/3125 train_time:43.877s step_avg:164.95ms
step:267/3125 train_time:44.030s step_avg:164.91ms
step:268/3125 train_time:44.183s step_avg:164.86ms
step:269/3125 train_time:44.337s step_avg:164.82ms
step:270/3125 train_time:44.491s step_avg:164.78ms
step:271/3125 train_time:44.644s step_avg:164.74ms
step:272/3125 train_time:44.797s step_avg:164.69ms
step:273/3125 train_time:44.950s step_avg:164.65ms
step:274/3125 train_time:45.103s step_avg:164.61ms
step:275/3125 train_time:45.257s step_avg:164.57ms
step:276/3125 train_time:45.411s step_avg:164.53ms
step:277/3125 train_time:45.564s step_avg:164.49ms
step:278/3125 train_time:45.718s step_avg:164.45ms
step:279/3125 train_time:45.872s step_avg:164.41ms
step:280/3125 train_time:46.025s step_avg:164.38ms
step:281/3125 train_time:46.179s step_avg:164.34ms
step:282/3125 train_time:46.335s step_avg:164.31ms
step:283/3125 train_time:46.489s step_avg:164.27ms
step:284/3125 train_time:46.643s step_avg:164.23ms
step:285/3125 train_time:46.797s step_avg:164.20ms
step:286/3125 train_time:46.950s step_avg:164.16ms
step:287/3125 train_time:47.103s step_avg:164.12ms
step:288/3125 train_time:47.258s step_avg:164.09ms
step:289/3125 train_time:47.412s step_avg:164.06ms
step:290/3125 train_time:47.567s step_avg:164.02ms
step:291/3125 train_time:47.720s step_avg:163.98ms
step:292/3125 train_time:47.873s step_avg:163.95ms
step:293/3125 train_time:48.027s step_avg:163.92ms
step:294/3125 train_time:48.181s step_avg:163.88ms
step:295/3125 train_time:48.334s step_avg:163.85ms
step:296/3125 train_time:48.487s step_avg:163.81ms
step:297/3125 train_time:48.641s step_avg:163.78ms
step:298/3125 train_time:48.795s step_avg:163.74ms
step:299/3125 train_time:48.949s step_avg:163.71ms
step:300/3125 train_time:49.101s step_avg:163.67ms
step:301/3125 train_time:49.255s step_avg:163.64ms
step:302/3125 train_time:49.409s step_avg:163.60ms
step:303/3125 train_time:49.562s step_avg:163.57ms
step:304/3125 train_time:49.715s step_avg:163.54ms
step:305/3125 train_time:49.868s step_avg:163.50ms
step:306/3125 train_time:50.022s step_avg:163.47ms
step:307/3125 train_time:50.175s step_avg:163.44ms
step:308/3125 train_time:50.329s step_avg:163.41ms
step:309/3125 train_time:50.482s step_avg:163.37ms
step:310/3125 train_time:50.636s step_avg:163.34ms
step:311/3125 train_time:50.790s step_avg:163.31ms
step:312/3125 train_time:50.943s step_avg:163.28ms
step:313/3125 train_time:51.097s step_avg:163.25ms
step:314/3125 train_time:51.251s step_avg:163.22ms
step:315/3125 train_time:51.404s step_avg:163.19ms
step:316/3125 train_time:51.558s step_avg:163.16ms
step:317/3125 train_time:51.712s step_avg:163.13ms
step:318/3125 train_time:51.867s step_avg:163.10ms
step:319/3125 train_time:52.020s step_avg:163.07ms
step:320/3125 train_time:52.174s step_avg:163.04ms
step:321/3125 train_time:52.327s step_avg:163.01ms
step:322/3125 train_time:52.481s step_avg:162.98ms
step:323/3125 train_time:52.636s step_avg:162.96ms
step:324/3125 train_time:52.789s step_avg:162.93ms
step:325/3125 train_time:52.943s step_avg:162.90ms
step:326/3125 train_time:53.096s step_avg:162.87ms
step:327/3125 train_time:53.250s step_avg:162.84ms
step:328/3125 train_time:53.402s step_avg:162.81ms
step:329/3125 train_time:53.556s step_avg:162.78ms
step:330/3125 train_time:53.709s step_avg:162.75ms
step:331/3125 train_time:53.862s step_avg:162.73ms
step:332/3125 train_time:54.016s step_avg:162.70ms
step:333/3125 train_time:54.169s step_avg:162.67ms
step:334/3125 train_time:54.321s step_avg:162.64ms
step:335/3125 train_time:54.475s step_avg:162.61ms
step:336/3125 train_time:54.630s step_avg:162.59ms
step:337/3125 train_time:54.783s step_avg:162.56ms
step:338/3125 train_time:54.937s step_avg:162.54ms
step:339/3125 train_time:55.091s step_avg:162.51ms
step:340/3125 train_time:55.244s step_avg:162.48ms
step:341/3125 train_time:55.398s step_avg:162.46ms
step:342/3125 train_time:55.553s step_avg:162.44ms
step:343/3125 train_time:55.706s step_avg:162.41ms
step:344/3125 train_time:55.861s step_avg:162.39ms
step:345/3125 train_time:56.016s step_avg:162.36ms
step:346/3125 train_time:56.168s step_avg:162.34ms
step:347/3125 train_time:56.322s step_avg:162.31ms
step:348/3125 train_time:56.476s step_avg:162.29ms
step:349/3125 train_time:56.629s step_avg:162.26ms
step:350/3125 train_time:56.783s step_avg:162.24ms
step:351/3125 train_time:56.937s step_avg:162.21ms
step:352/3125 train_time:57.091s step_avg:162.19ms
step:353/3125 train_time:57.244s step_avg:162.16ms
step:354/3125 train_time:57.397s step_avg:162.14ms
step:355/3125 train_time:57.550s step_avg:162.11ms
step:356/3125 train_time:57.703s step_avg:162.09ms
step:357/3125 train_time:57.858s step_avg:162.07ms
step:358/3125 train_time:58.011s step_avg:162.04ms
step:359/3125 train_time:58.165s step_avg:162.02ms
step:360/3125 train_time:58.318s step_avg:161.99ms
step:361/3125 train_time:58.470s step_avg:161.97ms
step:362/3125 train_time:58.623s step_avg:161.94ms
step:363/3125 train_time:58.777s step_avg:161.92ms
step:364/3125 train_time:58.930s step_avg:161.90ms
step:365/3125 train_time:59.083s step_avg:161.87ms
step:366/3125 train_time:59.238s step_avg:161.85ms
step:367/3125 train_time:59.394s step_avg:161.84ms
step:368/3125 train_time:59.548s step_avg:161.82ms
step:369/3125 train_time:59.702s step_avg:161.79ms
step:370/3125 train_time:59.855s step_avg:161.77ms
step:371/3125 train_time:60.009s step_avg:161.75ms
step:372/3125 train_time:60.162s step_avg:161.73ms
step:373/3125 train_time:60.315s step_avg:161.70ms
step:374/3125 train_time:60.468s step_avg:161.68ms
step:375/3125 train_time:60.621s step_avg:161.66ms
step:375/3125 val_loss:4.04409 train_time:60.629s step_avg:153.62ms
step:376/3125 train_time:60.778s step_avg:161.64ms
step:377/3125 train_time:60.930s step_avg:161.62ms
step:378/3125 train_time:61.083s step_avg:161.60ms
step:379/3125 train_time:61.237s step_avg:161.57ms
step:380/3125 train_time:61.390s step_avg:161.55ms
step:381/3125 train_time:61.599s step_avg:161.68ms
step:382/3125 train_time:61.755s step_avg:161.66ms
step:383/3125 train_time:61.908s step_avg:161.64ms
step:384/3125 train_time:62.061s step_avg:161.62ms
step:385/3125 train_time:62.216s step_avg:161.60ms
step:386/3125 train_time:62.370s step_avg:161.58ms
step:387/3125 train_time:62.522s step_avg:161.56ms
step:388/3125 train_time:62.675s step_avg:161.53ms
step:389/3125 train_time:62.829s step_avg:161.51ms
step:390/3125 train_time:62.982s step_avg:161.49ms
step:391/3125 train_time:63.137s step_avg:161.48ms
step:392/3125 train_time:63.291s step_avg:161.46ms
step:393/3125 train_time:63.449s step_avg:161.45ms
step:394/3125 train_time:63.602s step_avg:161.43ms
step:395/3125 train_time:63.758s step_avg:161.41ms
step:396/3125 train_time:63.911s step_avg:161.39ms
step:397/3125 train_time:64.064s step_avg:161.37ms
step:398/3125 train_time:64.217s step_avg:161.35ms
step:399/3125 train_time:64.370s step_avg:161.33ms
step:400/3125 train_time:64.524s step_avg:161.31ms
step:401/3125 train_time:64.677s step_avg:161.29ms
step:402/3125 train_time:64.831s step_avg:161.27ms
step:403/3125 train_time:64.984s step_avg:161.25ms
step:404/3125 train_time:65.137s step_avg:161.23ms
step:405/3125 train_time:65.291s step_avg:161.21ms
step:406/3125 train_time:65.444s step_avg:161.19ms
step:407/3125 train_time:65.598s step_avg:161.17ms
step:408/3125 train_time:65.751s step_avg:161.15ms
step:409/3125 train_time:65.904s step_avg:161.14ms
step:410/3125 train_time:66.058s step_avg:161.12ms
step:411/3125 train_time:66.213s step_avg:161.10ms
step:412/3125 train_time:66.366s step_avg:161.08ms
step:413/3125 train_time:66.520s step_avg:161.06ms
step:414/3125 train_time:66.674s step_avg:161.05ms
step:415/3125 train_time:66.828s step_avg:161.03ms
step:416/3125 train_time:66.982s step_avg:161.01ms
step:417/3125 train_time:67.136s step_avg:161.00ms
step:418/3125 train_time:67.289s step_avg:160.98ms
step:419/3125 train_time:67.443s step_avg:160.96ms
step:420/3125 train_time:67.596s step_avg:160.94ms
step:421/3125 train_time:67.749s step_avg:160.92ms
step:422/3125 train_time:67.902s step_avg:160.91ms
step:423/3125 train_time:68.056s step_avg:160.89ms
step:424/3125 train_time:68.209s step_avg:160.87ms
step:425/3125 train_time:68.363s step_avg:160.85ms
step:426/3125 train_time:68.516s step_avg:160.83ms
step:427/3125 train_time:68.669s step_avg:160.82ms
step:428/3125 train_time:68.822s step_avg:160.80ms
step:429/3125 train_time:68.975s step_avg:160.78ms
step:430/3125 train_time:69.129s step_avg:160.77ms
step:431/3125 train_time:69.283s step_avg:160.75ms
step:432/3125 train_time:69.437s step_avg:160.73ms
step:433/3125 train_time:69.589s step_avg:160.71ms
step:434/3125 train_time:69.743s step_avg:160.70ms
step:435/3125 train_time:69.896s step_avg:160.68ms
step:436/3125 train_time:70.049s step_avg:160.66ms
step:437/3125 train_time:70.202s step_avg:160.65ms
step:438/3125 train_time:70.356s step_avg:160.63ms
step:439/3125 train_time:70.510s step_avg:160.61ms
step:440/3125 train_time:70.663s step_avg:160.60ms
step:441/3125 train_time:70.818s step_avg:160.58ms
step:442/3125 train_time:70.971s step_avg:160.57ms
step:443/3125 train_time:71.125s step_avg:160.55ms
step:444/3125 train_time:71.279s step_avg:160.54ms
step:445/3125 train_time:71.433s step_avg:160.52ms
step:446/3125 train_time:71.586s step_avg:160.51ms
step:447/3125 train_time:71.739s step_avg:160.49ms
step:448/3125 train_time:71.894s step_avg:160.48ms
step:449/3125 train_time:72.048s step_avg:160.46ms
step:450/3125 train_time:72.202s step_avg:160.45ms
step:451/3125 train_time:72.356s step_avg:160.43ms
step:452/3125 train_time:72.509s step_avg:160.42ms
step:453/3125 train_time:72.662s step_avg:160.40ms
step:454/3125 train_time:72.817s step_avg:160.39ms
step:455/3125 train_time:72.970s step_avg:160.37ms
step:456/3125 train_time:73.123s step_avg:160.36ms
step:457/3125 train_time:73.276s step_avg:160.34ms
step:458/3125 train_time:73.429s step_avg:160.33ms
step:459/3125 train_time:73.583s step_avg:160.31ms
step:460/3125 train_time:73.737s step_avg:160.30ms
step:461/3125 train_time:73.889s step_avg:160.28ms
step:462/3125 train_time:74.042s step_avg:160.26ms
step:463/3125 train_time:74.197s step_avg:160.25ms
step:464/3125 train_time:74.351s step_avg:160.24ms
step:465/3125 train_time:74.505s step_avg:160.23ms
step:466/3125 train_time:74.659s step_avg:160.21ms
step:467/3125 train_time:74.814s step_avg:160.20ms
step:468/3125 train_time:74.967s step_avg:160.19ms
step:469/3125 train_time:75.121s step_avg:160.17ms
step:470/3125 train_time:75.274s step_avg:160.16ms
step:471/3125 train_time:75.429s step_avg:160.15ms
step:472/3125 train_time:75.582s step_avg:160.13ms
step:473/3125 train_time:75.736s step_avg:160.12ms
step:474/3125 train_time:75.889s step_avg:160.10ms
step:475/3125 train_time:76.041s step_avg:160.09ms
step:476/3125 train_time:76.195s step_avg:160.07ms
step:477/3125 train_time:76.348s step_avg:160.06ms
step:478/3125 train_time:76.503s step_avg:160.05ms
step:479/3125 train_time:76.659s step_avg:160.04ms
step:480/3125 train_time:76.813s step_avg:160.03ms
step:481/3125 train_time:76.966s step_avg:160.01ms
step:482/3125 train_time:77.119s step_avg:160.00ms
step:483/3125 train_time:77.273s step_avg:159.99ms
step:484/3125 train_time:77.428s step_avg:159.98ms
step:485/3125 train_time:77.582s step_avg:159.96ms
step:486/3125 train_time:77.735s step_avg:159.95ms
step:487/3125 train_time:77.887s step_avg:159.93ms
step:488/3125 train_time:78.042s step_avg:159.92ms
step:489/3125 train_time:78.195s step_avg:159.91ms
step:490/3125 train_time:78.349s step_avg:159.90ms
step:491/3125 train_time:78.502s step_avg:159.88ms
step:492/3125 train_time:78.657s step_avg:159.87ms
step:493/3125 train_time:78.810s step_avg:159.86ms
step:494/3125 train_time:78.962s step_avg:159.84ms
step:495/3125 train_time:79.116s step_avg:159.83ms
step:496/3125 train_time:79.269s step_avg:159.82ms
step:497/3125 train_time:79.424s step_avg:159.81ms
step:498/3125 train_time:79.578s step_avg:159.79ms
step:499/3125 train_time:79.731s step_avg:159.78ms
step:500/3125 train_time:79.885s step_avg:159.77ms
step:500/3125 val_loss:3.93136 train_time:79.893s step_avg:154.11ms
step:501/3125 train_time:80.040s step_avg:159.76ms
step:502/3125 train_time:80.193s step_avg:159.75ms
step:503/3125 train_time:80.346s step_avg:159.73ms
step:504/3125 train_time:80.500s step_avg:159.72ms
step:505/3125 train_time:80.654s step_avg:159.71ms
