### STEP LINES ###
step 102 | loss -0.0328 | teacher-student gap -0.0812 | adv_clip 7.1% | ratio_clip lo 1.7% hi 0.6% | staleness 0.95 (max 2) | grad 1.484 | lr 1.00e-06 | tokens 1788 | hint_drop 204.2% | sandbox_fail 0 | empty_eps 0
step 103 | loss -0.0144 | teacher-student gap -0.0531 | adv_clip 5.9% | ratio_clip lo 4.3% hi 2.0% | staleness 0.96 (max 3) | grad 1.447 | lr 1.00e-06 | tokens 1623 | hint_drop 202.1% | sandbox_fail 0 | empty_eps 0
step 104 | loss 0.0099 | teacher-student gap -0.0691 | adv_clip 5.5% | ratio_clip lo 3.6% hi 1.1% | staleness 0.97 (max 3) | grad 1.345 | lr 1.00e-06 | tokens 1143 | hint_drop 201.1% | sandbox_fail 0 | empty_eps 0
step 105 | loss 0.0139 | teacher-student gap -0.0489 | adv_clip 4.9% | ratio_clip lo 6.2% hi 1.7% | staleness 0.98 (max 3) | grad 1.664 | lr 1.00e-06 | tokens 748 | hint_drop 199.5% | sandbox_fail 0 | empty_eps 0
step 106 | loss -0.0078 | teacher-student gap -0.0741 | adv_clip 7.9% | ratio_clip lo 1.4% hi 0.4% | staleness 0.99 (max 3) | grad 1.329 | lr 1.00e-06 | tokens 1417 | hint_drop 198.1% | sandbox_fail 0 | empty_eps 0
step 107 | loss -0.0288 | teacher-student gap -0.0670 | adv_clip 9.0% | ratio_clip lo 3.1% hi 0.7% | staleness 1.00 (max 3) | grad 1.582 | lr 1.00e-06 | tokens 1405 | hint_drop 196.7% | sandbox_fail 0 | empty_eps 0
step 108 | loss -0.0052 | teacher-student gap -0.0594 | adv_clip 4.4% | ratio_clip lo 4.1% hi 1.2% | staleness 1.01 (max 3) | grad 1.788 | lr 1.00e-06 | tokens 808 | hint_drop 195.5% | sandbox_fail 0 | empty_eps 0
step 109 | loss -0.0016 | teacher-student gap -0.1080 | adv_clip 7.8% | ratio_clip lo 6.3% hi 1.7% | staleness 1.02 (max 3) | grad 1.533 | lr 1.00e-06 | tokens 1012 | hint_drop 194.0% | sandbox_fail 0 | empty_eps 0
step 110 | loss 0.0551 | teacher-student gap -0.0411 | adv_clip 4.8% | ratio_clip lo 3.2% hi 1.5% | staleness 1.02 (max 3) | grad 1.350 | lr 1.00e-06 | tokens 1780 | hint_drop 192.6% | sandbox_fail 0 | empty_eps 0
step 111 | loss -0.0048 | teacher-student gap -0.0608 | adv_clip 4.1% | ratio_clip lo 2.9% hi 1.6% | staleness 1.03 (max 3) | grad 1.129 | lr 1.00e-06 | tokens 1431 | hint_drop 191.6% | sandbox_fail 0 | empty_eps 0
step 112 | loss -0.0152 | teacher-student gap -0.0519 | adv_clip 4.5% | ratio_clip lo 4.6% hi 1.1% | staleness 1.04 (max 3) | grad 1.453 | lr 1.00e-06 | tokens 1017 | hint_drop 190.2% | sandbox_fail 0 | empty_eps 0
step 113 | loss -0.0155 | teacher-student gap -0.0443 | adv_clip 6.8% | ratio_clip lo 6.3% hi 1.9% | staleness 1.05 (max 3) | grad 1.464 | lr 1.00e-06 | tokens 1163 | hint_drop 189.3% | sandbox_fail 0 | empty_eps 0
step 114 | loss -0.0430 | teacher-student gap -0.0634 | adv_clip 5.2% | ratio_clip lo 2.7% hi 1.0% | staleness 1.05 (max 3) | grad 1.465 | lr 1.00e-06 | tokens 1381 | hint_drop 187.9% | sandbox_fail 0 | empty_eps 0
step 115 | loss 0.0005 | teacher-student gap -0.0604 | adv_clip 6.1% | ratio_clip lo 3.7% hi 1.6% | staleness 1.06 (max 3) | grad 1.368 | lr 1.00e-06 | tokens 1291 | hint_drop 186.7% | sandbox_fail 0 | empty_eps 0
step 116 | loss -0.0222 | teacher-student gap -0.0501 | adv_clip 7.6% | ratio_clip lo 3.0% hi 1.1% | staleness 1.07 (max 3) | grad 1.404 | lr 1.00e-06 | tokens 1516 | hint_drop 185.7% | sandbox_fail 0 | empty_eps 0
step 117 | loss -0.0041 | teacher-student gap -0.0675 | adv_clip 8.5% | ratio_clip lo 7.0% hi 1.2% | staleness 1.08 (max 3) | grad 1.515 | lr 1.00e-06 | tokens 800 | hint_drop 184.5% | sandbox_fail 0 | empty_eps 0
step 118 | loss -0.0227 | teacher-student gap -0.0732 | adv_clip 4.9% | ratio_clip lo 4.4% hi 1.7% | staleness 1.09 (max 3) | grad 1.152 | lr 1.00e-06 | tokens 1358 | hint_drop 183.4% | sandbox_fail 0 | empty_eps 0
step 119 | loss 0.0052 | teacher-student gap -0.0544 | adv_clip 4.9% | ratio_clip lo 6.1% hi 2.7% | staleness 1.09 (max 3) | grad 1.643 | lr 1.00e-06 | tokens 1130 | hint_drop 182.4% | sandbox_fail 0 | empty_eps 0
step 120 | loss -0.0129 | teacher-student gap -0.0733 | adv_clip 7.1% | ratio_clip lo 0.8% hi 0.8% | staleness 1.10 (max 3) | grad 1.398 | lr 1.00e-06 | tokens 1122 | hint_drop 181.0% | sandbox_fail 0 | empty_eps 0
step 121 | loss -0.0284 | teacher-student gap -0.0733 | adv_clip 9.9% | ratio_clip lo 3.4% hi 1.1% | staleness 1.11 (max 3) | grad 1.281 | lr 1.00e-06 | tokens 1314 | hint_drop 179.9% | sandbox_fail 0 | empty_eps 0
step 122 | loss -0.0132 | teacher-student gap -0.0700 | adv_clip 7.5% | ratio_clip lo 1.8% hi 0.5% | staleness 1.11 (max 3) | grad 1.618 | lr 1.00e-06 | tokens 1088 | hint_drop 179.0% | sandbox_fail 0 | empty_eps 0
step 123 | loss -0.0083 | teacher-student gap -0.0826 | adv_clip 7.1% | ratio_clip lo 3.7% hi 1.7% | staleness 1.12 (max 3) | grad 1.372 | lr 1.00e-06 | tokens 654 | hint_drop 178.1% | sandbox_fail 0 | empty_eps 0
step 124 | loss -0.0153 | teacher-student gap -0.0478 | adv_clip 6.6% | ratio_clip lo 3.7% hi 1.7% | staleness 1.12 (max 3) | grad 1.529 | lr 1.00e-06 | tokens 1306 | hint_drop 177.1% | sandbox_fail 0 | empty_eps 0
step 125 | loss -0.0013 | teacher-student gap -0.0521 | adv_clip 5.6% | ratio_clip lo 4.9% hi 2.4% | staleness 1.13 (max 3) | grad 1.015 | lr 1.00e-06 | tokens 1446 | hint_drop 176.0% | sandbox_fail 0 | empty_eps 0
step 126 | loss -0.0130 | teacher-student gap -0.0858 | adv_clip 6.0% | ratio_clip lo 2.8% hi 1.6% | staleness 1.14 (max 3) | grad 1.623 | lr 1.00e-06 | tokens 1462 | hint_drop 174.9% | sandbox_fail 0 | empty_eps 0
step 127 | loss 0.0159 | teacher-student gap -0.0750 | adv_clip 8.2% | ratio_clip lo 2.2% hi 0.5% | staleness 1.14 (max 3) | grad 1.630 | lr 1.00e-06 | tokens 717 | hint_drop 174.3% | sandbox_fail 0 | empty_eps 0
step 128 | loss 0.0098 | teacher-student gap -0.0570 | adv_clip 8.6% | ratio_clip lo 4.1% hi 1.4% | staleness 1.15 (max 3) | grad 1.285 | lr 1.00e-06 | tokens 870 | hint_drop 173.3% | sandbox_fail 0 | empty_eps 0
step 129 | loss -0.0240 | teacher-student gap -0.0802 | adv_clip 8.6% | ratio_clip lo 5.6% hi 2.5% | staleness 1.15 (max 3) | grad 1.189 | lr 1.00e-06 | tokens 1129 | hint_drop 172.6% | sandbox_fail 0 | empty_eps 0
step 130 | loss -0.0202 | teacher-student gap -0.0700 | adv_clip 6.2% | ratio_clip lo 3.7% hi 1.7% | staleness 1.16 (max 3) | grad 1.274 | lr 1.00e-06 | tokens 908 | hint_drop 171.4% | sandbox_fail 0 | empty_eps 0
step 131 | loss 0.0349 | teacher-student gap -0.0850 | adv_clip 10.1% | ratio_clip lo 2.5% hi 1.3% | staleness 1.16 (max 3) | grad 1.940 | lr 1.00e-06 | tokens 738 | hint_drop 170.7% | sandbox_fail 0 | empty_eps 0
step 132 | loss -0.0006 | teacher-student gap -0.0793 | adv_clip 9.8% | ratio_clip lo 1.6% hi 0.4% | staleness 1.16 (max 3) | grad 1.203 | lr 1.00e-06 | tokens 1647 | hint_drop 170.0% | sandbox_fail 0 | empty_eps 0
step 133 | loss -0.0100 | teacher-student gap -0.0738 | adv_clip 6.8% | ratio_clip lo 2.0% hi 1.1% | staleness 1.17 (max 3) | grad 1.293 | lr 1.00e-06 | tokens 1020 | hint_drop 169.2% | sandbox_fail 0 | empty_eps 0
step 134 | loss -0.0221 | teacher-student gap -0.0685 | adv_clip 8.2% | ratio_clip lo 1.9% hi 0.6% | staleness 1.17 (max 3) | grad 1.328 | lr 1.00e-06 | tokens 1393 | hint_drop 168.2% | sandbox_fail 0 | empty_eps 0
step 135 | loss -0.0230 | teacher-student gap -0.0869 | adv_clip 6.9% | ratio_clip lo 0.4% hi 0.2% | staleness 1.18 (max 3) | grad 1.499 | lr 1.00e-06 | tokens 1549 | hint_drop 167.5% | sandbox_fail 0 | empty_eps 0
step 136 | loss -0.0677 | teacher-student gap -0.1534 | adv_clip 11.0% | ratio_clip lo 0.0% hi 0.2% | staleness 1.18 (max 3) | grad 1.620 | lr 1.00e-06 | tokens 823 | hint_drop 166.9% | sandbox_fail 0 | empty_eps 0
step 137 | loss -0.0029 | teacher-student gap -0.0599 | adv_clip 5.2% | ratio_clip lo 3.5% hi 1.5% | staleness 1.19 (max 3) | grad 1.515 | lr 1.00e-06 | tokens 1409 | hint_drop 166.2% | sandbox_fail 0 | empty_eps 0
step 138 | loss -0.0305 | teacher-student gap -0.0546 | adv_clip 5.8% | ratio_clip lo 0.0% hi 0.0% | staleness 1.19 (max 3) | grad 1.325 | lr 1.00e-06 | tokens 2010 | hint_drop 165.5% | sandbox_fail 0 | empty_eps 0
step 139 | loss -0.0008 | teacher-student gap -0.0561 | adv_clip 6.3% | ratio_clip lo 0.9% hi 0.2% | staleness 1.20 (max 3) | grad 1.258 | lr 1.00e-06 | tokens 2428 | hint_drop 164.5% | sandbox_fail 0 | empty_eps 0
step 140 | loss 0.0009 | teacher-student gap -0.0950 | adv_clip 6.6% | ratio_clip lo 4.2% hi 1.4% | staleness 1.20 (max 3) | grad 1.465 | lr 1.00e-06 | tokens 642 | hint_drop 164.2% | sandbox_fail 0 | empty_eps 0
step 141 | loss -0.0545 | teacher-student gap -0.0843 | adv_clip 7.5% | ratio_clip lo 2.3% hi 1.1% | staleness 1.20 (max 3) | grad 1.266 | lr 1.00e-06 | tokens 1492 | hint_drop 163.5% | sandbox_fail 0 | empty_eps 0
step 142 | loss -0.0297 | teacher-student gap -0.0712 | adv_clip 8.0% | ratio_clip lo 6.9% hi 2.6% | staleness 1.20 (max 3) | grad 1.058 | lr 1.00e-06 | tokens 1172 | hint_drop 162.6% | sandbox_fail 0 | empty_eps 0
step 143 | loss -0.0521 | teacher-student gap -0.1091 | adv_clip 10.2% | ratio_clip lo 5.0% hi 1.8% | staleness 1.21 (max 3) | grad 1.521 | lr 1.00e-06 | tokens 890 | hint_drop 162.0% | sandbox_fail 0 | empty_eps 0
step 144 | loss -0.0035 | teacher-student gap -0.0664 | adv_clip 7.1% | ratio_clip lo 2.3% hi 0.6% | staleness 1.21 (max 3) | grad 1.395 | lr 1.00e-06 | tokens 898 | hint_drop 161.4% | sandbox_fail 0 | empty_eps 0
step 145 | loss -0.0047 | teacher-student gap -0.0550 | adv_clip 4.2% | ratio_clip lo 3.8% hi 1.3% | staleness 1.21 (max 3) | grad 1.171 | lr 1.00e-06 | tokens 1317 | hint_drop 160.9% | sandbox_fail 0 | empty_eps 0
step 146 | loss -0.0015 | teacher-student gap -0.0412 | adv_clip 7.6% | ratio_clip lo 11.8% hi 4.6% | staleness 1.22 (max 3) | grad 1.327 | lr 1.00e-06 | tokens 1489 | hint_drop 160.4% | sandbox_fail 0 | empty_eps 0
step 147 | loss -0.0019 | teacher-student gap -0.0733 | adv_clip 7.8% | ratio_clip lo 3.0% hi 0.7% | staleness 1.22 (max 3) | grad 1.368 | lr 1.00e-06 | tokens 2010 | hint_drop 159.7% | sandbox_fail 0 | empty_eps 0
step 148 | loss -0.0280 | teacher-student gap -0.0776 | adv_clip 8.8% | ratio_clip lo 0.8% hi 0.4% | staleness 1.22 (max 3) | grad 1.164 | lr 1.00e-06 | tokens 2030 | hint_drop 158.9% | sandbox_fail 0 | empty_eps 0
step 149 | loss -0.0252 | teacher-student gap -0.0567 | adv_clip 4.6% | ratio_clip lo 2.2% hi 1.2% | staleness 1.23 (max 3) | grad 1.219 | lr 1.00e-06 | tokens 2413 | hint_drop 158.3% | sandbox_fail 0 | empty_eps 0
step 150 | loss -0.0211 | teacher-student gap -0.0748 | adv_clip 9.3% | ratio_clip lo 1.6% hi 0.2% | staleness 1.23 (max 3) | grad 1.467 | lr 1.00e-06 | tokens 1371 | hint_drop 158.0% | sandbox_fail 0 | empty_eps 0
step 151 | loss 0.0035 | teacher-student gap -0.0475 | adv_clip 4.8% | ratio_clip lo 5.8% hi 1.9% | staleness 1.23 (max 3) | grad 1.175 | lr 1.00e-06 | tokens 941 | hint_drop 157.7% | sandbox_fail 0 | empty_eps 0
step 152 | loss -0.0373 | teacher-student gap -0.0878 | adv_clip 10.8% | ratio_clip lo 2.7% hi 1.4% | staleness 1.23 (max 3) | grad 1.315 | lr 1.00e-06 | tokens 772 | hint_drop 157.1% | sandbox_fail 0 | empty_eps 0
step 153 | loss -0.0056 | teacher-student gap -0.1215 | adv_clip 10.2% | ratio_clip lo 2.5% hi 1.3% | staleness 1.23 (max 3) | grad 1.350 | lr 1.00e-06 | tokens 1231 | hint_drop 156.5% | sandbox_fail 0 | empty_eps 0
step 154 | loss 0.0074 | teacher-student gap -0.0745 | adv_clip 13.3% | ratio_clip lo 2.8% hi 0.2% | staleness 1.24 (max 3) | grad 1.572 | lr 1.00e-06 | tokens 592 | hint_drop 156.3% | sandbox_fail 0 | empty_eps 0
step 155 | loss -0.0203 | teacher-student gap -0.0529 | adv_clip 5.9% | ratio_clip lo 2.1% hi 0.4% | staleness 1.24 (max 3) | grad 1.238 | lr 1.00e-06 | tokens 1009 | hint_drop 155.9% | sandbox_fail 0 | empty_eps 0
step 156 | loss -0.0067 | teacher-student gap -0.0808 | adv_clip 5.1% | ratio_clip lo 1.4% hi 0.7% | staleness 1.24 (max 3) | grad 1.095 | lr 1.00e-06 | tokens 1614 | hint_drop 155.3% | sandbox_fail 0 | empty_eps 0
step 157 | loss 0.0006 | teacher-student gap -0.0527 | adv_clip 7.5% | ratio_clip lo 4.6% hi 1.5% | staleness 1.24 (max 3) | grad 1.411 | lr 1.00e-06 | tokens 977 | hint_drop 154.7% | sandbox_fail 0 | empty_eps 0
step 158 | loss -0.0003 | teacher-student gap -0.0766 | adv_clip 7.9% | ratio_clip lo 3.7% hi 1.1% | staleness 1.24 (max 3) | grad 1.278 | lr 1.00e-06 | tokens 751 | hint_drop 154.6% | sandbox_fail 0 | empty_eps 0
step 159 | loss -0.0026 | teacher-student gap -0.0665 | adv_clip 5.5% | ratio_clip lo 3.7% hi 1.1% | staleness 1.24 (max 3) | grad 1.220 | lr 1.00e-06 | tokens 930 | hint_drop 154.1% | sandbox_fail 0 | empty_eps 0
step 160 | loss -0.0717 | teacher-student gap -0.1413 | adv_clip 15.3% | ratio_clip lo 1.7% hi 0.3% | staleness 1.25 (max 3) | grad 1.805 | lr 1.00e-06 | tokens 730 | hint_drop 153.5% | sandbox_fail 0 | empty_eps 0
step 161 | loss -0.0082 | teacher-student gap -0.0768 | adv_clip 6.1% | ratio_clip lo 4.8% hi 0.7% | staleness 1.25 (max 3) | grad 1.406 | lr 1.00e-06 | tokens 795 | hint_drop 153.2% | sandbox_fail 0 | empty_eps 0
step 162 | loss -0.0289 | teacher-student gap -0.0699 | adv_clip 5.6% | ratio_clip lo 1.6% hi 0.5% | staleness 1.25 (max 3) | grad 1.135 | lr 1.00e-06 | tokens 1509 | hint_drop 152.7% | sandbox_fail 0 | empty_eps 0
step 163 | loss -0.0168 | teacher-student gap -0.0768 | adv_clip 8.0% | ratio_clip lo 1.1% hi 0.6% | staleness 1.25 (max 3) | grad 1.369 | lr 1.00e-06 | tokens 1283 | hint_drop 152.4% | sandbox_fail 0 | empty_eps 0
step 164 | loss -0.0476 | teacher-student gap -0.0883 | adv_clip 11.5% | ratio_clip lo 1.9% hi 0.2% | staleness 1.25 (max 3) | grad 1.321 | lr 1.00e-06 | tokens 1178 | hint_drop 152.2% | sandbox_fail 0 | empty_eps 0
step 165 | loss -0.0417 | teacher-student gap -0.1072 | adv_clip 13.3% | ratio_clip lo 2.9% hi 0.7% | staleness 1.25 (max 3) | grad 1.699 | lr 1.00e-06 | tokens 1274 | hint_drop 151.7% | sandbox_fail 0 | empty_eps 0
step 166 | loss -0.0318 | teacher-student gap -0.0526 | adv_clip 8.4% | ratio_clip lo 2.9% hi 1.1% | staleness 1.26 (max 3) | grad 1.363 | lr 1.00e-06 | tokens 1575 | hint_drop 151.4% | sandbox_fail 0 | empty_eps 0
step 167 | loss -0.0377 | teacher-student gap -0.0635 | adv_clip 6.2% | ratio_clip lo 2.4% hi 0.2% | staleness 1.26 (max 3) | grad 1.244 | lr 1.00e-06 | tokens 1266 | hint_drop 151.3% | sandbox_fail 0 | empty_eps 0
step 168 | loss -0.0619 | teacher-student gap -0.1300 | adv_clip 13.2% | ratio_clip lo 0.0% hi 0.1% | staleness 1.26 (max 3) | grad 1.682 | lr 1.00e-06 | tokens 1058 | hint_drop 150.8% | sandbox_fail 0 | empty_eps 0
step 169 | loss -0.0604 | teacher-student gap -0.1202 | adv_clip 11.7% | ratio_clip lo 1.0% hi 0.3% | staleness 1.26 (max 3) | grad 1.391 | lr 1.00e-06 | tokens 1534 | hint_drop 150.2% | sandbox_fail 0 | empty_eps 0
step 170 | loss -0.0053 | teacher-student gap -0.0625 | adv_clip 7.8% | ratio_clip lo 4.9% hi 1.9% | staleness 1.26 (max 3) | grad 1.694 | lr 1.00e-06 | tokens 937 | hint_drop 150.2% | sandbox_fail 0 | empty_eps 0
step 171 | loss -0.0268 | teacher-student gap -0.0939 | adv_clip 8.4% | ratio_clip lo 1.7% hi 0.7% | staleness 1.26 (max 3) | grad 0.987 | lr 1.00e-06 | tokens 1571 | hint_drop 149.8% | sandbox_fail 0 | empty_eps 0
step 172 | loss -0.0226 | teacher-student gap -0.0748 | adv_clip 9.2% | ratio_clip lo 0.0% hi 0.0% | staleness 1.26 (max 3) | grad 1.440 | lr 1.00e-06 | tokens 1153 | hint_drop 149.3% | sandbox_fail 0 | empty_eps 0
step 173 | loss -0.0379 | teacher-student gap -0.1120 | adv_clip 10.9% | ratio_clip lo 2.5% hi 0.5% | staleness 1.27 (max 3) | grad 1.575 | lr 1.00e-06 | tokens 838 | hint_drop 149.5% | sandbox_fail 0 | empty_eps 0
step 174 | loss -0.0596 | teacher-student gap -0.1024 | adv_clip 8.6% | ratio_clip lo 0.8% hi 0.5% | staleness 1.26 (max 3) | grad 1.341 | lr 1.00e-06 | tokens 1069 | hint_drop 148.9% | sandbox_fail 0 | empty_eps 0
step 175 | loss -0.0276 | teacher-student gap -0.0824 | adv_clip 7.4% | ratio_clip lo 0.1% hi 0.0% | staleness 1.27 (max 3) | grad 1.436 | lr 1.00e-06 | tokens 1486 | hint_drop 149.0% | sandbox_fail 0 | empty_eps 0
step 176 | loss -0.0444 | teacher-student gap -0.0928 | adv_clip 6.2% | ratio_clip lo 0.0% hi 0.0% | staleness 1.27 (max 3) | grad 1.292 | lr 1.00e-06 | tokens 1175 | hint_drop 148.7% | sandbox_fail 0 | empty_eps 0
### WANDB RUN SUMMARY ###
wandb: Run summary:
wandb:               adv_abs_mean 0.16541
wandb:             adv_clip_bound 0.54001
wandb:              adv_clip_frac 0.0616
wandb:                    adv_ema 0.17474
wandb:             episodes_empty 0
wandb:             episodes_total 7052
wandb:                  grad_norm 1.29158
wandb:            hint_drop_empty 0
wandb: hint_drop_openrouter_error 4188
wandb:            hint_drop_other 0
wandb:                        +26 ...
wandb: 
wandb: 🚀 View run diligence-answer_bearing-20260826-210319 at: https://wandb.ai/jacknzheng-united-states-department-of-state/sdpo-diligence/runs/4ezawb7w
wandb: ⭐️ View project at: https://wandb.ai/jacknzheng-united-states-department-of-state/sdpo-diligence
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./log/diligence-answer_bearing-20260826-210319/wandb/run-20260826_210330-4ezawb7w/logs
### CLI ###
run.py data.dataset=diligence data.n_heldout=30 logging.output_dir=runs/sdpo-diligence logging.wandb_project=sdpo-diligence generator.hint.prompt=answer_bearing trainer.total_steps=200 model.model=Qwen/Qwen3-8B trainer.mini_batch_size=2 generator.hint.model=z-ai/glm-5.3-flash judge.model=z-ai/glm-5.3-flash logging.run_name=diligence-answer_bearing-20260826-210319 logging.log_dir=/root/async-sdpo/log
### RESOLVED SLUGS ###
hint.model=z-ai/glm-5.3-flash
judge.model=z-ai/glm-5.3-flash
model.model=Qwen/Qwen3-8B
