=== ep_62_30 : train_gpt_muonh_kmaxwell.py --warmup_end 100 --plateau_end 200 --fast_decay_end 1750 --peak_lr 0.030 --floor_lr 0.006 --fast_decay_exponent 0.6 --slow_decay_schedule linear --min_lr 0.0 --train_steps 3125 --seed 0 --k 8 --tau-min 3 --tau-max 64 --km-start 1000 --mu 0.95 --anneal-frac 1.0 --age 62 --age-end 30 ===
W0827 06:28:59.422000 10656 torch/distributed/run.py:852] 
W0827 06:28:59.422000 10656 torch/distributed/run.py:852] *****************************************
W0827 06:28:59.422000 10656 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0827 06:28:59.422000 10656 torch/distributed/run.py:852] *****************************************
logs/muonh_fast_slow_decay_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_kmaxwell_k8_kmstart1000_steps3125_seed0.txt
step:0/3125 val_loss:10.98535 train_time:0.000s step_avg:nanms
step:1/3125 train_time:2.858s step_avg:2857.81ms
step:35/3125 train_time:8.096s step_avg:231.31ms
step:36/3125 train_time:8.250s step_avg:229.18ms
step:37/3125 train_time:8.406s step_avg:227.19ms
step:38/3125 train_time:8.560s step_avg:225.27ms
step:39/3125 train_time:8.714s step_avg:223.44ms
step:40/3125 train_time:8.869s step_avg:221.72ms
step:41/3125 train_time:9.024s step_avg:220.09ms
step:42/3125 train_time:9.180s step_avg:218.57ms
step:43/3125 train_time:9.335s step_avg:217.10ms
step:44/3125 train_time:9.490s step_avg:215.68ms
step:45/3125 train_time:9.645s step_avg:214.33ms
step:46/3125 train_time:9.798s step_avg:213.01ms
step:47/3125 train_time:9.952s step_avg:211.74ms
step:48/3125 train_time:10.107s step_avg:210.56ms
step:49/3125 train_time:10.261s step_avg:209.42ms
step:50/3125 train_time:10.415s step_avg:208.30ms
step:51/3125 train_time:10.569s step_avg:207.24ms
step:52/3125 train_time:10.725s step_avg:206.25ms
step:53/3125 train_time:10.879s step_avg:205.26ms
step:54/3125 train_time:11.032s step_avg:204.30ms
step:55/3125 train_time:11.188s step_avg:203.41ms
step:56/3125 train_time:11.342s step_avg:202.54ms
step:57/3125 train_time:11.496s step_avg:201.68ms
step:58/3125 train_time:11.650s step_avg:200.87ms
step:59/3125 train_time:11.807s step_avg:200.11ms
step:60/3125 train_time:11.961s step_avg:199.34ms
step:61/3125 train_time:12.115s step_avg:198.60ms
step:62/3125 train_time:12.269s step_avg:197.89ms
step:63/3125 train_time:12.423s step_avg:197.20ms
step:64/3125 train_time:12.577s step_avg:196.52ms
step:65/3125 train_time:12.731s step_avg:195.86ms
step:66/3125 train_time:12.887s step_avg:195.25ms
step:67/3125 train_time:13.041s step_avg:194.64ms
step:68/3125 train_time:13.195s step_avg:194.04ms
step:69/3125 train_time:13.349s step_avg:193.46ms
step:70/3125 train_time:13.504s step_avg:192.91ms
step:71/3125 train_time:13.658s step_avg:192.37ms
step:72/3125 train_time:13.811s step_avg:191.82ms
step:73/3125 train_time:13.965s step_avg:191.30ms
step:74/3125 train_time:14.120s step_avg:190.81ms
step:75/3125 train_time:14.273s step_avg:190.31ms
step:76/3125 train_time:14.427s step_avg:189.83ms
step:77/3125 train_time:14.581s step_avg:189.37ms
step:78/3125 train_time:14.735s step_avg:188.91ms
step:79/3125 train_time:14.889s step_avg:188.47ms
step:80/3125 train_time:15.044s step_avg:188.05ms
step:81/3125 train_time:15.199s step_avg:187.64ms
step:82/3125 train_time:15.352s step_avg:187.22ms
step:83/3125 train_time:15.505s step_avg:186.81ms
step:84/3125 train_time:15.660s step_avg:186.43ms
step:85/3125 train_time:15.813s step_avg:186.04ms
step:86/3125 train_time:15.969s step_avg:185.69ms
step:87/3125 train_time:16.123s step_avg:185.33ms
step:88/3125 train_time:16.277s step_avg:184.96ms
step:89/3125 train_time:16.431s step_avg:184.61ms
step:90/3125 train_time:16.586s step_avg:184.28ms
step:91/3125 train_time:16.740s step_avg:183.96ms
step:92/3125 train_time:16.894s step_avg:183.63ms
step:93/3125 train_time:17.047s step_avg:183.31ms
step:94/3125 train_time:17.202s step_avg:183.00ms
step:95/3125 train_time:17.357s step_avg:182.71ms
step:96/3125 train_time:17.511s step_avg:182.40ms
step:97/3125 train_time:17.665s step_avg:182.12ms
step:98/3125 train_time:17.819s step_avg:181.83ms
step:99/3125 train_time:17.973s step_avg:181.54ms
step:100/3125 train_time:18.127s step_avg:181.27ms
step:101/3125 train_time:18.281s step_avg:181.00ms
step:102/3125 train_time:18.435s step_avg:180.73ms
step:103/3125 train_time:18.588s step_avg:180.47ms
step:104/3125 train_time:18.743s step_avg:180.22ms
step:105/3125 train_time:18.896s step_avg:179.96ms
step:106/3125 train_time:19.050s step_avg:179.71ms
step:107/3125 train_time:19.206s step_avg:179.49ms
step:108/3125 train_time:19.359s step_avg:179.25ms
step:109/3125 train_time:19.513s step_avg:179.02ms
step:110/3125 train_time:19.669s step_avg:178.81ms
step:111/3125 train_time:19.823s step_avg:178.59ms
step:112/3125 train_time:19.976s step_avg:178.36ms
step:113/3125 train_time:20.129s step_avg:178.13ms
step:114/3125 train_time:20.285s step_avg:177.94ms
step:115/3125 train_time:20.442s step_avg:177.76ms
step:116/3125 train_time:20.596s step_avg:177.55ms
step:117/3125 train_time:20.748s step_avg:177.34ms
step:118/3125 train_time:20.902s step_avg:177.14ms
step:119/3125 train_time:21.055s step_avg:176.93ms
step:120/3125 train_time:21.209s step_avg:176.74ms
step:121/3125 train_time:21.363s step_avg:176.55ms
step:122/3125 train_time:21.517s step_avg:176.37ms
step:123/3125 train_time:21.671s step_avg:176.18ms
step:124/3125 train_time:21.826s step_avg:176.02ms
step:125/3125 train_time:21.980s step_avg:175.84ms
step:125/3125 val_loss:4.91185 train_time:21.988s step_avg:175.90ms
step:126/3125 train_time:22.137s step_avg:175.69ms
step:127/3125 train_time:22.291s step_avg:175.52ms
step:128/3125 train_time:22.445s step_avg:175.35ms
step:129/3125 train_time:22.598s step_avg:175.17ms
step:130/3125 train_time:22.752s step_avg:175.02ms
step:131/3125 train_time:22.906s step_avg:174.85ms
step:132/3125 train_time:23.059s step_avg:174.69ms
step:133/3125 train_time:23.213s step_avg:174.53ms
step:134/3125 train_time:23.367s step_avg:174.38ms
step:135/3125 train_time:23.521s step_avg:174.23ms
step:136/3125 train_time:23.675s step_avg:174.08ms
step:137/3125 train_time:23.830s step_avg:173.94ms
step:138/3125 train_time:23.983s step_avg:173.79ms
step:139/3125 train_time:24.135s step_avg:173.64ms
step:140/3125 train_time:24.290s step_avg:173.50ms
step:141/3125 train_time:24.445s step_avg:173.37ms
step:142/3125 train_time:24.599s step_avg:173.23ms
step:143/3125 train_time:24.753s step_avg:173.10ms
step:144/3125 train_time:24.907s step_avg:172.96ms
step:145/3125 train_time:25.061s step_avg:172.83ms
step:146/3125 train_time:25.214s step_avg:172.70ms
step:147/3125 train_time:25.368s step_avg:172.57ms
step:148/3125 train_time:25.521s step_avg:172.44ms
step:149/3125 train_time:25.675s step_avg:172.32ms
step:150/3125 train_time:25.830s step_avg:172.20ms
step:151/3125 train_time:25.985s step_avg:172.09ms
step:152/3125 train_time:26.139s step_avg:171.97ms
step:153/3125 train_time:26.293s step_avg:171.85ms
step:154/3125 train_time:26.447s step_avg:171.73ms
step:155/3125 train_time:26.600s step_avg:171.61ms
step:156/3125 train_time:26.753s step_avg:171.49ms
step:157/3125 train_time:26.908s step_avg:171.39ms
step:158/3125 train_time:27.061s step_avg:171.27ms
step:159/3125 train_time:27.215s step_avg:171.16ms
step:160/3125 train_time:27.369s step_avg:171.05ms
step:161/3125 train_time:27.523s step_avg:170.95ms
step:162/3125 train_time:27.676s step_avg:170.84ms
step:163/3125 train_time:27.831s step_avg:170.75ms
step:164/3125 train_time:27.985s step_avg:170.64ms
step:165/3125 train_time:28.139s step_avg:170.54ms
step:166/3125 train_time:28.292s step_avg:170.44ms
step:167/3125 train_time:28.446s step_avg:170.34ms
step:168/3125 train_time:28.600s step_avg:170.24ms
step:169/3125 train_time:28.753s step_avg:170.14ms
step:170/3125 train_time:28.908s step_avg:170.05ms
step:171/3125 train_time:29.061s step_avg:169.95ms
step:172/3125 train_time:29.215s step_avg:169.85ms
step:173/3125 train_time:29.369s step_avg:169.76ms
step:174/3125 train_time:29.523s step_avg:169.67ms
step:175/3125 train_time:29.676s step_avg:169.58ms
step:176/3125 train_time:29.831s step_avg:169.50ms
step:177/3125 train_time:29.986s step_avg:169.41ms
step:178/3125 train_time:30.140s step_avg:169.33ms
step:179/3125 train_time:30.295s step_avg:169.24ms
step:180/3125 train_time:30.448s step_avg:169.16ms
step:181/3125 train_time:30.601s step_avg:169.07ms
step:182/3125 train_time:30.755s step_avg:168.99ms
step:183/3125 train_time:30.910s step_avg:168.91ms
step:184/3125 train_time:31.065s step_avg:168.83ms
step:185/3125 train_time:31.218s step_avg:168.75ms
step:186/3125 train_time:31.372s step_avg:168.67ms
step:187/3125 train_time:31.526s step_avg:168.59ms
step:188/3125 train_time:31.679s step_avg:168.50ms
step:189/3125 train_time:31.833s step_avg:168.43ms
step:190/3125 train_time:31.987s step_avg:168.35ms
step:191/3125 train_time:32.284s step_avg:169.02ms
step:192/3125 train_time:32.438s step_avg:168.95ms
step:193/3125 train_time:32.592s step_avg:168.87ms
step:194/3125 train_time:32.746s step_avg:168.79ms
step:195/3125 train_time:32.898s step_avg:168.71ms
step:196/3125 train_time:33.052s step_avg:168.63ms
step:197/3125 train_time:33.206s step_avg:168.56ms
step:198/3125 train_time:33.359s step_avg:168.48ms
step:199/3125 train_time:33.513s step_avg:168.41ms
step:200/3125 train_time:33.668s step_avg:168.34ms
step:201/3125 train_time:33.821s step_avg:168.26ms
step:202/3125 train_time:33.975s step_avg:168.19ms
step:203/3125 train_time:34.129s step_avg:168.12ms
step:204/3125 train_time:34.283s step_avg:168.05ms
step:205/3125 train_time:34.435s step_avg:167.98ms
step:206/3125 train_time:34.590s step_avg:167.91ms
step:207/3125 train_time:34.744s step_avg:167.85ms
step:208/3125 train_time:34.898s step_avg:167.78ms
step:209/3125 train_time:35.051s step_avg:167.71ms
step:210/3125 train_time:35.204s step_avg:167.64ms
step:211/3125 train_time:35.358s step_avg:167.57ms
step:212/3125 train_time:35.512s step_avg:167.51ms
step:213/3125 train_time:35.666s step_avg:167.44ms
step:214/3125 train_time:35.819s step_avg:167.38ms
step:215/3125 train_time:35.973s step_avg:167.32ms
step:216/3125 train_time:36.128s step_avg:167.26ms
step:217/3125 train_time:36.281s step_avg:167.19ms
step:218/3125 train_time:36.435s step_avg:167.13ms
step:219/3125 train_time:36.589s step_avg:167.07ms
step:220/3125 train_time:36.743s step_avg:167.01ms
step:221/3125 train_time:36.898s step_avg:166.96ms
step:222/3125 train_time:37.051s step_avg:166.90ms
step:223/3125 train_time:37.204s step_avg:166.84ms
step:224/3125 train_time:37.358s step_avg:166.78ms
step:225/3125 train_time:37.511s step_avg:166.72ms
step:226/3125 train_time:37.665s step_avg:166.66ms
step:227/3125 train_time:37.819s step_avg:166.60ms
step:228/3125 train_time:37.972s step_avg:166.55ms
step:229/3125 train_time:38.126s step_avg:166.49ms
step:230/3125 train_time:38.279s step_avg:166.43ms
step:231/3125 train_time:38.434s step_avg:166.38ms
step:232/3125 train_time:38.589s step_avg:166.33ms
step:233/3125 train_time:38.743s step_avg:166.28ms
step:234/3125 train_time:38.896s step_avg:166.22ms
step:235/3125 train_time:39.049s step_avg:166.17ms
step:236/3125 train_time:39.203s step_avg:166.11ms
step:237/3125 train_time:39.356s step_avg:166.06ms
step:238/3125 train_time:39.511s step_avg:166.01ms
step:239/3125 train_time:39.665s step_avg:165.96ms
step:240/3125 train_time:39.819s step_avg:165.91ms
step:241/3125 train_time:39.972s step_avg:165.86ms
step:242/3125 train_time:40.126s step_avg:165.81ms
step:243/3125 train_time:40.278s step_avg:165.75ms
step:244/3125 train_time:40.434s step_avg:165.71ms
step:245/3125 train_time:40.588s step_avg:165.66ms
step:246/3125 train_time:40.742s step_avg:165.62ms
step:247/3125 train_time:40.896s step_avg:165.57ms
step:248/3125 train_time:41.049s step_avg:165.52ms
step:249/3125 train_time:41.202s step_avg:165.47ms
step:250/3125 train_time:41.356s step_avg:165.42ms
step:250/3125 val_loss:4.22518 train_time:41.364s step_avg:155.01ms
step:251/3125 train_time:41.512s step_avg:165.39ms
step:252/3125 train_time:41.666s step_avg:165.34ms
step:253/3125 train_time:41.820s step_avg:165.29ms
step:254/3125 train_time:41.973s step_avg:165.25ms
step:255/3125 train_time:42.127s step_avg:165.20ms
step:256/3125 train_time:42.280s step_avg:165.16ms
step:257/3125 train_time:42.437s step_avg:165.12ms
step:258/3125 train_time:42.592s step_avg:165.09ms
step:259/3125 train_time:42.746s step_avg:165.04ms
step:260/3125 train_time:42.900s step_avg:165.00ms
step:261/3125 train_time:43.054s step_avg:164.96ms
step:262/3125 train_time:43.209s step_avg:164.92ms
step:263/3125 train_time:43.362s step_avg:164.87ms
step:264/3125 train_time:43.515s step_avg:164.83ms
step:265/3125 train_time:43.669s step_avg:164.79ms
step:266/3125 train_time:43.822s step_avg:164.74ms
step:267/3125 train_time:43.975s step_avg:164.70ms
step:268/3125 train_time:44.128s step_avg:164.66ms
step:269/3125 train_time:44.282s step_avg:164.62ms
step:270/3125 train_time:44.434s step_avg:164.57ms
step:271/3125 train_time:44.590s step_avg:164.54ms
step:272/3125 train_time:44.743s step_avg:164.50ms
step:273/3125 train_time:44.897s step_avg:164.46ms
step:274/3125 train_time:45.050s step_avg:164.42ms
step:275/3125 train_time:45.203s step_avg:164.38ms
step:276/3125 train_time:45.358s step_avg:164.34ms
step:277/3125 train_time:45.512s step_avg:164.30ms
step:278/3125 train_time:45.666s step_avg:164.27ms
step:279/3125 train_time:45.820s step_avg:164.23ms
step:280/3125 train_time:45.975s step_avg:164.20ms
step:281/3125 train_time:46.129s step_avg:164.16ms
step:282/3125 train_time:46.282s step_avg:164.12ms
step:283/3125 train_time:46.435s step_avg:164.08ms
step:284/3125 train_time:46.591s step_avg:164.05ms
step:285/3125 train_time:46.745s step_avg:164.02ms
step:286/3125 train_time:46.900s step_avg:163.99ms
step:287/3125 train_time:47.055s step_avg:163.95ms
step:288/3125 train_time:47.209s step_avg:163.92ms
step:289/3125 train_time:47.363s step_avg:163.88ms
step:290/3125 train_time:47.517s step_avg:163.85ms
step:291/3125 train_time:47.671s step_avg:163.82ms
step:292/3125 train_time:47.824s step_avg:163.78ms
step:293/3125 train_time:47.978s step_avg:163.75ms
step:294/3125 train_time:48.131s step_avg:163.71ms
step:295/3125 train_time:48.285s step_avg:163.68ms
step:296/3125 train_time:48.439s step_avg:163.64ms
step:297/3125 train_time:48.592s step_avg:163.61ms
step:298/3125 train_time:48.746s step_avg:163.58ms
step:299/3125 train_time:48.899s step_avg:163.54ms
step:300/3125 train_time:49.053s step_avg:163.51ms
step:301/3125 train_time:49.207s step_avg:163.48ms
step:302/3125 train_time:49.360s step_avg:163.44ms
step:303/3125 train_time:49.513s step_avg:163.41ms
step:304/3125 train_time:49.667s step_avg:163.38ms
step:305/3125 train_time:49.821s step_avg:163.35ms
step:306/3125 train_time:49.974s step_avg:163.31ms
step:307/3125 train_time:50.128s step_avg:163.28ms
step:308/3125 train_time:50.282s step_avg:163.25ms
step:309/3125 train_time:50.435s step_avg:163.22ms
step:310/3125 train_time:50.589s step_avg:163.19ms
step:311/3125 train_time:50.743s step_avg:163.16ms
step:312/3125 train_time:50.897s step_avg:163.13ms
step:313/3125 train_time:51.051s step_avg:163.10ms
step:314/3125 train_time:51.204s step_avg:163.07ms
step:315/3125 train_time:51.358s step_avg:163.04ms
step:316/3125 train_time:51.511s step_avg:163.01ms
step:317/3125 train_time:51.665s step_avg:162.98ms
step:318/3125 train_time:51.819s step_avg:162.95ms
step:319/3125 train_time:51.972s step_avg:162.92ms
step:320/3125 train_time:52.126s step_avg:162.89ms
step:321/3125 train_time:52.279s step_avg:162.86ms
step:322/3125 train_time:52.435s step_avg:162.84ms
step:323/3125 train_time:52.589s step_avg:162.81ms
step:324/3125 train_time:52.742s step_avg:162.78ms
step:325/3125 train_time:52.896s step_avg:162.76ms
step:326/3125 train_time:53.049s step_avg:162.73ms
step:327/3125 train_time:53.202s step_avg:162.70ms
step:328/3125 train_time:53.356s step_avg:162.67ms
step:329/3125 train_time:53.509s step_avg:162.64ms
step:330/3125 train_time:53.663s step_avg:162.61ms
step:331/3125 train_time:53.817s step_avg:162.59ms
step:332/3125 train_time:53.970s step_avg:162.56ms
step:333/3125 train_time:54.124s step_avg:162.53ms
step:334/3125 train_time:54.277s step_avg:162.51ms
step:335/3125 train_time:54.432s step_avg:162.48ms
step:336/3125 train_time:54.585s step_avg:162.46ms
step:337/3125 train_time:54.739s step_avg:162.43ms
step:338/3125 train_time:54.892s step_avg:162.40ms
step:339/3125 train_time:55.047s step_avg:162.38ms
step:340/3125 train_time:55.200s step_avg:162.35ms
step:341/3125 train_time:55.354s step_avg:162.33ms
step:342/3125 train_time:55.508s step_avg:162.30ms
step:343/3125 train_time:55.661s step_avg:162.28ms
step:344/3125 train_time:55.815s step_avg:162.25ms
step:345/3125 train_time:55.969s step_avg:162.23ms
step:346/3125 train_time:56.122s step_avg:162.20ms
step:347/3125 train_time:56.277s step_avg:162.18ms
step:348/3125 train_time:56.431s step_avg:162.16ms
step:349/3125 train_time:56.585s step_avg:162.13ms
step:350/3125 train_time:56.739s step_avg:162.11ms
step:351/3125 train_time:56.894s step_avg:162.09ms
step:352/3125 train_time:57.048s step_avg:162.07ms
step:353/3125 train_time:57.202s step_avg:162.04ms
step:354/3125 train_time:57.357s step_avg:162.02ms
step:355/3125 train_time:57.511s step_avg:162.00ms
step:356/3125 train_time:57.665s step_avg:161.98ms
step:357/3125 train_time:57.819s step_avg:161.96ms
step:358/3125 train_time:57.974s step_avg:161.94ms
step:359/3125 train_time:58.128s step_avg:161.92ms
step:360/3125 train_time:58.281s step_avg:161.89ms
step:361/3125 train_time:58.433s step_avg:161.87ms
step:362/3125 train_time:58.588s step_avg:161.85ms
step:363/3125 train_time:58.742s step_avg:161.82ms
step:364/3125 train_time:58.896s step_avg:161.80ms
step:365/3125 train_time:59.050s step_avg:161.78ms
step:366/3125 train_time:59.203s step_avg:161.76ms
step:367/3125 train_time:59.358s step_avg:161.74ms
step:368/3125 train_time:59.511s step_avg:161.72ms
step:369/3125 train_time:59.665s step_avg:161.70ms
step:370/3125 train_time:59.819s step_avg:161.67ms
step:371/3125 train_time:59.972s step_avg:161.65ms
step:372/3125 train_time:60.125s step_avg:161.63ms
step:373/3125 train_time:60.279s step_avg:161.61ms
step:374/3125 train_time:60.432s step_avg:161.58ms
step:375/3125 train_time:60.586s step_avg:161.56ms
step:375/3125 val_loss:4.03069 train_time:60.594s step_avg:153.84ms
step:376/3125 train_time:60.741s step_avg:161.55ms
step:377/3125 train_time:60.894s step_avg:161.52ms
step:378/3125 train_time:61.047s step_avg:161.50ms
step:379/3125 train_time:61.201s step_avg:161.48ms
step:380/3125 train_time:61.355s step_avg:161.46ms
step:381/3125 train_time:61.554s step_avg:161.56ms
step:382/3125 train_time:61.707s step_avg:161.54ms
step:383/3125 train_time:61.860s step_avg:161.52ms
step:384/3125 train_time:62.014s step_avg:161.50ms
step:385/3125 train_time:62.167s step_avg:161.47ms
step:386/3125 train_time:62.321s step_avg:161.45ms
step:387/3125 train_time:62.476s step_avg:161.44ms
step:388/3125 train_time:62.632s step_avg:161.42ms
step:389/3125 train_time:62.786s step_avg:161.40ms
step:390/3125 train_time:62.940s step_avg:161.38ms
step:391/3125 train_time:63.094s step_avg:161.37ms
step:392/3125 train_time:63.247s step_avg:161.35ms
step:393/3125 train_time:63.401s step_avg:161.32ms
step:394/3125 train_time:63.555s step_avg:161.31ms
step:395/3125 train_time:63.709s step_avg:161.29ms
step:396/3125 train_time:63.862s step_avg:161.27ms
step:397/3125 train_time:64.016s step_avg:161.25ms
step:398/3125 train_time:64.170s step_avg:161.23ms
step:399/3125 train_time:64.323s step_avg:161.21ms
step:400/3125 train_time:64.479s step_avg:161.20ms
step:401/3125 train_time:64.632s step_avg:161.18ms
step:402/3125 train_time:64.786s step_avg:161.16ms
step:403/3125 train_time:64.939s step_avg:161.14ms
step:404/3125 train_time:65.093s step_avg:161.12ms
step:405/3125 train_time:65.246s step_avg:161.10ms
step:406/3125 train_time:65.401s step_avg:161.09ms
step:407/3125 train_time:65.555s step_avg:161.07ms
step:408/3125 train_time:65.708s step_avg:161.05ms
step:409/3125 train_time:65.862s step_avg:161.03ms
step:410/3125 train_time:66.016s step_avg:161.02ms
step:411/3125 train_time:66.170s step_avg:161.00ms
step:412/3125 train_time:66.323s step_avg:160.98ms
step:413/3125 train_time:66.478s step_avg:160.96ms
step:414/3125 train_time:66.631s step_avg:160.95ms
step:415/3125 train_time:66.785s step_avg:160.93ms
step:416/3125 train_time:66.939s step_avg:160.91ms
step:417/3125 train_time:67.094s step_avg:160.90ms
step:418/3125 train_time:67.247s step_avg:160.88ms
step:419/3125 train_time:67.400s step_avg:160.86ms
step:420/3125 train_time:67.554s step_avg:160.84ms
step:421/3125 train_time:67.708s step_avg:160.83ms
step:422/3125 train_time:67.860s step_avg:160.81ms
step:423/3125 train_time:68.013s step_avg:160.79ms
step:424/3125 train_time:68.168s step_avg:160.77ms
step:425/3125 train_time:68.321s step_avg:160.76ms
step:426/3125 train_time:68.476s step_avg:160.74ms
step:427/3125 train_time:68.629s step_avg:160.72ms
step:428/3125 train_time:68.782s step_avg:160.71ms
step:429/3125 train_time:68.937s step_avg:160.69ms
step:430/3125 train_time:69.091s step_avg:160.68ms
step:431/3125 train_time:69.244s step_avg:160.66ms
step:432/3125 train_time:69.397s step_avg:160.64ms
step:433/3125 train_time:69.551s step_avg:160.63ms
step:434/3125 train_time:69.704s step_avg:160.61ms
step:435/3125 train_time:69.859s step_avg:160.60ms
step:436/3125 train_time:70.013s step_avg:160.58ms
step:437/3125 train_time:70.165s step_avg:160.56ms
step:438/3125 train_time:70.318s step_avg:160.54ms
step:439/3125 train_time:70.471s step_avg:160.53ms
step:440/3125 train_time:70.624s step_avg:160.51ms
step:441/3125 train_time:70.778s step_avg:160.50ms
step:442/3125 train_time:70.932s step_avg:160.48ms
step:443/3125 train_time:71.086s step_avg:160.46ms
step:444/3125 train_time:71.239s step_avg:160.45ms
step:445/3125 train_time:71.393s step_avg:160.43ms
step:446/3125 train_time:71.546s step_avg:160.42ms
step:447/3125 train_time:71.699s step_avg:160.40ms
step:448/3125 train_time:71.853s step_avg:160.39ms
step:449/3125 train_time:72.006s step_avg:160.37ms
step:450/3125 train_time:72.159s step_avg:160.35ms
step:451/3125 train_time:72.313s step_avg:160.34ms
step:452/3125 train_time:72.467s step_avg:160.32ms
step:453/3125 train_time:72.621s step_avg:160.31ms
step:454/3125 train_time:72.774s step_avg:160.29ms
step:455/3125 train_time:72.926s step_avg:160.28ms
step:456/3125 train_time:73.080s step_avg:160.26ms
step:457/3125 train_time:73.233s step_avg:160.25ms
step:458/3125 train_time:73.387s step_avg:160.23ms
step:459/3125 train_time:73.540s step_avg:160.22ms
step:460/3125 train_time:73.696s step_avg:160.21ms
step:461/3125 train_time:73.848s step_avg:160.19ms
step:462/3125 train_time:74.002s step_avg:160.18ms
step:463/3125 train_time:74.156s step_avg:160.17ms
step:464/3125 train_time:74.310s step_avg:160.15ms
step:465/3125 train_time:74.463s step_avg:160.14ms
step:466/3125 train_time:74.618s step_avg:160.12ms
step:467/3125 train_time:74.773s step_avg:160.11ms
step:468/3125 train_time:74.925s step_avg:160.10ms
step:469/3125 train_time:75.079s step_avg:160.08ms
step:470/3125 train_time:75.233s step_avg:160.07ms
step:471/3125 train_time:75.387s step_avg:160.06ms
step:472/3125 train_time:75.540s step_avg:160.04ms
step:473/3125 train_time:75.694s step_avg:160.03ms
step:474/3125 train_time:75.848s step_avg:160.02ms
step:475/3125 train_time:76.001s step_avg:160.00ms
step:476/3125 train_time:76.155s step_avg:159.99ms
step:477/3125 train_time:76.309s step_avg:159.98ms
step:478/3125 train_time:76.463s step_avg:159.96ms
step:479/3125 train_time:76.617s step_avg:159.95ms
step:480/3125 train_time:76.769s step_avg:159.94ms
step:481/3125 train_time:76.923s step_avg:159.92ms
step:482/3125 train_time:77.078s step_avg:159.91ms
step:483/3125 train_time:77.233s step_avg:159.90ms
step:484/3125 train_time:77.386s step_avg:159.89ms
step:485/3125 train_time:77.539s step_avg:159.88ms
step:486/3125 train_time:77.693s step_avg:159.86ms
step:487/3125 train_time:77.846s step_avg:159.85ms
step:488/3125 train_time:77.999s step_avg:159.83ms
step:489/3125 train_time:78.154s step_avg:159.82ms
step:490/3125 train_time:78.308s step_avg:159.81ms
step:491/3125 train_time:78.462s step_avg:159.80ms
step:492/3125 train_time:78.617s step_avg:159.79ms
step:493/3125 train_time:78.771s step_avg:159.78ms
