=== k_6 : train_gpt_muonh_kmaxwell.py --warmup_end 100 --plateau_end 200 --fast_decay_end 1750 --peak_lr 0.030 --floor_lr 0.006 --fast_decay_exponent 0.6 --slow_decay_schedule linear --min_lr 0.0 --train_steps 3125 --seed 0 --k 6 --tau-min 3 --tau-max 64 --km-start 750 --mu 0.95 --anneal-frac 1.0 --age 50 --age-end 22 ===
W0827 07:20:56.890000 16253 torch/distributed/run.py:852] 
W0827 07:20:56.890000 16253 torch/distributed/run.py:852] *****************************************
W0827 07:20:56.890000 16253 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0827 07:20:56.890000 16253 torch/distributed/run.py:852] *****************************************
logs/muonh_fast_slow_decay_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_kmaxwell_k6_kmstart750_steps3125_seed0.txt
step:0/3125 val_loss:10.98535 train_time:0.000s step_avg:nanms
step:1/3125 train_time:2.643s step_avg:2642.62ms
step:33/3125 train_time:7.551s step_avg:228.83ms
step:34/3125 train_time:7.705s step_avg:226.61ms
step:35/3125 train_time:7.857s step_avg:224.50ms
step:36/3125 train_time:8.012s step_avg:222.54ms
step:37/3125 train_time:8.165s step_avg:220.69ms
step:38/3125 train_time:8.319s step_avg:218.91ms
step:39/3125 train_time:8.474s step_avg:217.28ms
step:40/3125 train_time:8.629s step_avg:215.71ms
step:41/3125 train_time:8.782s step_avg:214.20ms
step:42/3125 train_time:8.936s step_avg:212.76ms
step:43/3125 train_time:9.090s step_avg:211.39ms
step:44/3125 train_time:9.243s step_avg:210.08ms
step:45/3125 train_time:9.396s step_avg:208.81ms
step:46/3125 train_time:9.553s step_avg:207.66ms
step:47/3125 train_time:9.706s step_avg:206.52ms
step:48/3125 train_time:9.859s step_avg:205.40ms
step:49/3125 train_time:10.013s step_avg:204.36ms
step:50/3125 train_time:10.166s step_avg:203.32ms
step:51/3125 train_time:10.319s step_avg:202.33ms
step:52/3125 train_time:10.473s step_avg:201.40ms
step:53/3125 train_time:10.626s step_avg:200.49ms
step:54/3125 train_time:10.780s step_avg:199.63ms
step:55/3125 train_time:10.935s step_avg:198.81ms
step:56/3125 train_time:11.088s step_avg:198.00ms
step:57/3125 train_time:11.242s step_avg:197.23ms
step:58/3125 train_time:11.395s step_avg:196.47ms
step:59/3125 train_time:11.551s step_avg:195.77ms
step:60/3125 train_time:11.704s step_avg:195.06ms
step:61/3125 train_time:11.857s step_avg:194.37ms
step:62/3125 train_time:12.010s step_avg:193.71ms
step:63/3125 train_time:12.164s step_avg:193.07ms
step:64/3125 train_time:12.318s step_avg:192.47ms
step:65/3125 train_time:12.472s step_avg:191.88ms
step:66/3125 train_time:12.625s step_avg:191.29ms
step:67/3125 train_time:12.779s step_avg:190.73ms
step:68/3125 train_time:12.935s step_avg:190.21ms
step:69/3125 train_time:13.088s step_avg:189.68ms
step:70/3125 train_time:13.241s step_avg:189.15ms
step:71/3125 train_time:13.394s step_avg:188.65ms
step:72/3125 train_time:13.548s step_avg:188.16ms
step:73/3125 train_time:13.701s step_avg:187.69ms
step:74/3125 train_time:13.856s step_avg:187.24ms
step:75/3125 train_time:14.008s step_avg:186.78ms
step:76/3125 train_time:14.162s step_avg:186.34ms
step:77/3125 train_time:14.315s step_avg:185.91ms
step:78/3125 train_time:14.470s step_avg:185.51ms
step:79/3125 train_time:14.623s step_avg:185.10ms
step:80/3125 train_time:14.778s step_avg:184.72ms
step:81/3125 train_time:14.932s step_avg:184.35ms
step:82/3125 train_time:15.085s step_avg:183.96ms
step:83/3125 train_time:15.238s step_avg:183.59ms
step:84/3125 train_time:15.392s step_avg:183.24ms
step:85/3125 train_time:15.546s step_avg:182.90ms
step:86/3125 train_time:15.700s step_avg:182.56ms
step:87/3125 train_time:15.854s step_avg:182.23ms
step:88/3125 train_time:16.007s step_avg:181.90ms
step:89/3125 train_time:16.160s step_avg:181.58ms
step:90/3125 train_time:16.315s step_avg:181.28ms
step:91/3125 train_time:16.471s step_avg:181.00ms
step:92/3125 train_time:16.624s step_avg:180.69ms
step:93/3125 train_time:16.777s step_avg:180.40ms
step:94/3125 train_time:16.932s step_avg:180.12ms
step:95/3125 train_time:17.085s step_avg:179.84ms
step:96/3125 train_time:17.238s step_avg:179.56ms
step:97/3125 train_time:17.391s step_avg:179.29ms
step:98/3125 train_time:17.545s step_avg:179.03ms
step:99/3125 train_time:17.699s step_avg:178.78ms
step:100/3125 train_time:17.853s step_avg:178.53ms
step:101/3125 train_time:18.006s step_avg:178.27ms
step:102/3125 train_time:18.158s step_avg:178.02ms
step:103/3125 train_time:18.312s step_avg:177.79ms
step:104/3125 train_time:18.466s step_avg:177.55ms
step:105/3125 train_time:18.618s step_avg:177.32ms
step:106/3125 train_time:18.774s step_avg:177.12ms
step:107/3125 train_time:18.929s step_avg:176.90ms
step:108/3125 train_time:19.082s step_avg:176.68ms
step:109/3125 train_time:19.235s step_avg:176.47ms
step:110/3125 train_time:19.389s step_avg:176.26ms
step:111/3125 train_time:19.542s step_avg:176.05ms
step:112/3125 train_time:19.695s step_avg:175.85ms
step:113/3125 train_time:19.851s step_avg:175.67ms
step:114/3125 train_time:20.004s step_avg:175.48ms
step:115/3125 train_time:20.157s step_avg:175.28ms
step:116/3125 train_time:20.312s step_avg:175.10ms
step:117/3125 train_time:20.465s step_avg:174.92ms
step:118/3125 train_time:20.618s step_avg:174.73ms
step:119/3125 train_time:20.772s step_avg:174.56ms
step:120/3125 train_time:20.925s step_avg:174.38ms
step:121/3125 train_time:21.079s step_avg:174.21ms
step:122/3125 train_time:21.232s step_avg:174.04ms
step:123/3125 train_time:21.385s step_avg:173.87ms
step:124/3125 train_time:21.541s step_avg:173.72ms
step:125/3125 train_time:21.695s step_avg:173.56ms
step:125/3125 val_loss:4.89394 train_time:21.704s step_avg:173.63ms
step:126/3125 train_time:21.852s step_avg:173.42ms
step:127/3125 train_time:22.005s step_avg:173.27ms
step:128/3125 train_time:22.158s step_avg:173.11ms
step:129/3125 train_time:22.311s step_avg:172.95ms
step:130/3125 train_time:22.465s step_avg:172.81ms
step:131/3125 train_time:22.619s step_avg:172.66ms
step:132/3125 train_time:22.773s step_avg:172.52ms
step:133/3125 train_time:22.926s step_avg:172.37ms
step:134/3125 train_time:23.079s step_avg:172.23ms
step:135/3125 train_time:23.233s step_avg:172.10ms
step:136/3125 train_time:23.387s step_avg:171.96ms
step:137/3125 train_time:23.539s step_avg:171.82ms
step:138/3125 train_time:23.692s step_avg:171.68ms
step:139/3125 train_time:23.848s step_avg:171.57ms
step:140/3125 train_time:24.002s step_avg:171.45ms
step:141/3125 train_time:24.156s step_avg:171.32ms
step:142/3125 train_time:24.309s step_avg:171.19ms
step:143/3125 train_time:24.464s step_avg:171.07ms
step:144/3125 train_time:24.617s step_avg:170.95ms
step:145/3125 train_time:24.770s step_avg:170.83ms
step:146/3125 train_time:24.925s step_avg:170.72ms
step:147/3125 train_time:25.077s step_avg:170.59ms
step:148/3125 train_time:25.230s step_avg:170.47ms
step:149/3125 train_time:25.385s step_avg:170.37ms
step:150/3125 train_time:25.538s step_avg:170.25ms
step:151/3125 train_time:25.691s step_avg:170.14ms
step:152/3125 train_time:25.845s step_avg:170.03ms
step:153/3125 train_time:25.998s step_avg:169.92ms
step:154/3125 train_time:26.151s step_avg:169.81ms
step:155/3125 train_time:26.304s step_avg:169.70ms
step:156/3125 train_time:26.458s step_avg:169.60ms
step:157/3125 train_time:26.611s step_avg:169.50ms
step:158/3125 train_time:26.765s step_avg:169.40ms
step:159/3125 train_time:26.918s step_avg:169.30ms
step:160/3125 train_time:27.071s step_avg:169.19ms
step:161/3125 train_time:27.225s step_avg:169.10ms
step:162/3125 train_time:27.379s step_avg:169.00ms
step:163/3125 train_time:27.532s step_avg:168.91ms
step:164/3125 train_time:27.685s step_avg:168.81ms
step:165/3125 train_time:27.838s step_avg:168.71ms
step:166/3125 train_time:27.993s step_avg:168.63ms
step:167/3125 train_time:28.147s step_avg:168.54ms
step:168/3125 train_time:28.300s step_avg:168.45ms
step:169/3125 train_time:28.453s step_avg:168.36ms
step:170/3125 train_time:28.607s step_avg:168.27ms
step:171/3125 train_time:28.760s step_avg:168.19ms
step:172/3125 train_time:28.913s step_avg:168.10ms
step:173/3125 train_time:29.068s step_avg:168.03ms
step:174/3125 train_time:29.222s step_avg:167.94ms
step:175/3125 train_time:29.375s step_avg:167.86ms
step:176/3125 train_time:29.529s step_avg:167.78ms
step:177/3125 train_time:29.682s step_avg:167.70ms
step:178/3125 train_time:29.835s step_avg:167.61ms
step:179/3125 train_time:29.989s step_avg:167.53ms
step:180/3125 train_time:30.144s step_avg:167.47ms
step:181/3125 train_time:30.297s step_avg:167.39ms
step:182/3125 train_time:30.450s step_avg:167.31ms
step:183/3125 train_time:30.604s step_avg:167.23ms
step:184/3125 train_time:30.757s step_avg:167.16ms
step:185/3125 train_time:30.910s step_avg:167.08ms
step:186/3125 train_time:31.064s step_avg:167.01ms
step:187/3125 train_time:31.217s step_avg:166.93ms
step:188/3125 train_time:31.369s step_avg:166.86ms
step:189/3125 train_time:31.522s step_avg:166.78ms
step:190/3125 train_time:31.677s step_avg:166.72ms
step:191/3125 train_time:31.981s step_avg:167.44ms
step:192/3125 train_time:32.135s step_avg:167.37ms
step:193/3125 train_time:32.288s step_avg:167.30ms
step:194/3125 train_time:32.442s step_avg:167.23ms
step:195/3125 train_time:32.594s step_avg:167.15ms
step:196/3125 train_time:32.748s step_avg:167.08ms
step:197/3125 train_time:32.903s step_avg:167.02ms
step:198/3125 train_time:33.056s step_avg:166.95ms
step:199/3125 train_time:33.209s step_avg:166.88ms
step:200/3125 train_time:33.363s step_avg:166.82ms
step:201/3125 train_time:33.517s step_avg:166.75ms
step:202/3125 train_time:33.669s step_avg:166.68ms
step:203/3125 train_time:33.822s step_avg:166.61ms
step:204/3125 train_time:33.976s step_avg:166.55ms
step:205/3125 train_time:34.130s step_avg:166.49ms
step:206/3125 train_time:34.283s step_avg:166.42ms
step:207/3125 train_time:34.437s step_avg:166.36ms
step:208/3125 train_time:34.590s step_avg:166.30ms
step:209/3125 train_time:34.744s step_avg:166.24ms
step:210/3125 train_time:34.898s step_avg:166.18ms
step:211/3125 train_time:35.051s step_avg:166.12ms
step:212/3125 train_time:35.204s step_avg:166.06ms
step:213/3125 train_time:35.358s step_avg:166.00ms
step:214/3125 train_time:35.511s step_avg:165.94ms
step:215/3125 train_time:35.665s step_avg:165.88ms
step:216/3125 train_time:35.817s step_avg:165.82ms
step:217/3125 train_time:35.971s step_avg:165.76ms
step:218/3125 train_time:36.125s step_avg:165.71ms
step:219/3125 train_time:36.277s step_avg:165.65ms
step:220/3125 train_time:36.430s step_avg:165.59ms
step:221/3125 train_time:36.585s step_avg:165.54ms
step:222/3125 train_time:36.737s step_avg:165.48ms
step:223/3125 train_time:36.890s step_avg:165.43ms
step:224/3125 train_time:37.044s step_avg:165.38ms
step:225/3125 train_time:37.197s step_avg:165.32ms
step:226/3125 train_time:37.351s step_avg:165.27ms
step:227/3125 train_time:37.504s step_avg:165.22ms
step:228/3125 train_time:37.658s step_avg:165.17ms
step:229/3125 train_time:37.811s step_avg:165.11ms
step:230/3125 train_time:37.964s step_avg:165.06ms
step:231/3125 train_time:38.116s step_avg:165.01ms
step:232/3125 train_time:38.270s step_avg:164.96ms
step:233/3125 train_time:38.422s step_avg:164.90ms
step:234/3125 train_time:38.576s step_avg:164.85ms
step:235/3125 train_time:38.729s step_avg:164.80ms
step:236/3125 train_time:38.885s step_avg:164.77ms
step:237/3125 train_time:39.037s step_avg:164.71ms
step:238/3125 train_time:39.191s step_avg:164.67ms
step:239/3125 train_time:39.345s step_avg:164.62ms
step:240/3125 train_time:39.497s step_avg:164.57ms
step:241/3125 train_time:39.651s step_avg:164.53ms
step:242/3125 train_time:39.804s step_avg:164.48ms
step:243/3125 train_time:39.957s step_avg:164.43ms
step:244/3125 train_time:40.111s step_avg:164.39ms
step:245/3125 train_time:40.264s step_avg:164.34ms
step:246/3125 train_time:40.417s step_avg:164.30ms
step:247/3125 train_time:40.570s step_avg:164.25ms
step:248/3125 train_time:40.723s step_avg:164.20ms
step:249/3125 train_time:40.877s step_avg:164.16ms
step:250/3125 train_time:41.030s step_avg:164.12ms
step:250/3125 val_loss:4.24711 train_time:41.038s step_avg:154.67ms
step:251/3125 train_time:41.184s step_avg:164.08ms
step:252/3125 train_time:41.337s step_avg:164.04ms
step:253/3125 train_time:41.490s step_avg:163.99ms
step:254/3125 train_time:41.643s step_avg:163.95ms
step:255/3125 train_time:41.797s step_avg:163.91ms
step:256/3125 train_time:41.951s step_avg:163.87ms
step:257/3125 train_time:42.104s step_avg:163.83ms
step:258/3125 train_time:42.257s step_avg:163.79ms
step:259/3125 train_time:42.413s step_avg:163.76ms
step:260/3125 train_time:42.566s step_avg:163.71ms
step:261/3125 train_time:42.718s step_avg:163.67ms
step:262/3125 train_time:42.871s step_avg:163.63ms
step:263/3125 train_time:43.024s step_avg:163.59ms
step:264/3125 train_time:43.179s step_avg:163.56ms
step:265/3125 train_time:43.333s step_avg:163.52ms
step:266/3125 train_time:43.486s step_avg:163.48ms
step:267/3125 train_time:43.640s step_avg:163.44ms
step:268/3125 train_time:43.794s step_avg:163.41ms
step:269/3125 train_time:43.946s step_avg:163.37ms
step:270/3125 train_time:44.101s step_avg:163.34ms
step:271/3125 train_time:44.254s step_avg:163.30ms
step:272/3125 train_time:44.407s step_avg:163.26ms
step:273/3125 train_time:44.561s step_avg:163.23ms
step:274/3125 train_time:44.714s step_avg:163.19ms
step:275/3125 train_time:44.867s step_avg:163.15ms
step:276/3125 train_time:45.021s step_avg:163.12ms
step:277/3125 train_time:45.176s step_avg:163.09ms
step:278/3125 train_time:45.328s step_avg:163.05ms
step:279/3125 train_time:45.481s step_avg:163.02ms
step:280/3125 train_time:45.636s step_avg:162.99ms
step:281/3125 train_time:45.789s step_avg:162.95ms
step:282/3125 train_time:45.943s step_avg:162.92ms
step:283/3125 train_time:46.096s step_avg:162.88ms
step:284/3125 train_time:46.250s step_avg:162.85ms
step:285/3125 train_time:46.403s step_avg:162.82ms
step:286/3125 train_time:46.557s step_avg:162.79ms
step:287/3125 train_time:46.710s step_avg:162.75ms
step:288/3125 train_time:46.863s step_avg:162.72ms
step:289/3125 train_time:47.017s step_avg:162.69ms
step:290/3125 train_time:47.170s step_avg:162.65ms
step:291/3125 train_time:47.323s step_avg:162.62ms
step:292/3125 train_time:47.477s step_avg:162.59ms
step:293/3125 train_time:47.631s step_avg:162.56ms
step:294/3125 train_time:47.785s step_avg:162.54ms
step:295/3125 train_time:47.938s step_avg:162.50ms
step:296/3125 train_time:48.092s step_avg:162.47ms
step:297/3125 train_time:48.245s step_avg:162.44ms
step:298/3125 train_time:48.398s step_avg:162.41ms
step:299/3125 train_time:48.551s step_avg:162.38ms
step:300/3125 train_time:48.705s step_avg:162.35ms
step:301/3125 train_time:48.858s step_avg:162.32ms
step:302/3125 train_time:49.013s step_avg:162.29ms
step:303/3125 train_time:49.166s step_avg:162.26ms
step:304/3125 train_time:49.319s step_avg:162.23ms
step:305/3125 train_time:49.472s step_avg:162.20ms
step:306/3125 train_time:49.625s step_avg:162.17ms
step:307/3125 train_time:49.778s step_avg:162.14ms
step:308/3125 train_time:49.930s step_avg:162.11ms
step:309/3125 train_time:50.083s step_avg:162.08ms
step:310/3125 train_time:50.235s step_avg:162.05ms
step:311/3125 train_time:50.389s step_avg:162.02ms
step:312/3125 train_time:50.542s step_avg:161.99ms
step:313/3125 train_time:50.696s step_avg:161.97ms
step:314/3125 train_time:50.850s step_avg:161.94ms
step:315/3125 train_time:51.002s step_avg:161.91ms
step:316/3125 train_time:51.156s step_avg:161.89ms
step:317/3125 train_time:51.310s step_avg:161.86ms
step:318/3125 train_time:51.464s step_avg:161.84ms
step:319/3125 train_time:51.617s step_avg:161.81ms
step:320/3125 train_time:51.771s step_avg:161.78ms
step:321/3125 train_time:51.923s step_avg:161.75ms
step:322/3125 train_time:52.077s step_avg:161.73ms
step:323/3125 train_time:52.231s step_avg:161.70ms
step:324/3125 train_time:52.383s step_avg:161.68ms
step:325/3125 train_time:52.536s step_avg:161.65ms
step:326/3125 train_time:52.690s step_avg:161.63ms
step:327/3125 train_time:52.844s step_avg:161.60ms
step:328/3125 train_time:52.999s step_avg:161.58ms
step:329/3125 train_time:53.151s step_avg:161.55ms
step:330/3125 train_time:53.304s step_avg:161.53ms
step:331/3125 train_time:53.458s step_avg:161.50ms
step:332/3125 train_time:53.612s step_avg:161.48ms
step:333/3125 train_time:53.765s step_avg:161.46ms
step:334/3125 train_time:53.918s step_avg:161.43ms
step:335/3125 train_time:54.072s step_avg:161.41ms
step:336/3125 train_time:54.225s step_avg:161.38ms
step:337/3125 train_time:54.377s step_avg:161.36ms
step:338/3125 train_time:54.531s step_avg:161.34ms
step:339/3125 train_time:54.687s step_avg:161.32ms
step:340/3125 train_time:54.841s step_avg:161.30ms
step:341/3125 train_time:54.994s step_avg:161.27ms
step:342/3125 train_time:55.147s step_avg:161.25ms
step:343/3125 train_time:55.302s step_avg:161.23ms
step:344/3125 train_time:55.456s step_avg:161.21ms
step:345/3125 train_time:55.608s step_avg:161.18ms
step:346/3125 train_time:55.762s step_avg:161.16ms
step:347/3125 train_time:55.916s step_avg:161.14ms
step:348/3125 train_time:56.068s step_avg:161.12ms
step:349/3125 train_time:56.222s step_avg:161.10ms
step:350/3125 train_time:56.376s step_avg:161.07ms
step:351/3125 train_time:56.530s step_avg:161.05ms
step:352/3125 train_time:56.683s step_avg:161.03ms
step:353/3125 train_time:56.836s step_avg:161.01ms
step:354/3125 train_time:56.990s step_avg:160.99ms
step:355/3125 train_time:57.144s step_avg:160.97ms
step:356/3125 train_time:57.297s step_avg:160.95ms
step:357/3125 train_time:57.450s step_avg:160.92ms
step:358/3125 train_time:57.603s step_avg:160.90ms
step:359/3125 train_time:57.756s step_avg:160.88ms
step:360/3125 train_time:57.911s step_avg:160.86ms
step:361/3125 train_time:58.065s step_avg:160.84ms
step:362/3125 train_time:58.218s step_avg:160.82ms
step:363/3125 train_time:58.372s step_avg:160.80ms
step:364/3125 train_time:58.524s step_avg:160.78ms
step:365/3125 train_time:58.677s step_avg:160.76ms
step:366/3125 train_time:58.830s step_avg:160.74ms
step:367/3125 train_time:58.984s step_avg:160.72ms
step:368/3125 train_time:59.137s step_avg:160.70ms
step:369/3125 train_time:59.291s step_avg:160.68ms
step:370/3125 train_time:59.444s step_avg:160.66ms
step:371/3125 train_time:59.598s step_avg:160.64ms
step:372/3125 train_time:59.753s step_avg:160.63ms
step:373/3125 train_time:59.908s step_avg:160.61ms
step:374/3125 train_time:60.063s step_avg:160.60ms
step:375/3125 train_time:60.216s step_avg:160.58ms
step:375/3125 val_loss:4.03689 train_time:60.224s step_avg:153.49ms
step:376/3125 train_time:60.371s step_avg:160.56ms
step:377/3125 train_time:60.525s step_avg:160.54ms
step:378/3125 train_time:60.678s step_avg:160.52ms
step:379/3125 train_time:60.832s step_avg:160.51ms
step:380/3125 train_time:60.985s step_avg:160.49ms
step:381/3125 train_time:61.191s step_avg:160.61ms
step:382/3125 train_time:61.345s step_avg:160.59ms
step:383/3125 train_time:61.498s step_avg:160.57ms
step:384/3125 train_time:61.652s step_avg:160.55ms
step:385/3125 train_time:61.805s step_avg:160.53ms
step:386/3125 train_time:61.959s step_avg:160.52ms
step:387/3125 train_time:62.112s step_avg:160.50ms
step:388/3125 train_time:62.266s step_avg:160.48ms
step:389/3125 train_time:62.421s step_avg:160.46ms
step:390/3125 train_time:62.574s step_avg:160.45ms
step:391/3125 train_time:62.727s step_avg:160.43ms
step:392/3125 train_time:62.881s step_avg:160.41ms
step:393/3125 train_time:63.033s step_avg:160.39ms
step:394/3125 train_time:63.187s step_avg:160.37ms
step:395/3125 train_time:63.341s step_avg:160.36ms
step:396/3125 train_time:63.495s step_avg:160.34ms
step:397/3125 train_time:63.651s step_avg:160.33ms
step:398/3125 train_time:63.803s step_avg:160.31ms
step:399/3125 train_time:63.958s step_avg:160.30ms
step:400/3125 train_time:64.113s step_avg:160.28ms
step:401/3125 train_time:64.266s step_avg:160.27ms
step:402/3125 train_time:64.420s step_avg:160.25ms
step:403/3125 train_time:64.573s step_avg:160.23ms
step:404/3125 train_time:64.726s step_avg:160.21ms
step:405/3125 train_time:64.879s step_avg:160.20ms
step:406/3125 train_time:65.033s step_avg:160.18ms
step:407/3125 train_time:65.187s step_avg:160.16ms
step:408/3125 train_time:65.340s step_avg:160.15ms
step:409/3125 train_time:65.494s step_avg:160.13ms
step:410/3125 train_time:65.647s step_avg:160.11ms
step:411/3125 train_time:65.801s step_avg:160.10ms
step:412/3125 train_time:65.954s step_avg:160.08ms
step:413/3125 train_time:66.107s step_avg:160.06ms
step:414/3125 train_time:66.262s step_avg:160.05ms
step:415/3125 train_time:66.416s step_avg:160.04ms
step:416/3125 train_time:66.569s step_avg:160.02ms
step:417/3125 train_time:66.723s step_avg:160.01ms
step:418/3125 train_time:66.876s step_avg:159.99ms
step:419/3125 train_time:67.029s step_avg:159.97ms
step:420/3125 train_time:67.182s step_avg:159.96ms
step:421/3125 train_time:67.335s step_avg:159.94ms
step:422/3125 train_time:67.489s step_avg:159.93ms
step:423/3125 train_time:67.643s step_avg:159.91ms
step:424/3125 train_time:67.795s step_avg:159.89ms
step:425/3125 train_time:67.949s step_avg:159.88ms
step:426/3125 train_time:68.103s step_avg:159.87ms
step:427/3125 train_time:68.261s step_avg:159.86ms
step:428/3125 train_time:68.414s step_avg:159.85ms
step:429/3125 train_time:68.568s step_avg:159.83ms
step:430/3125 train_time:68.722s step_avg:159.82ms
step:431/3125 train_time:68.877s step_avg:159.81ms
step:432/3125 train_time:69.030s step_avg:159.79ms
step:433/3125 train_time:69.184s step_avg:159.78ms
step:434/3125 train_time:69.340s step_avg:159.77ms
step:435/3125 train_time:69.494s step_avg:159.76ms
step:436/3125 train_time:69.648s step_avg:159.74ms
step:437/3125 train_time:69.801s step_avg:159.73ms
step:438/3125 train_time:69.954s step_avg:159.71ms
step:439/3125 train_time:70.107s step_avg:159.70ms
step:440/3125 train_time:70.263s step_avg:159.69ms
step:441/3125 train_time:70.418s step_avg:159.68ms
step:442/3125 train_time:70.572s step_avg:159.66ms
step:443/3125 train_time:70.725s step_avg:159.65ms
step:444/3125 train_time:70.879s step_avg:159.64ms
step:445/3125 train_time:71.033s step_avg:159.62ms
step:446/3125 train_time:71.186s step_avg:159.61ms
step:447/3125 train_time:71.340s step_avg:159.60ms
step:448/3125 train_time:71.494s step_avg:159.59ms
step:449/3125 train_time:71.648s step_avg:159.57ms
step:450/3125 train_time:71.801s step_avg:159.56ms
step:451/3125 train_time:71.956s step_avg:159.55ms
step:452/3125 train_time:72.109s step_avg:159.53ms
step:453/3125 train_time:72.261s step_avg:159.52ms
step:454/3125 train_time:72.414s step_avg:159.50ms
step:455/3125 train_time:72.568s step_avg:159.49ms
step:456/3125 train_time:72.722s step_avg:159.48ms
step:457/3125 train_time:72.876s step_avg:159.47ms
step:458/3125 train_time:73.029s step_avg:159.45ms
step:459/3125 train_time:73.183s step_avg:159.44ms
step:460/3125 train_time:73.336s step_avg:159.43ms
step:461/3125 train_time:73.490s step_avg:159.42ms
step:462/3125 train_time:73.644s step_avg:159.40ms
step:463/3125 train_time:73.799s step_avg:159.39ms
step:464/3125 train_time:73.951s step_avg:159.38ms
step:465/3125 train_time:74.104s step_avg:159.36ms
step:466/3125 train_time:74.261s step_avg:159.36ms
step:467/3125 train_time:74.415s step_avg:159.35ms
step:468/3125 train_time:74.569s step_avg:159.34ms
step:469/3125 train_time:74.722s step_avg:159.32ms
step:470/3125 train_time:74.876s step_avg:159.31ms
step:471/3125 train_time:75.030s step_avg:159.30ms
step:472/3125 train_time:75.183s step_avg:159.29ms
step:473/3125 train_time:75.338s step_avg:159.28ms
step:474/3125 train_time:75.493s step_avg:159.27ms
step:475/3125 train_time:75.648s step_avg:159.26ms
step:476/3125 train_time:75.803s step_avg:159.25ms
step:477/3125 train_time:75.958s step_avg:159.24ms
step:478/3125 train_time:76.112s step_avg:159.23ms
step:479/3125 train_time:76.265s step_avg:159.22ms
step:480/3125 train_time:76.420s step_avg:159.21ms
step:481/3125 train_time:76.573s step_avg:159.19ms
step:482/3125 train_time:76.726s step_avg:159.18ms
step:483/3125 train_time:76.879s step_avg:159.17ms
step:484/3125 train_time:77.033s step_avg:159.16ms
step:485/3125 train_time:77.187s step_avg:159.15ms
step:486/3125 train_time:77.341s step_avg:159.14ms
step:487/3125 train_time:77.495s step_avg:159.13ms
step:488/3125 train_time:77.649s step_avg:159.12ms
step:489/3125 train_time:77.802s step_avg:159.10ms
step:490/3125 train_time:77.956s step_avg:159.09ms
step:491/3125 train_time:78.109s step_avg:159.08ms
step:492/3125 train_time:78.262s step_avg:159.07ms
step:493/3125 train_time:78.418s step_avg:159.06ms
step:494/3125 train_time:78.571s step_avg:159.05ms
