=== on_1500 : train_gpt_muonh_kmaxwell.py --warmup_end 100 --plateau_end 200 --fast_decay_end 1750 --peak_lr 0.030 --floor_lr 0.006 --fast_decay_exponent 0.6 --slow_decay_schedule linear --min_lr 0.0 --train_steps 3125 --seed 0 --k 8 --tau-min 3 --tau-max 64 --mu 0.95 --anneal-frac 1.0 --age 50 --age-end 22 --km-start 1500 ===
W0827 06:43:48.991000 12183 torch/distributed/run.py:852] 
W0827 06:43:48.991000 12183 torch/distributed/run.py:852] *****************************************
W0827 06:43:48.991000 12183 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0827 06:43:48.991000 12183 torch/distributed/run.py:852] *****************************************
logs/muonh_fast_slow_decay_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_kmaxwell_k8_kmstart1500_steps3125_seed0.txt
step:0/3125 val_loss:10.98535 train_time:0.000s step_avg:nanms
step:1/3125 train_time:2.847s step_avg:2846.80ms
step:43/3125 train_time:9.288s step_avg:216.00ms
step:44/3125 train_time:9.443s step_avg:214.61ms
step:45/3125 train_time:9.596s step_avg:213.25ms
step:46/3125 train_time:9.750s step_avg:211.95ms
step:47/3125 train_time:9.904s step_avg:210.73ms
step:48/3125 train_time:10.058s step_avg:209.54ms
step:49/3125 train_time:10.211s step_avg:208.39ms
step:50/3125 train_time:10.364s step_avg:207.29ms
step:51/3125 train_time:10.517s step_avg:206.22ms
step:52/3125 train_time:10.671s step_avg:205.21ms
step:53/3125 train_time:10.825s step_avg:204.25ms
step:54/3125 train_time:10.979s step_avg:203.32ms
step:55/3125 train_time:11.133s step_avg:202.41ms
step:56/3125 train_time:11.287s step_avg:201.56ms
step:57/3125 train_time:11.442s step_avg:200.73ms
step:58/3125 train_time:11.595s step_avg:199.92ms
step:59/3125 train_time:11.749s step_avg:199.13ms
step:60/3125 train_time:11.903s step_avg:198.38ms
step:61/3125 train_time:12.057s step_avg:197.65ms
step:62/3125 train_time:12.210s step_avg:196.93ms
step:63/3125 train_time:12.365s step_avg:196.27ms
step:64/3125 train_time:12.518s step_avg:195.59ms
step:65/3125 train_time:12.672s step_avg:194.95ms
step:66/3125 train_time:12.826s step_avg:194.33ms
step:67/3125 train_time:12.980s step_avg:193.74ms
step:68/3125 train_time:13.133s step_avg:193.14ms
step:69/3125 train_time:13.288s step_avg:192.57ms
step:70/3125 train_time:13.442s step_avg:192.03ms
step:71/3125 train_time:13.595s step_avg:191.48ms
step:72/3125 train_time:13.748s step_avg:190.95ms
step:73/3125 train_time:13.903s step_avg:190.45ms
step:74/3125 train_time:14.056s step_avg:189.94ms
step:75/3125 train_time:14.209s step_avg:189.46ms
step:76/3125 train_time:14.364s step_avg:189.01ms
step:77/3125 train_time:14.518s step_avg:188.54ms
step:78/3125 train_time:14.671s step_avg:188.09ms
step:79/3125 train_time:14.825s step_avg:187.66ms
step:80/3125 train_time:14.978s step_avg:187.23ms
step:81/3125 train_time:15.131s step_avg:186.81ms
step:82/3125 train_time:15.287s step_avg:186.43ms
step:83/3125 train_time:15.441s step_avg:186.03ms
step:84/3125 train_time:15.594s step_avg:185.64ms
step:85/3125 train_time:15.748s step_avg:185.27ms
step:86/3125 train_time:15.902s step_avg:184.91ms
step:87/3125 train_time:16.055s step_avg:184.54ms
step:88/3125 train_time:16.209s step_avg:184.19ms
step:89/3125 train_time:16.363s step_avg:183.86ms
step:90/3125 train_time:16.517s step_avg:183.52ms
step:91/3125 train_time:16.671s step_avg:183.19ms
step:92/3125 train_time:16.826s step_avg:182.89ms
step:93/3125 train_time:16.980s step_avg:182.58ms
step:94/3125 train_time:17.133s step_avg:182.27ms
step:95/3125 train_time:17.289s step_avg:181.99ms
step:96/3125 train_time:17.443s step_avg:181.70ms
step:97/3125 train_time:17.596s step_avg:181.41ms
step:98/3125 train_time:17.751s step_avg:181.13ms
step:99/3125 train_time:17.906s step_avg:180.86ms
step:100/3125 train_time:18.058s step_avg:180.58ms
step:101/3125 train_time:18.211s step_avg:180.31ms
step:102/3125 train_time:18.366s step_avg:180.06ms
step:103/3125 train_time:18.519s step_avg:179.80ms
step:104/3125 train_time:18.672s step_avg:179.53ms
step:105/3125 train_time:18.826s step_avg:179.30ms
step:106/3125 train_time:18.979s step_avg:179.04ms
step:107/3125 train_time:19.132s step_avg:178.80ms
step:108/3125 train_time:19.288s step_avg:178.59ms
step:109/3125 train_time:19.442s step_avg:178.36ms
step:110/3125 train_time:19.595s step_avg:178.14ms
step:111/3125 train_time:19.749s step_avg:177.92ms
step:112/3125 train_time:19.902s step_avg:177.70ms
step:113/3125 train_time:20.055s step_avg:177.48ms
step:114/3125 train_time:20.208s step_avg:177.26ms
step:115/3125 train_time:20.362s step_avg:177.06ms
step:116/3125 train_time:20.516s step_avg:176.86ms
step:117/3125 train_time:20.669s step_avg:176.65ms
step:118/3125 train_time:20.824s step_avg:176.48ms
step:119/3125 train_time:20.978s step_avg:176.28ms
step:120/3125 train_time:21.131s step_avg:176.09ms
step:121/3125 train_time:21.284s step_avg:175.90ms
step:122/3125 train_time:21.437s step_avg:175.71ms
step:123/3125 train_time:21.591s step_avg:175.54ms
step:124/3125 train_time:21.746s step_avg:175.37ms
step:125/3125 train_time:21.899s step_avg:175.19ms
step:125/3125 val_loss:4.89369 train_time:21.908s step_avg:175.26ms
step:126/3125 train_time:22.057s step_avg:175.06ms
step:127/3125 train_time:22.211s step_avg:174.89ms
step:128/3125 train_time:22.363s step_avg:174.71ms
step:129/3125 train_time:22.518s step_avg:174.56ms
step:130/3125 train_time:22.671s step_avg:174.39ms
step:131/3125 train_time:22.825s step_avg:174.24ms
step:132/3125 train_time:22.979s step_avg:174.09ms
step:133/3125 train_time:23.133s step_avg:173.93ms
step:134/3125 train_time:23.286s step_avg:173.77ms
step:135/3125 train_time:23.439s step_avg:173.62ms
step:136/3125 train_time:23.593s step_avg:173.48ms
step:137/3125 train_time:23.747s step_avg:173.33ms
step:138/3125 train_time:23.900s step_avg:173.19ms
step:139/3125 train_time:24.055s step_avg:173.06ms
step:140/3125 train_time:24.209s step_avg:172.92ms
step:141/3125 train_time:24.362s step_avg:172.78ms
step:142/3125 train_time:24.515s step_avg:172.64ms
step:143/3125 train_time:24.669s step_avg:172.51ms
step:144/3125 train_time:24.822s step_avg:172.38ms
step:145/3125 train_time:24.977s step_avg:172.25ms
step:146/3125 train_time:25.131s step_avg:172.13ms
step:147/3125 train_time:25.284s step_avg:172.00ms
step:148/3125 train_time:25.438s step_avg:171.88ms
step:149/3125 train_time:25.592s step_avg:171.76ms
step:150/3125 train_time:25.745s step_avg:171.63ms
step:151/3125 train_time:25.899s step_avg:171.52ms
step:152/3125 train_time:26.053s step_avg:171.40ms
step:153/3125 train_time:26.206s step_avg:171.28ms
step:154/3125 train_time:26.360s step_avg:171.17ms
step:155/3125 train_time:26.514s step_avg:171.06ms
step:156/3125 train_time:26.667s step_avg:170.94ms
step:157/3125 train_time:26.821s step_avg:170.83ms
step:158/3125 train_time:26.976s step_avg:170.73ms
step:159/3125 train_time:27.129s step_avg:170.62ms
step:160/3125 train_time:27.283s step_avg:170.52ms
step:161/3125 train_time:27.437s step_avg:170.42ms
step:162/3125 train_time:27.589s step_avg:170.30ms
step:163/3125 train_time:27.743s step_avg:170.20ms
step:164/3125 train_time:27.898s step_avg:170.11ms
step:165/3125 train_time:28.051s step_avg:170.01ms
step:166/3125 train_time:28.205s step_avg:169.91ms
step:167/3125 train_time:28.359s step_avg:169.81ms
step:168/3125 train_time:28.512s step_avg:169.72ms
step:169/3125 train_time:28.665s step_avg:169.62ms
step:170/3125 train_time:28.819s step_avg:169.52ms
step:171/3125 train_time:28.972s step_avg:169.43ms
step:172/3125 train_time:29.126s step_avg:169.34ms
step:173/3125 train_time:29.280s step_avg:169.25ms
step:174/3125 train_time:29.434s step_avg:169.16ms
step:175/3125 train_time:29.586s step_avg:169.07ms
step:176/3125 train_time:29.740s step_avg:168.98ms
step:177/3125 train_time:29.894s step_avg:168.89ms
step:178/3125 train_time:30.047s step_avg:168.81ms
step:179/3125 train_time:30.201s step_avg:168.72ms
step:180/3125 train_time:30.355s step_avg:168.64ms
step:181/3125 train_time:30.509s step_avg:168.56ms
step:182/3125 train_time:30.662s step_avg:168.47ms
step:183/3125 train_time:30.815s step_avg:168.39ms
step:184/3125 train_time:30.969s step_avg:168.31ms
step:185/3125 train_time:31.122s step_avg:168.23ms
step:186/3125 train_time:31.277s step_avg:168.16ms
step:187/3125 train_time:31.430s step_avg:168.07ms
step:188/3125 train_time:31.583s step_avg:167.99ms
step:189/3125 train_time:31.736s step_avg:167.92ms
step:190/3125 train_time:31.889s step_avg:167.84ms
step:191/3125 train_time:32.190s step_avg:168.53ms
step:192/3125 train_time:32.344s step_avg:168.46ms
step:193/3125 train_time:32.497s step_avg:168.38ms
step:194/3125 train_time:32.651s step_avg:168.30ms
step:195/3125 train_time:32.804s step_avg:168.22ms
step:196/3125 train_time:32.957s step_avg:168.15ms
step:197/3125 train_time:33.110s step_avg:168.07ms
step:198/3125 train_time:33.263s step_avg:167.99ms
step:199/3125 train_time:33.418s step_avg:167.93ms
step:200/3125 train_time:33.572s step_avg:167.86ms
step:201/3125 train_time:33.725s step_avg:167.79ms
step:202/3125 train_time:33.880s step_avg:167.72ms
step:203/3125 train_time:34.033s step_avg:167.65ms
step:204/3125 train_time:34.186s step_avg:167.58ms
step:205/3125 train_time:34.338s step_avg:167.50ms
step:206/3125 train_time:34.493s step_avg:167.44ms
step:207/3125 train_time:34.647s step_avg:167.38ms
step:208/3125 train_time:34.800s step_avg:167.31ms
step:209/3125 train_time:34.954s step_avg:167.24ms
step:210/3125 train_time:35.107s step_avg:167.18ms
step:211/3125 train_time:35.260s step_avg:167.11ms
step:212/3125 train_time:35.415s step_avg:167.05ms
step:213/3125 train_time:35.568s step_avg:166.99ms
step:214/3125 train_time:35.721s step_avg:166.92ms
step:215/3125 train_time:35.877s step_avg:166.87ms
step:216/3125 train_time:36.030s step_avg:166.81ms
step:217/3125 train_time:36.183s step_avg:166.74ms
step:218/3125 train_time:36.338s step_avg:166.69ms
step:219/3125 train_time:36.491s step_avg:166.63ms
step:220/3125 train_time:36.644s step_avg:166.57ms
step:221/3125 train_time:36.798s step_avg:166.51ms
step:222/3125 train_time:36.952s step_avg:166.45ms
step:223/3125 train_time:37.105s step_avg:166.39ms
step:224/3125 train_time:37.259s step_avg:166.33ms
step:225/3125 train_time:37.414s step_avg:166.28ms
step:226/3125 train_time:37.566s step_avg:166.22ms
step:227/3125 train_time:37.721s step_avg:166.17ms
step:228/3125 train_time:37.874s step_avg:166.12ms
step:229/3125 train_time:38.028s step_avg:166.06ms
step:230/3125 train_time:38.182s step_avg:166.01ms
step:231/3125 train_time:38.336s step_avg:165.96ms
step:232/3125 train_time:38.489s step_avg:165.90ms
step:233/3125 train_time:38.643s step_avg:165.85ms
step:234/3125 train_time:38.797s step_avg:165.80ms
step:235/3125 train_time:38.951s step_avg:165.75ms
step:236/3125 train_time:39.104s step_avg:165.69ms
step:237/3125 train_time:39.257s step_avg:165.64ms
step:238/3125 train_time:39.410s step_avg:165.59ms
step:239/3125 train_time:39.563s step_avg:165.54ms
step:240/3125 train_time:39.718s step_avg:165.49ms
step:241/3125 train_time:39.871s step_avg:165.44ms
step:242/3125 train_time:40.023s step_avg:165.39ms
step:243/3125 train_time:40.178s step_avg:165.34ms
step:244/3125 train_time:40.332s step_avg:165.30ms
step:245/3125 train_time:40.485s step_avg:165.25ms
step:246/3125 train_time:40.639s step_avg:165.20ms
step:247/3125 train_time:40.792s step_avg:165.15ms
step:248/3125 train_time:40.945s step_avg:165.10ms
step:249/3125 train_time:41.099s step_avg:165.06ms
step:250/3125 train_time:41.251s step_avg:165.00ms
step:250/3125 val_loss:4.23574 train_time:41.260s step_avg:154.82ms
step:251/3125 train_time:41.408s step_avg:164.97ms
step:252/3125 train_time:41.562s step_avg:164.93ms
step:253/3125 train_time:41.715s step_avg:164.88ms
step:254/3125 train_time:41.869s step_avg:164.84ms
step:255/3125 train_time:42.022s step_avg:164.79ms
step:256/3125 train_time:42.175s step_avg:164.75ms
step:257/3125 train_time:42.328s step_avg:164.70ms
step:258/3125 train_time:42.482s step_avg:164.66ms
step:259/3125 train_time:42.635s step_avg:164.61ms
step:260/3125 train_time:42.789s step_avg:164.57ms
step:261/3125 train_time:42.941s step_avg:164.53ms
step:262/3125 train_time:43.095s step_avg:164.48ms
step:263/3125 train_time:43.249s step_avg:164.44ms
step:264/3125 train_time:43.403s step_avg:164.40ms
step:265/3125 train_time:43.556s step_avg:164.36ms
step:266/3125 train_time:43.709s step_avg:164.32ms
step:267/3125 train_time:43.863s step_avg:164.28ms
step:268/3125 train_time:44.016s step_avg:164.24ms
step:269/3125 train_time:44.169s step_avg:164.20ms
step:270/3125 train_time:44.323s step_avg:164.16ms
step:271/3125 train_time:44.476s step_avg:164.12ms
step:272/3125 train_time:44.629s step_avg:164.08ms
step:273/3125 train_time:44.783s step_avg:164.04ms
step:274/3125 train_time:44.936s step_avg:164.00ms
step:275/3125 train_time:45.089s step_avg:163.96ms
step:276/3125 train_time:45.242s step_avg:163.92ms
step:277/3125 train_time:45.395s step_avg:163.88ms
step:278/3125 train_time:45.548s step_avg:163.84ms
step:279/3125 train_time:45.703s step_avg:163.81ms
step:280/3125 train_time:45.857s step_avg:163.77ms
step:281/3125 train_time:46.011s step_avg:163.74ms
step:282/3125 train_time:46.165s step_avg:163.70ms
step:283/3125 train_time:46.317s step_avg:163.67ms
step:284/3125 train_time:46.470s step_avg:163.63ms
step:285/3125 train_time:46.624s step_avg:163.59ms
step:286/3125 train_time:46.778s step_avg:163.56ms
step:287/3125 train_time:46.931s step_avg:163.52ms
step:288/3125 train_time:47.084s step_avg:163.49ms
step:289/3125 train_time:47.237s step_avg:163.45ms
step:290/3125 train_time:47.390s step_avg:163.41ms
step:291/3125 train_time:47.544s step_avg:163.38ms
step:292/3125 train_time:47.697s step_avg:163.34ms
step:293/3125 train_time:47.850s step_avg:163.31ms
step:294/3125 train_time:48.005s step_avg:163.28ms
step:295/3125 train_time:48.159s step_avg:163.25ms
step:296/3125 train_time:48.313s step_avg:163.22ms
step:297/3125 train_time:48.467s step_avg:163.19ms
step:298/3125 train_time:48.621s step_avg:163.16ms
step:299/3125 train_time:48.775s step_avg:163.13ms
step:300/3125 train_time:48.929s step_avg:163.10ms
step:301/3125 train_time:49.082s step_avg:163.06ms
step:302/3125 train_time:49.236s step_avg:163.03ms
step:303/3125 train_time:49.389s step_avg:163.00ms
step:304/3125 train_time:49.546s step_avg:162.98ms
step:305/3125 train_time:49.699s step_avg:162.95ms
step:306/3125 train_time:49.852s step_avg:162.92ms
step:307/3125 train_time:50.006s step_avg:162.89ms
step:308/3125 train_time:50.159s step_avg:162.85ms
step:309/3125 train_time:50.314s step_avg:162.83ms
step:310/3125 train_time:50.468s step_avg:162.80ms
step:311/3125 train_time:50.623s step_avg:162.77ms
step:312/3125 train_time:50.776s step_avg:162.74ms
step:313/3125 train_time:50.929s step_avg:162.71ms
step:314/3125 train_time:51.085s step_avg:162.69ms
step:315/3125 train_time:51.239s step_avg:162.66ms
step:316/3125 train_time:51.393s step_avg:162.64ms
step:317/3125 train_time:51.547s step_avg:162.61ms
step:318/3125 train_time:51.700s step_avg:162.58ms
step:319/3125 train_time:51.853s step_avg:162.55ms
step:320/3125 train_time:52.008s step_avg:162.53ms
step:321/3125 train_time:52.162s step_avg:162.50ms
step:322/3125 train_time:52.315s step_avg:162.47ms
step:323/3125 train_time:52.468s step_avg:162.44ms
step:324/3125 train_time:52.622s step_avg:162.41ms
step:325/3125 train_time:52.776s step_avg:162.39ms
step:326/3125 train_time:52.930s step_avg:162.36ms
step:327/3125 train_time:53.083s step_avg:162.33ms
step:328/3125 train_time:53.237s step_avg:162.31ms
step:329/3125 train_time:53.392s step_avg:162.29ms
step:330/3125 train_time:53.547s step_avg:162.26ms
step:331/3125 train_time:53.700s step_avg:162.24ms
step:332/3125 train_time:53.853s step_avg:162.21ms
step:333/3125 train_time:54.007s step_avg:162.18ms
step:334/3125 train_time:54.160s step_avg:162.15ms
step:335/3125 train_time:54.313s step_avg:162.13ms
step:336/3125 train_time:54.467s step_avg:162.11ms
step:337/3125 train_time:54.620s step_avg:162.08ms
step:338/3125 train_time:54.773s step_avg:162.05ms
step:339/3125 train_time:54.928s step_avg:162.03ms
step:340/3125 train_time:55.082s step_avg:162.01ms
step:341/3125 train_time:55.235s step_avg:161.98ms
step:342/3125 train_time:55.388s step_avg:161.95ms
step:343/3125 train_time:55.540s step_avg:161.92ms
step:344/3125 train_time:55.694s step_avg:161.90ms
step:345/3125 train_time:55.847s step_avg:161.88ms
step:346/3125 train_time:56.001s step_avg:161.85ms
step:347/3125 train_time:56.153s step_avg:161.82ms
step:348/3125 train_time:56.307s step_avg:161.80ms
step:349/3125 train_time:56.460s step_avg:161.78ms
step:350/3125 train_time:56.614s step_avg:161.75ms
step:351/3125 train_time:56.767s step_avg:161.73ms
step:352/3125 train_time:56.921s step_avg:161.71ms
step:353/3125 train_time:57.074s step_avg:161.68ms
step:354/3125 train_time:57.228s step_avg:161.66ms
step:355/3125 train_time:57.381s step_avg:161.64ms
step:356/3125 train_time:57.535s step_avg:161.62ms
step:357/3125 train_time:57.690s step_avg:161.60ms
step:358/3125 train_time:57.846s step_avg:161.58ms
step:359/3125 train_time:58.000s step_avg:161.56ms
step:360/3125 train_time:58.152s step_avg:161.53ms
step:361/3125 train_time:58.306s step_avg:161.51ms
step:362/3125 train_time:58.459s step_avg:161.49ms
step:363/3125 train_time:58.612s step_avg:161.46ms
step:364/3125 train_time:58.767s step_avg:161.45ms
step:365/3125 train_time:58.919s step_avg:161.42ms
step:366/3125 train_time:59.073s step_avg:161.40ms
step:367/3125 train_time:59.228s step_avg:161.39ms
step:368/3125 train_time:59.383s step_avg:161.37ms
step:369/3125 train_time:59.537s step_avg:161.35ms
step:370/3125 train_time:59.690s step_avg:161.32ms
step:371/3125 train_time:59.844s step_avg:161.30ms
step:372/3125 train_time:59.996s step_avg:161.28ms
step:373/3125 train_time:60.150s step_avg:161.26ms
step:374/3125 train_time:60.302s step_avg:161.24ms
step:375/3125 train_time:60.456s step_avg:161.22ms
step:375/3125 val_loss:4.03418 train_time:60.464s step_avg:153.64ms
step:376/3125 train_time:60.612s step_avg:161.20ms
step:377/3125 train_time:60.765s step_avg:161.18ms
step:378/3125 train_time:60.919s step_avg:161.16ms
step:379/3125 train_time:61.073s step_avg:161.14ms
step:380/3125 train_time:61.227s step_avg:161.12ms
step:381/3125 train_time:61.429s step_avg:161.23ms
step:382/3125 train_time:61.583s step_avg:161.21ms
step:383/3125 train_time:61.737s step_avg:161.19ms
step:384/3125 train_time:61.890s step_avg:161.17ms
step:385/3125 train_time:62.043s step_avg:161.15ms
step:386/3125 train_time:62.196s step_avg:161.13ms
step:387/3125 train_time:62.351s step_avg:161.11ms
step:388/3125 train_time:62.504s step_avg:161.09ms
step:389/3125 train_time:62.657s step_avg:161.07ms
step:390/3125 train_time:62.811s step_avg:161.05ms
step:391/3125 train_time:62.965s step_avg:161.04ms
step:392/3125 train_time:63.118s step_avg:161.01ms
step:393/3125 train_time:63.272s step_avg:161.00ms
step:394/3125 train_time:63.426s step_avg:160.98ms
step:395/3125 train_time:63.580s step_avg:160.96ms
step:396/3125 train_time:63.733s step_avg:160.94ms
step:397/3125 train_time:63.886s step_avg:160.92ms
step:398/3125 train_time:64.039s step_avg:160.90ms
step:399/3125 train_time:64.193s step_avg:160.88ms
step:400/3125 train_time:64.347s step_avg:160.87ms
step:401/3125 train_time:64.500s step_avg:160.85ms
step:402/3125 train_time:64.654s step_avg:160.83ms
step:403/3125 train_time:64.808s step_avg:160.81ms
step:404/3125 train_time:64.962s step_avg:160.80ms
step:405/3125 train_time:65.116s step_avg:160.78ms
step:406/3125 train_time:65.270s step_avg:160.76ms
step:407/3125 train_time:65.423s step_avg:160.74ms
step:408/3125 train_time:65.576s step_avg:160.73ms
step:409/3125 train_time:65.731s step_avg:160.71ms
step:410/3125 train_time:65.884s step_avg:160.69ms
step:411/3125 train_time:66.038s step_avg:160.68ms
step:412/3125 train_time:66.191s step_avg:160.66ms
step:413/3125 train_time:66.344s step_avg:160.64ms
step:414/3125 train_time:66.497s step_avg:160.62ms
step:415/3125 train_time:66.651s step_avg:160.61ms
step:416/3125 train_time:66.804s step_avg:160.59ms
step:417/3125 train_time:66.958s step_avg:160.57ms
step:418/3125 train_time:67.112s step_avg:160.56ms
step:419/3125 train_time:67.265s step_avg:160.54ms
step:420/3125 train_time:67.418s step_avg:160.52ms
step:421/3125 train_time:67.573s step_avg:160.51ms
step:422/3125 train_time:67.727s step_avg:160.49ms
step:423/3125 train_time:67.880s step_avg:160.47ms
step:424/3125 train_time:68.033s step_avg:160.46ms
step:425/3125 train_time:68.187s step_avg:160.44ms
step:426/3125 train_time:68.341s step_avg:160.42ms
step:427/3125 train_time:68.494s step_avg:160.41ms
step:428/3125 train_time:68.650s step_avg:160.40ms
step:429/3125 train_time:68.804s step_avg:160.38ms
step:430/3125 train_time:68.957s step_avg:160.37ms
step:431/3125 train_time:69.111s step_avg:160.35ms
step:432/3125 train_time:69.264s step_avg:160.33ms
step:433/3125 train_time:69.417s step_avg:160.32ms
step:434/3125 train_time:69.572s step_avg:160.30ms
step:435/3125 train_time:69.724s step_avg:160.29ms
step:436/3125 train_time:69.878s step_avg:160.27ms
step:437/3125 train_time:70.032s step_avg:160.26ms
step:438/3125 train_time:70.185s step_avg:160.24ms
step:439/3125 train_time:70.340s step_avg:160.23ms
step:440/3125 train_time:70.492s step_avg:160.21ms
step:441/3125 train_time:70.645s step_avg:160.19ms
step:442/3125 train_time:70.798s step_avg:160.18ms
step:443/3125 train_time:70.952s step_avg:160.16ms
step:444/3125 train_time:71.105s step_avg:160.15ms
step:445/3125 train_time:71.258s step_avg:160.13ms
step:446/3125 train_time:71.412s step_avg:160.12ms
step:447/3125 train_time:71.565s step_avg:160.10ms
step:448/3125 train_time:71.719s step_avg:160.09ms
step:449/3125 train_time:71.874s step_avg:160.07ms
step:450/3125 train_time:72.028s step_avg:160.06ms
step:451/3125 train_time:72.182s step_avg:160.05ms
step:452/3125 train_time:72.335s step_avg:160.03ms
step:453/3125 train_time:72.489s step_avg:160.02ms
step:454/3125 train_time:72.642s step_avg:160.00ms
step:455/3125 train_time:72.795s step_avg:159.99ms
step:456/3125 train_time:72.950s step_avg:159.98ms
step:457/3125 train_time:73.104s step_avg:159.96ms
step:458/3125 train_time:73.257s step_avg:159.95ms
step:459/3125 train_time:73.411s step_avg:159.94ms
step:460/3125 train_time:73.565s step_avg:159.92ms
step:461/3125 train_time:73.718s step_avg:159.91ms
step:462/3125 train_time:73.873s step_avg:159.90ms
step:463/3125 train_time:74.025s step_avg:159.88ms
step:464/3125 train_time:74.182s step_avg:159.87ms
step:465/3125 train_time:74.335s step_avg:159.86ms
step:466/3125 train_time:74.489s step_avg:159.85ms
step:467/3125 train_time:74.642s step_avg:159.83ms
step:468/3125 train_time:74.795s step_avg:159.82ms
step:469/3125 train_time:74.950s step_avg:159.81ms
step:470/3125 train_time:75.103s step_avg:159.79ms
step:471/3125 train_time:75.257s step_avg:159.78ms
step:472/3125 train_time:75.410s step_avg:159.77ms
step:473/3125 train_time:75.565s step_avg:159.76ms
step:474/3125 train_time:75.719s step_avg:159.74ms
step:475/3125 train_time:75.873s step_avg:159.73ms
step:476/3125 train_time:76.026s step_avg:159.72ms
step:477/3125 train_time:76.180s step_avg:159.71ms
step:478/3125 train_time:76.334s step_avg:159.69ms
step:479/3125 train_time:76.486s step_avg:159.68ms
step:480/3125 train_time:76.640s step_avg:159.67ms
step:481/3125 train_time:76.793s step_avg:159.65ms
step:482/3125 train_time:76.947s step_avg:159.64ms
step:483/3125 train_time:77.100s step_avg:159.63ms
step:484/3125 train_time:77.253s step_avg:159.61ms
step:485/3125 train_time:77.407s step_avg:159.60ms
step:486/3125 train_time:77.561s step_avg:159.59ms
step:487/3125 train_time:77.715s step_avg:159.58ms
step:488/3125 train_time:77.868s step_avg:159.57ms
step:489/3125 train_time:78.020s step_avg:159.55ms
step:490/3125 train_time:78.174s step_avg:159.54ms
step:491/3125 train_time:78.329s step_avg:159.53ms
step:492/3125 train_time:78.483s step_avg:159.52ms
step:493/3125 train_time:78.637s step_avg:159.51ms
