=== mu_094 : train_gpt_muonh_kmaxwell.py --warmup_end 100 --plateau_end 200 --fast_decay_end 1750 --peak_lr 0.030 --floor_lr 0.006 --fast_decay_exponent 0.6 --slow_decay_schedule linear --min_lr 0.0 --train_steps 3125 --seed 0 --k 8 --tau-min 3 --tau-max 64 --km-start 750 --anneal-frac 1.0 --age 50 --age-end 22 --mu 0.94 ===
W0827 07:06:45.935000 14650 torch/distributed/run.py:852] 
W0827 07:06:45.935000 14650 torch/distributed/run.py:852] *****************************************
W0827 07:06:45.935000 14650 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0827 07:06:45.935000 14650 torch/distributed/run.py:852] *****************************************
logs/muonh_fast_slow_decay_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_kmaxwell_k8_kmstart750_steps3125_seed0.txt
step:0/3125 val_loss:10.98535 train_time:0.000s step_avg:nanms
step:1/3125 train_time:8.576s step_avg:8576.31ms
step:91/3125 train_time:22.627s step_avg:248.65ms
step:92/3125 train_time:22.783s step_avg:247.64ms
step:93/3125 train_time:22.939s step_avg:246.65ms
step:94/3125 train_time:23.095s step_avg:245.69ms
step:95/3125 train_time:23.252s step_avg:244.76ms
step:96/3125 train_time:23.408s step_avg:243.83ms
step:97/3125 train_time:23.563s step_avg:242.91ms
step:98/3125 train_time:23.718s step_avg:242.02ms
step:99/3125 train_time:23.875s step_avg:241.16ms
step:100/3125 train_time:24.033s step_avg:240.33ms
step:101/3125 train_time:24.190s step_avg:239.51ms
step:102/3125 train_time:24.346s step_avg:238.69ms
step:103/3125 train_time:24.501s step_avg:237.87ms
step:104/3125 train_time:24.657s step_avg:237.09ms
step:105/3125 train_time:24.815s step_avg:236.33ms
step:106/3125 train_time:24.972s step_avg:235.59ms
step:107/3125 train_time:25.129s step_avg:234.85ms
step:108/3125 train_time:25.285s step_avg:234.12ms
step:109/3125 train_time:25.440s step_avg:233.40ms
step:110/3125 train_time:25.597s step_avg:232.70ms
step:111/3125 train_time:25.754s step_avg:232.02ms
step:112/3125 train_time:25.910s step_avg:231.34ms
step:113/3125 train_time:26.067s step_avg:230.68ms
step:114/3125 train_time:26.223s step_avg:230.02ms
step:115/3125 train_time:26.379s step_avg:229.39ms
step:116/3125 train_time:26.535s step_avg:228.75ms
step:117/3125 train_time:26.693s step_avg:228.15ms
step:118/3125 train_time:26.849s step_avg:227.54ms
step:119/3125 train_time:27.004s step_avg:226.93ms
step:120/3125 train_time:27.159s step_avg:226.33ms
step:121/3125 train_time:27.316s step_avg:225.75ms
step:122/3125 train_time:27.473s step_avg:225.19ms
step:123/3125 train_time:27.630s step_avg:224.63ms
step:124/3125 train_time:27.788s step_avg:224.09ms
step:125/3125 train_time:27.942s step_avg:223.54ms
step:125/3125 val_loss:4.88308 train_time:27.951s step_avg:223.60ms
step:126/3125 train_time:28.100s step_avg:223.02ms
step:127/3125 train_time:28.257s step_avg:222.49ms
step:128/3125 train_time:28.413s step_avg:221.98ms
step:129/3125 train_time:28.569s step_avg:221.46ms
step:130/3125 train_time:28.723s step_avg:220.95ms
step:131/3125 train_time:28.881s step_avg:220.46ms
step:132/3125 train_time:29.038s step_avg:219.98ms
step:133/3125 train_time:29.195s step_avg:219.51ms
step:134/3125 train_time:29.351s step_avg:219.04ms
step:135/3125 train_time:29.506s step_avg:218.56ms
step:136/3125 train_time:29.661s step_avg:218.09ms
step:137/3125 train_time:29.816s step_avg:217.63ms
step:138/3125 train_time:29.973s step_avg:217.20ms
step:139/3125 train_time:30.129s step_avg:216.75ms
step:140/3125 train_time:30.284s step_avg:216.32ms
step:141/3125 train_time:30.439s step_avg:215.88ms
step:142/3125 train_time:30.597s step_avg:215.47ms
step:143/3125 train_time:30.753s step_avg:215.06ms
step:144/3125 train_time:30.908s step_avg:214.64ms
step:145/3125 train_time:31.064s step_avg:214.23ms
step:146/3125 train_time:31.220s step_avg:213.83ms
step:147/3125 train_time:31.379s step_avg:213.46ms
step:148/3125 train_time:31.535s step_avg:213.08ms
step:149/3125 train_time:31.693s step_avg:212.70ms
step:150/3125 train_time:31.847s step_avg:212.31ms
step:151/3125 train_time:32.003s step_avg:211.94ms
step:152/3125 train_time:32.157s step_avg:211.56ms
step:153/3125 train_time:32.314s step_avg:211.20ms
step:154/3125 train_time:32.471s step_avg:210.85ms
step:155/3125 train_time:32.624s step_avg:210.48ms
step:156/3125 train_time:32.782s step_avg:210.14ms
step:157/3125 train_time:32.938s step_avg:209.80ms
step:158/3125 train_time:33.096s step_avg:209.47ms
step:159/3125 train_time:33.253s step_avg:209.14ms
step:160/3125 train_time:33.410s step_avg:208.81ms
step:161/3125 train_time:33.563s step_avg:208.47ms
step:162/3125 train_time:33.719s step_avg:208.14ms
step:163/3125 train_time:33.877s step_avg:207.84ms
step:164/3125 train_time:34.032s step_avg:207.51ms
step:165/3125 train_time:34.188s step_avg:207.20ms
step:166/3125 train_time:34.343s step_avg:206.88ms
step:167/3125 train_time:34.498s step_avg:206.57ms
step:168/3125 train_time:34.654s step_avg:206.28ms
step:169/3125 train_time:34.811s step_avg:205.98ms
step:170/3125 train_time:34.966s step_avg:205.68ms
step:171/3125 train_time:35.121s step_avg:205.39ms
step:172/3125 train_time:35.278s step_avg:205.10ms
step:173/3125 train_time:35.433s step_avg:204.82ms
step:174/3125 train_time:35.589s step_avg:204.53ms
step:175/3125 train_time:35.744s step_avg:204.25ms
step:176/3125 train_time:35.900s step_avg:203.98ms
step:177/3125 train_time:36.057s step_avg:203.71ms
step:178/3125 train_time:36.215s step_avg:203.45ms
step:179/3125 train_time:36.370s step_avg:203.19ms
step:180/3125 train_time:36.525s step_avg:202.91ms
step:181/3125 train_time:36.680s step_avg:202.65ms
step:182/3125 train_time:36.837s step_avg:202.40ms
step:183/3125 train_time:36.994s step_avg:202.15ms
step:184/3125 train_time:37.150s step_avg:201.90ms
step:185/3125 train_time:37.304s step_avg:201.64ms
step:186/3125 train_time:37.459s step_avg:201.39ms
step:187/3125 train_time:37.617s step_avg:201.16ms
step:188/3125 train_time:37.774s step_avg:200.92ms
step:189/3125 train_time:37.929s step_avg:200.68ms
step:190/3125 train_time:38.084s step_avg:200.44ms
step:191/3125 train_time:38.378s step_avg:200.93ms
step:192/3125 train_time:38.533s step_avg:200.70ms
step:193/3125 train_time:38.689s step_avg:200.46ms
step:194/3125 train_time:38.842s step_avg:200.22ms
step:195/3125 train_time:38.996s step_avg:199.98ms
step:196/3125 train_time:39.156s step_avg:199.77ms
step:197/3125 train_time:39.314s step_avg:199.56ms
step:198/3125 train_time:39.469s step_avg:199.34ms
step:199/3125 train_time:39.623s step_avg:199.11ms
step:200/3125 train_time:39.778s step_avg:198.89ms
step:201/3125 train_time:39.933s step_avg:198.67ms
step:202/3125 train_time:40.090s step_avg:198.47ms
step:203/3125 train_time:40.245s step_avg:198.25ms
step:204/3125 train_time:40.401s step_avg:198.04ms
step:205/3125 train_time:40.557s step_avg:197.84ms
step:206/3125 train_time:40.714s step_avg:197.64ms
step:207/3125 train_time:40.870s step_avg:197.44ms
step:208/3125 train_time:41.024s step_avg:197.23ms
step:209/3125 train_time:41.180s step_avg:197.03ms
step:210/3125 train_time:41.337s step_avg:196.84ms
step:211/3125 train_time:41.495s step_avg:196.66ms
step:212/3125 train_time:41.651s step_avg:196.47ms
step:213/3125 train_time:41.806s step_avg:196.27ms
step:214/3125 train_time:41.961s step_avg:196.08ms
step:215/3125 train_time:42.117s step_avg:195.89ms
step:216/3125 train_time:42.274s step_avg:195.71ms
step:217/3125 train_time:42.428s step_avg:195.52ms
step:218/3125 train_time:42.584s step_avg:195.34ms
step:219/3125 train_time:42.739s step_avg:195.16ms
step:220/3125 train_time:42.897s step_avg:194.99ms
step:221/3125 train_time:43.053s step_avg:194.81ms
step:222/3125 train_time:43.210s step_avg:194.64ms
step:223/3125 train_time:43.363s step_avg:194.45ms
step:224/3125 train_time:43.518s step_avg:194.28ms
step:225/3125 train_time:43.676s step_avg:194.11ms
step:226/3125 train_time:43.832s step_avg:193.95ms
step:227/3125 train_time:43.987s step_avg:193.78ms
step:228/3125 train_time:44.142s step_avg:193.60ms
step:229/3125 train_time:44.297s step_avg:193.44ms
step:230/3125 train_time:44.454s step_avg:193.28ms
step:231/3125 train_time:44.609s step_avg:193.11ms
step:232/3125 train_time:44.763s step_avg:192.95ms
step:233/3125 train_time:44.919s step_avg:192.78ms
step:234/3125 train_time:45.076s step_avg:192.63ms
step:235/3125 train_time:45.231s step_avg:192.47ms
step:236/3125 train_time:45.386s step_avg:192.31ms
step:237/3125 train_time:45.541s step_avg:192.16ms
step:238/3125 train_time:45.697s step_avg:192.01ms
step:239/3125 train_time:45.854s step_avg:191.86ms
step:240/3125 train_time:46.010s step_avg:191.71ms
step:241/3125 train_time:46.166s step_avg:191.56ms
step:242/3125 train_time:46.320s step_avg:191.40ms
step:243/3125 train_time:46.477s step_avg:191.27ms
step:244/3125 train_time:46.633s step_avg:191.12ms
step:245/3125 train_time:46.789s step_avg:190.98ms
step:246/3125 train_time:46.943s step_avg:190.83ms
step:247/3125 train_time:47.099s step_avg:190.68ms
step:248/3125 train_time:47.255s step_avg:190.54ms
step:249/3125 train_time:47.412s step_avg:190.41ms
step:250/3125 train_time:47.568s step_avg:190.27ms
step:250/3125 val_loss:4.22842 train_time:47.576s step_avg:157.00ms
step:251/3125 train_time:47.725s step_avg:190.14ms
step:252/3125 train_time:47.882s step_avg:190.01ms
step:253/3125 train_time:48.040s step_avg:189.88ms
step:254/3125 train_time:48.194s step_avg:189.74ms
step:255/3125 train_time:48.349s step_avg:189.60ms
step:256/3125 train_time:48.505s step_avg:189.47ms
step:257/3125 train_time:48.661s step_avg:189.34ms
step:258/3125 train_time:48.818s step_avg:189.22ms
step:259/3125 train_time:48.974s step_avg:189.09ms
step:260/3125 train_time:49.129s step_avg:188.96ms
step:261/3125 train_time:49.283s step_avg:188.82ms
step:262/3125 train_time:49.441s step_avg:188.71ms
step:263/3125 train_time:49.597s step_avg:188.58ms
step:264/3125 train_time:49.752s step_avg:188.45ms
step:265/3125 train_time:49.907s step_avg:188.33ms
step:266/3125 train_time:50.063s step_avg:188.21ms
step:267/3125 train_time:50.221s step_avg:188.09ms
step:268/3125 train_time:50.376s step_avg:187.97ms
step:269/3125 train_time:50.533s step_avg:187.85ms
step:270/3125 train_time:50.687s step_avg:187.73ms
step:271/3125 train_time:50.842s step_avg:187.61ms
step:272/3125 train_time:51.000s step_avg:187.50ms
step:273/3125 train_time:51.156s step_avg:187.38ms
step:274/3125 train_time:51.311s step_avg:187.27ms
step:275/3125 train_time:51.465s step_avg:187.14ms
step:276/3125 train_time:51.622s step_avg:187.04ms
step:277/3125 train_time:51.779s step_avg:186.93ms
step:278/3125 train_time:51.935s step_avg:186.82ms
step:279/3125 train_time:52.090s step_avg:186.70ms
step:280/3125 train_time:52.245s step_avg:186.59ms
step:281/3125 train_time:52.402s step_avg:186.48ms
step:282/3125 train_time:52.557s step_avg:186.37ms
step:283/3125 train_time:52.713s step_avg:186.27ms
step:284/3125 train_time:52.868s step_avg:186.15ms
step:285/3125 train_time:53.023s step_avg:186.04ms
step:286/3125 train_time:53.179s step_avg:185.94ms
step:287/3125 train_time:53.335s step_avg:185.84ms
step:288/3125 train_time:53.489s step_avg:185.72ms
step:289/3125 train_time:53.644s step_avg:185.62ms
step:290/3125 train_time:53.802s step_avg:185.52ms
step:291/3125 train_time:53.958s step_avg:185.42ms
step:292/3125 train_time:54.114s step_avg:185.32ms
step:293/3125 train_time:54.268s step_avg:185.22ms
step:294/3125 train_time:54.423s step_avg:185.11ms
step:295/3125 train_time:54.580s step_avg:185.02ms
step:296/3125 train_time:54.736s step_avg:184.92ms
step:297/3125 train_time:54.891s step_avg:184.82ms
step:298/3125 train_time:55.046s step_avg:184.72ms
step:299/3125 train_time:55.203s step_avg:184.63ms
step:300/3125 train_time:55.359s step_avg:184.53ms
step:301/3125 train_time:55.515s step_avg:184.44ms
step:302/3125 train_time:55.670s step_avg:184.34ms
step:303/3125 train_time:55.825s step_avg:184.24ms
step:304/3125 train_time:55.981s step_avg:184.15ms
step:305/3125 train_time:56.137s step_avg:184.06ms
step:306/3125 train_time:56.292s step_avg:183.96ms
step:307/3125 train_time:56.447s step_avg:183.86ms
step:308/3125 train_time:56.603s step_avg:183.78ms
step:309/3125 train_time:56.759s step_avg:183.69ms
step:310/3125 train_time:56.915s step_avg:183.60ms
step:311/3125 train_time:57.069s step_avg:183.50ms
step:312/3125 train_time:57.225s step_avg:183.41ms
step:313/3125 train_time:57.382s step_avg:183.33ms
step:314/3125 train_time:57.540s step_avg:183.25ms
step:315/3125 train_time:57.696s step_avg:183.16ms
step:316/3125 train_time:57.850s step_avg:183.07ms
step:317/3125 train_time:58.005s step_avg:182.98ms
step:318/3125 train_time:58.162s step_avg:182.90ms
step:319/3125 train_time:58.319s step_avg:182.82ms
step:320/3125 train_time:58.475s step_avg:182.73ms
step:321/3125 train_time:58.630s step_avg:182.65ms
step:322/3125 train_time:58.784s step_avg:182.56ms
step:323/3125 train_time:58.941s step_avg:182.48ms
step:324/3125 train_time:59.098s step_avg:182.40ms
step:325/3125 train_time:59.253s step_avg:182.32ms
step:326/3125 train_time:59.408s step_avg:182.23ms
step:327/3125 train_time:59.562s step_avg:182.15ms
step:328/3125 train_time:59.720s step_avg:182.07ms
step:329/3125 train_time:59.876s step_avg:181.99ms
step:330/3125 train_time:60.031s step_avg:181.91ms
step:331/3125 train_time:60.185s step_avg:181.83ms
step:332/3125 train_time:60.341s step_avg:181.75ms
step:333/3125 train_time:60.499s step_avg:181.68ms
step:334/3125 train_time:60.653s step_avg:181.60ms
step:335/3125 train_time:60.808s step_avg:181.52ms
step:336/3125 train_time:60.963s step_avg:181.44ms
step:337/3125 train_time:61.122s step_avg:181.37ms
step:338/3125 train_time:61.278s step_avg:181.29ms
step:339/3125 train_time:61.434s step_avg:181.22ms
step:340/3125 train_time:61.589s step_avg:181.15ms
step:341/3125 train_time:61.745s step_avg:181.07ms
step:342/3125 train_time:61.902s step_avg:181.00ms
step:343/3125 train_time:62.057s step_avg:180.92ms
step:344/3125 train_time:62.213s step_avg:180.85ms
step:345/3125 train_time:62.368s step_avg:180.78ms
step:346/3125 train_time:62.524s step_avg:180.70ms
step:347/3125 train_time:62.680s step_avg:180.63ms
step:348/3125 train_time:62.837s step_avg:180.57ms
step:349/3125 train_time:62.992s step_avg:180.49ms
step:350/3125 train_time:63.146s step_avg:180.42ms
step:351/3125 train_time:63.302s step_avg:180.35ms
step:352/3125 train_time:63.459s step_avg:180.28ms
step:353/3125 train_time:63.615s step_avg:180.21ms
step:354/3125 train_time:63.769s step_avg:180.14ms
step:355/3125 train_time:63.925s step_avg:180.07ms
step:356/3125 train_time:64.081s step_avg:180.00ms
step:357/3125 train_time:64.238s step_avg:179.94ms
step:358/3125 train_time:64.393s step_avg:179.87ms
step:359/3125 train_time:64.547s step_avg:179.80ms
step:360/3125 train_time:64.704s step_avg:179.73ms
step:361/3125 train_time:64.861s step_avg:179.67ms
step:362/3125 train_time:65.017s step_avg:179.60ms
step:363/3125 train_time:65.172s step_avg:179.54ms
step:364/3125 train_time:65.327s step_avg:179.47ms
step:365/3125 train_time:65.481s step_avg:179.40ms
step:366/3125 train_time:65.639s step_avg:179.34ms
step:367/3125 train_time:65.794s step_avg:179.27ms
step:368/3125 train_time:65.948s step_avg:179.21ms
step:369/3125 train_time:66.103s step_avg:179.14ms
step:370/3125 train_time:66.259s step_avg:179.08ms
step:371/3125 train_time:66.416s step_avg:179.02ms
step:372/3125 train_time:66.571s step_avg:178.95ms
step:373/3125 train_time:66.725s step_avg:178.89ms
step:374/3125 train_time:66.882s step_avg:178.83ms
step:375/3125 train_time:67.038s step_avg:178.77ms
step:375/3125 val_loss:4.01964 train_time:67.047s step_avg:155.77ms
step:376/3125 train_time:67.198s step_avg:178.72ms
step:377/3125 train_time:67.352s step_avg:178.65ms
step:378/3125 train_time:67.506s step_avg:178.59ms
step:379/3125 train_time:67.663s step_avg:178.53ms
step:380/3125 train_time:67.818s step_avg:178.47ms
step:381/3125 train_time:68.021s step_avg:178.53ms
step:382/3125 train_time:68.175s step_avg:178.47ms
step:383/3125 train_time:68.329s step_avg:178.40ms
step:384/3125 train_time:68.483s step_avg:178.34ms
step:385/3125 train_time:68.639s step_avg:178.28ms
step:386/3125 train_time:68.793s step_avg:178.22ms
step:387/3125 train_time:68.950s step_avg:178.16ms
step:388/3125 train_time:69.105s step_avg:178.11ms
step:389/3125 train_time:69.261s step_avg:178.05ms
step:390/3125 train_time:69.416s step_avg:177.99ms
step:391/3125 train_time:69.570s step_avg:177.93ms
step:392/3125 train_time:69.726s step_avg:177.87ms
step:393/3125 train_time:69.883s step_avg:177.82ms
step:394/3125 train_time:70.039s step_avg:177.76ms
step:395/3125 train_time:70.193s step_avg:177.70ms
step:396/3125 train_time:70.348s step_avg:177.65ms
step:397/3125 train_time:70.505s step_avg:177.59ms
step:398/3125 train_time:70.662s step_avg:177.54ms
step:399/3125 train_time:70.819s step_avg:177.49ms
step:400/3125 train_time:70.972s step_avg:177.43ms
step:401/3125 train_time:71.129s step_avg:177.38ms
step:402/3125 train_time:71.285s step_avg:177.32ms
step:403/3125 train_time:71.441s step_avg:177.27ms
step:404/3125 train_time:71.595s step_avg:177.21ms
step:405/3125 train_time:71.750s step_avg:177.16ms
step:406/3125 train_time:71.905s step_avg:177.11ms
step:407/3125 train_time:72.062s step_avg:177.06ms
step:408/3125 train_time:72.217s step_avg:177.00ms
step:409/3125 train_time:72.371s step_avg:176.95ms
step:410/3125 train_time:72.525s step_avg:176.89ms
step:411/3125 train_time:72.681s step_avg:176.84ms
step:412/3125 train_time:72.836s step_avg:176.79ms
step:413/3125 train_time:72.991s step_avg:176.73ms
step:414/3125 train_time:73.146s step_avg:176.68ms
step:415/3125 train_time:73.303s step_avg:176.63ms
step:416/3125 train_time:73.458s step_avg:176.58ms
step:417/3125 train_time:73.613s step_avg:176.53ms
step:418/3125 train_time:73.768s step_avg:176.48ms
step:419/3125 train_time:73.926s step_avg:176.43ms
step:420/3125 train_time:74.082s step_avg:176.39ms
step:421/3125 train_time:74.238s step_avg:176.34ms
step:422/3125 train_time:74.392s step_avg:176.28ms
step:423/3125 train_time:74.548s step_avg:176.24ms
step:424/3125 train_time:74.704s step_avg:176.19ms
step:425/3125 train_time:74.860s step_avg:176.14ms
step:426/3125 train_time:75.015s step_avg:176.09ms
step:427/3125 train_time:75.171s step_avg:176.04ms
step:428/3125 train_time:75.326s step_avg:176.00ms
step:429/3125 train_time:75.482s step_avg:175.95ms
step:430/3125 train_time:75.638s step_avg:175.90ms
step:431/3125 train_time:75.793s step_avg:175.85ms
step:432/3125 train_time:75.948s step_avg:175.81ms
step:433/3125 train_time:76.104s step_avg:175.76ms
step:434/3125 train_time:76.261s step_avg:175.72ms
step:435/3125 train_time:76.417s step_avg:175.67ms
step:436/3125 train_time:76.570s step_avg:175.62ms
step:437/3125 train_time:76.727s step_avg:175.58ms
step:438/3125 train_time:76.883s step_avg:175.53ms
step:439/3125 train_time:77.039s step_avg:175.49ms
step:440/3125 train_time:77.193s step_avg:175.44ms
step:441/3125 train_time:77.349s step_avg:175.39ms
step:442/3125 train_time:77.505s step_avg:175.35ms
step:443/3125 train_time:77.663s step_avg:175.31ms
step:444/3125 train_time:77.818s step_avg:175.26ms
step:445/3125 train_time:77.972s step_avg:175.22ms
step:446/3125 train_time:78.127s step_avg:175.17ms
step:447/3125 train_time:78.283s step_avg:175.13ms
step:448/3125 train_time:78.440s step_avg:175.09ms
step:449/3125 train_time:78.594s step_avg:175.04ms
step:450/3125 train_time:78.749s step_avg:175.00ms
step:451/3125 train_time:78.904s step_avg:174.95ms
step:452/3125 train_time:79.061s step_avg:174.91ms
step:453/3125 train_time:79.216s step_avg:174.87ms
step:454/3125 train_time:79.371s step_avg:174.83ms
step:455/3125 train_time:79.525s step_avg:174.78ms
step:456/3125 train_time:79.682s step_avg:174.74ms
step:457/3125 train_time:79.837s step_avg:174.70ms
step:458/3125 train_time:79.992s step_avg:174.66ms
step:459/3125 train_time:80.148s step_avg:174.61ms
step:460/3125 train_time:80.305s step_avg:174.58ms
step:461/3125 train_time:80.462s step_avg:174.54ms
step:462/3125 train_time:80.617s step_avg:174.50ms
step:463/3125 train_time:80.772s step_avg:174.45ms
step:464/3125 train_time:80.927s step_avg:174.41ms
step:465/3125 train_time:81.084s step_avg:174.37ms
step:466/3125 train_time:81.241s step_avg:174.34ms
step:467/3125 train_time:81.396s step_avg:174.30ms
step:468/3125 train_time:81.552s step_avg:174.26ms
step:469/3125 train_time:81.705s step_avg:174.21ms
step:470/3125 train_time:81.862s step_avg:174.17ms
step:471/3125 train_time:82.017s step_avg:174.13ms
step:472/3125 train_time:82.172s step_avg:174.09ms
step:473/3125 train_time:82.327s step_avg:174.05ms
step:474/3125 train_time:82.484s step_avg:174.02ms
step:475/3125 train_time:82.640s step_avg:173.98ms
step:476/3125 train_time:82.796s step_avg:173.94ms
step:477/3125 train_time:82.950s step_avg:173.90ms
step:478/3125 train_time:83.105s step_avg:173.86ms
step:479/3125 train_time:83.262s step_avg:173.82ms
step:480/3125 train_time:83.417s step_avg:173.79ms
step:481/3125 train_time:83.572s step_avg:173.75ms
step:482/3125 train_time:83.728s step_avg:173.71ms
step:483/3125 train_time:83.884s step_avg:173.67ms
step:484/3125 train_time:84.039s step_avg:173.64ms
step:485/3125 train_time:84.193s step_avg:173.59ms
step:486/3125 train_time:84.348s step_avg:173.56ms
step:487/3125 train_time:84.504s step_avg:173.52ms
step:488/3125 train_time:84.661s step_avg:173.49ms
step:489/3125 train_time:84.815s step_avg:173.45ms
step:490/3125 train_time:84.970s step_avg:173.41ms
step:491/3125 train_time:85.126s step_avg:173.37ms
step:492/3125 train_time:85.283s step_avg:173.34ms
step:493/3125 train_time:85.439s step_avg:173.30ms
