=== on_750 : train_gpt_muonh_kmaxwell.py --warmup_end 100 --plateau_end 200 --fast_decay_end 1750 --peak_lr 0.030 --floor_lr 0.006 --fast_decay_exponent 0.6 --slow_decay_schedule linear --min_lr 0.0 --train_steps 3125 --seed 0 --k 8 --tau-min 3 --tau-max 64 --mu 0.95 --anneal-frac 1.0 --age 50 --age-end 22 --km-start 750 ===
W0827 06:43:45.390000 11670 torch/distributed/run.py:852] 
W0827 06:43:45.390000 11670 torch/distributed/run.py:852] *****************************************
W0827 06:43:45.390000 11670 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0827 06:43:45.390000 11670 torch/distributed/run.py:852] *****************************************
logs/muonh_fast_slow_decay_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_kmaxwell_k8_kmstart750_steps3125_seed0.txt
step:0/3125 val_loss:10.98535 train_time:0.000s step_avg:nanms
step:1/3125 train_time:2.843s step_avg:2843.38ms
step:26/3125 train_time:6.725s step_avg:258.64ms
step:27/3125 train_time:6.883s step_avg:254.93ms
step:28/3125 train_time:7.040s step_avg:251.42ms
step:29/3125 train_time:7.196s step_avg:248.13ms
step:30/3125 train_time:7.350s step_avg:245.00ms
step:31/3125 train_time:7.506s step_avg:242.12ms
step:32/3125 train_time:7.664s step_avg:239.50ms
step:33/3125 train_time:7.821s step_avg:236.99ms
step:34/3125 train_time:7.978s step_avg:234.64ms
step:35/3125 train_time:8.133s step_avg:232.36ms
step:36/3125 train_time:8.289s step_avg:230.25ms
step:37/3125 train_time:8.444s step_avg:228.23ms
step:38/3125 train_time:8.601s step_avg:226.35ms
step:39/3125 train_time:8.757s step_avg:224.54ms
step:40/3125 train_time:8.912s step_avg:222.80ms
step:41/3125 train_time:9.068s step_avg:221.17ms
step:42/3125 train_time:9.225s step_avg:219.65ms
step:43/3125 train_time:9.383s step_avg:218.21ms
step:44/3125 train_time:9.540s step_avg:216.82ms
step:45/3125 train_time:9.693s step_avg:215.40ms
step:46/3125 train_time:9.850s step_avg:214.13ms
step:47/3125 train_time:10.006s step_avg:212.89ms
step:48/3125 train_time:10.165s step_avg:211.77ms
step:49/3125 train_time:10.321s step_avg:210.64ms
step:50/3125 train_time:10.479s step_avg:209.58ms
step:51/3125 train_time:10.633s step_avg:208.49ms
step:52/3125 train_time:10.788s step_avg:207.47ms
step:53/3125 train_time:10.944s step_avg:206.49ms
step:54/3125 train_time:11.099s step_avg:205.53ms
step:55/3125 train_time:11.254s step_avg:204.62ms
step:56/3125 train_time:11.411s step_avg:203.76ms
step:57/3125 train_time:11.567s step_avg:202.93ms
step:58/3125 train_time:11.726s step_avg:202.18ms
step:59/3125 train_time:11.885s step_avg:201.44ms
step:60/3125 train_time:12.043s step_avg:200.71ms
step:61/3125 train_time:12.199s step_avg:199.99ms
step:62/3125 train_time:12.354s step_avg:199.25ms
step:63/3125 train_time:12.510s step_avg:198.57ms
step:64/3125 train_time:12.666s step_avg:197.91ms
step:65/3125 train_time:12.822s step_avg:197.26ms
step:66/3125 train_time:12.977s step_avg:196.62ms
step:67/3125 train_time:13.132s step_avg:196.00ms
step:68/3125 train_time:13.289s step_avg:195.42ms
step:69/3125 train_time:13.445s step_avg:194.86ms
step:70/3125 train_time:13.603s step_avg:194.32ms
step:71/3125 train_time:13.759s step_avg:193.80ms
step:72/3125 train_time:13.914s step_avg:193.25ms
step:73/3125 train_time:14.070s step_avg:192.74ms
step:74/3125 train_time:14.226s step_avg:192.24ms
step:75/3125 train_time:14.384s step_avg:191.79ms
step:76/3125 train_time:14.541s step_avg:191.33ms
step:77/3125 train_time:14.698s step_avg:190.88ms
step:78/3125 train_time:14.852s step_avg:190.41ms
step:79/3125 train_time:15.007s step_avg:189.96ms
step:80/3125 train_time:15.163s step_avg:189.54ms
step:81/3125 train_time:15.318s step_avg:189.12ms
step:82/3125 train_time:15.474s step_avg:188.70ms
step:83/3125 train_time:15.629s step_avg:188.30ms
step:84/3125 train_time:15.787s step_avg:187.94ms
step:85/3125 train_time:15.944s step_avg:187.58ms
step:86/3125 train_time:16.102s step_avg:187.23ms
step:87/3125 train_time:16.258s step_avg:186.87ms
step:88/3125 train_time:16.413s step_avg:186.51ms
step:89/3125 train_time:16.569s step_avg:186.16ms
step:90/3125 train_time:16.726s step_avg:185.85ms
step:91/3125 train_time:16.884s step_avg:185.54ms
step:92/3125 train_time:17.041s step_avg:185.22ms
step:93/3125 train_time:17.197s step_avg:184.92ms
step:94/3125 train_time:17.352s step_avg:184.60ms
step:95/3125 train_time:17.507s step_avg:184.28ms
step:96/3125 train_time:17.664s step_avg:184.00ms
step:97/3125 train_time:17.819s step_avg:183.70ms
step:98/3125 train_time:17.974s step_avg:183.41ms
step:99/3125 train_time:18.130s step_avg:183.13ms
step:100/3125 train_time:18.287s step_avg:182.87ms
step:101/3125 train_time:18.444s step_avg:182.62ms
step:102/3125 train_time:18.602s step_avg:182.37ms
step:103/3125 train_time:18.760s step_avg:182.13ms
step:104/3125 train_time:18.915s step_avg:181.87ms
step:105/3125 train_time:19.071s step_avg:181.63ms
step:106/3125 train_time:19.227s step_avg:181.39ms
step:107/3125 train_time:19.385s step_avg:181.17ms
step:108/3125 train_time:19.542s step_avg:180.94ms
step:109/3125 train_time:19.699s step_avg:180.73ms
step:110/3125 train_time:19.854s step_avg:180.49ms
step:111/3125 train_time:20.010s step_avg:180.27ms
step:112/3125 train_time:20.166s step_avg:180.05ms
step:113/3125 train_time:20.323s step_avg:179.85ms
step:114/3125 train_time:20.480s step_avg:179.65ms
step:115/3125 train_time:20.635s step_avg:179.43ms
step:116/3125 train_time:20.791s step_avg:179.23ms
step:117/3125 train_time:20.945s step_avg:179.02ms
step:118/3125 train_time:21.102s step_avg:178.83ms
step:119/3125 train_time:21.258s step_avg:178.64ms
step:120/3125 train_time:21.413s step_avg:178.44ms
step:121/3125 train_time:21.569s step_avg:178.26ms
step:122/3125 train_time:21.726s step_avg:178.08ms
step:123/3125 train_time:21.884s step_avg:177.92ms
step:124/3125 train_time:22.041s step_avg:177.75ms
step:125/3125 train_time:22.197s step_avg:177.58ms
step:125/3125 val_loss:4.89158 train_time:22.206s step_avg:177.64ms
step:126/3125 train_time:22.357s step_avg:177.44ms
step:127/3125 train_time:22.512s step_avg:177.26ms
step:128/3125 train_time:22.666s step_avg:177.08ms
step:129/3125 train_time:22.823s step_avg:176.92ms
step:130/3125 train_time:22.980s step_avg:176.77ms
step:131/3125 train_time:23.134s step_avg:176.60ms
step:132/3125 train_time:23.291s step_avg:176.45ms
step:133/3125 train_time:23.446s step_avg:176.28ms
step:134/3125 train_time:23.604s step_avg:176.15ms
step:135/3125 train_time:23.760s step_avg:176.00ms
step:136/3125 train_time:23.916s step_avg:175.85ms
step:137/3125 train_time:24.072s step_avg:175.70ms
step:138/3125 train_time:24.229s step_avg:175.57ms
step:139/3125 train_time:24.385s step_avg:175.43ms
step:140/3125 train_time:24.541s step_avg:175.29ms
step:141/3125 train_time:24.698s step_avg:175.17ms
step:142/3125 train_time:24.853s step_avg:175.02ms
step:143/3125 train_time:25.008s step_avg:174.88ms
step:144/3125 train_time:25.166s step_avg:174.76ms
step:145/3125 train_time:25.325s step_avg:174.65ms
step:146/3125 train_time:25.481s step_avg:174.53ms
step:147/3125 train_time:25.635s step_avg:174.39ms
step:148/3125 train_time:25.790s step_avg:174.26ms
step:149/3125 train_time:25.946s step_avg:174.13ms
step:150/3125 train_time:26.103s step_avg:174.02ms
step:151/3125 train_time:26.259s step_avg:173.90ms
step:152/3125 train_time:26.415s step_avg:173.78ms
step:153/3125 train_time:26.569s step_avg:173.66ms
step:154/3125 train_time:26.726s step_avg:173.54ms
step:155/3125 train_time:26.882s step_avg:173.43ms
step:156/3125 train_time:27.037s step_avg:173.31ms
step:157/3125 train_time:27.192s step_avg:173.20ms
step:158/3125 train_time:27.347s step_avg:173.08ms
step:159/3125 train_time:27.505s step_avg:172.99ms
step:160/3125 train_time:27.661s step_avg:172.88ms
step:161/3125 train_time:27.817s step_avg:172.78ms
step:162/3125 train_time:27.971s step_avg:172.66ms
step:163/3125 train_time:28.127s step_avg:172.56ms
step:164/3125 train_time:28.284s step_avg:172.46ms
step:165/3125 train_time:28.440s step_avg:172.36ms
step:166/3125 train_time:28.596s step_avg:172.26ms
step:167/3125 train_time:28.751s step_avg:172.16ms
step:168/3125 train_time:28.907s step_avg:172.06ms
step:169/3125 train_time:29.065s step_avg:171.98ms
step:170/3125 train_time:29.222s step_avg:171.89ms
step:171/3125 train_time:29.378s step_avg:171.80ms
step:172/3125 train_time:29.532s step_avg:171.70ms
step:173/3125 train_time:29.688s step_avg:171.61ms
step:174/3125 train_time:29.844s step_avg:171.52ms
step:175/3125 train_time:30.001s step_avg:171.43ms
step:176/3125 train_time:30.156s step_avg:171.34ms
step:177/3125 train_time:30.311s step_avg:171.25ms
step:178/3125 train_time:30.466s step_avg:171.16ms
step:179/3125 train_time:30.624s step_avg:171.09ms
step:180/3125 train_time:30.781s step_avg:171.01ms
step:181/3125 train_time:30.935s step_avg:170.91ms
step:182/3125 train_time:31.091s step_avg:170.83ms
step:183/3125 train_time:31.246s step_avg:170.74ms
step:184/3125 train_time:31.404s step_avg:170.67ms
step:185/3125 train_time:31.560s step_avg:170.59ms
step:186/3125 train_time:31.715s step_avg:170.51ms
step:187/3125 train_time:31.870s step_avg:170.43ms
step:188/3125 train_time:32.026s step_avg:170.35ms
step:189/3125 train_time:32.182s step_avg:170.28ms
step:190/3125 train_time:32.337s step_avg:170.20ms
step:191/3125 train_time:32.638s step_avg:170.88ms
step:192/3125 train_time:32.792s step_avg:170.79ms
step:193/3125 train_time:32.945s step_avg:170.70ms
step:194/3125 train_time:33.100s step_avg:170.62ms
step:195/3125 train_time:33.254s step_avg:170.53ms
step:196/3125 train_time:33.413s step_avg:170.47ms
step:197/3125 train_time:33.570s step_avg:170.40ms
step:198/3125 train_time:33.726s step_avg:170.33ms
step:199/3125 train_time:33.883s step_avg:170.26ms
step:200/3125 train_time:34.037s step_avg:170.19ms
step:201/3125 train_time:34.192s step_avg:170.11ms
step:202/3125 train_time:34.348s step_avg:170.04ms
step:203/3125 train_time:34.506s step_avg:169.98ms
step:204/3125 train_time:34.663s step_avg:169.92ms
step:205/3125 train_time:34.820s step_avg:169.85ms
step:206/3125 train_time:34.976s step_avg:169.78ms
step:207/3125 train_time:35.131s step_avg:169.71ms
step:208/3125 train_time:35.285s step_avg:169.64ms
step:209/3125 train_time:35.441s step_avg:169.58ms
step:210/3125 train_time:35.597s step_avg:169.51ms
step:211/3125 train_time:35.752s step_avg:169.44ms
step:212/3125 train_time:35.907s step_avg:169.37ms
step:213/3125 train_time:36.064s step_avg:169.31ms
step:214/3125 train_time:36.221s step_avg:169.25ms
step:215/3125 train_time:36.375s step_avg:169.18ms
step:216/3125 train_time:36.529s step_avg:169.12ms
step:217/3125 train_time:36.687s step_avg:169.06ms
step:218/3125 train_time:36.843s step_avg:169.00ms
step:219/3125 train_time:37.000s step_avg:168.95ms
step:220/3125 train_time:37.155s step_avg:168.89ms
step:221/3125 train_time:37.310s step_avg:168.82ms
step:222/3125 train_time:37.465s step_avg:168.76ms
step:223/3125 train_time:37.622s step_avg:168.71ms
step:224/3125 train_time:37.778s step_avg:168.65ms
step:225/3125 train_time:37.932s step_avg:168.59ms
step:226/3125 train_time:38.087s step_avg:168.53ms
step:227/3125 train_time:38.244s step_avg:168.47ms
step:228/3125 train_time:38.401s step_avg:168.43ms
step:229/3125 train_time:38.557s step_avg:168.37ms
step:230/3125 train_time:38.712s step_avg:168.31ms
step:231/3125 train_time:38.866s step_avg:168.25ms
step:232/3125 train_time:39.024s step_avg:168.21ms
step:233/3125 train_time:39.181s step_avg:168.16ms
step:234/3125 train_time:39.335s step_avg:168.10ms
step:235/3125 train_time:39.491s step_avg:168.05ms
step:236/3125 train_time:39.646s step_avg:167.99ms
step:237/3125 train_time:39.804s step_avg:167.95ms
step:238/3125 train_time:39.959s step_avg:167.89ms
step:239/3125 train_time:40.113s step_avg:167.84ms
step:240/3125 train_time:40.268s step_avg:167.78ms
step:241/3125 train_time:40.425s step_avg:167.74ms
step:242/3125 train_time:40.584s step_avg:167.70ms
step:243/3125 train_time:40.739s step_avg:167.65ms
step:244/3125 train_time:40.894s step_avg:167.60ms
step:245/3125 train_time:41.050s step_avg:167.55ms
step:246/3125 train_time:41.207s step_avg:167.51ms
step:247/3125 train_time:41.364s step_avg:167.46ms
step:248/3125 train_time:41.521s step_avg:167.42ms
step:249/3125 train_time:41.677s step_avg:167.38ms
step:250/3125 train_time:41.831s step_avg:167.32ms
step:250/3125 val_loss:4.23641 train_time:41.839s step_avg:157.07ms
step:251/3125 train_time:41.991s step_avg:167.29ms
step:252/3125 train_time:42.148s step_avg:167.25ms
step:253/3125 train_time:42.304s step_avg:167.21ms
step:254/3125 train_time:42.458s step_avg:167.16ms
step:255/3125 train_time:42.613s step_avg:167.11ms
step:256/3125 train_time:42.769s step_avg:167.07ms
step:257/3125 train_time:42.926s step_avg:167.03ms
step:258/3125 train_time:43.082s step_avg:166.98ms
step:259/3125 train_time:43.236s step_avg:166.93ms
step:260/3125 train_time:43.390s step_avg:166.88ms
step:261/3125 train_time:43.548s step_avg:166.85ms
step:262/3125 train_time:43.704s step_avg:166.81ms
step:263/3125 train_time:43.860s step_avg:166.77ms
step:264/3125 train_time:44.015s step_avg:166.72ms
step:265/3125 train_time:44.170s step_avg:166.68ms
step:266/3125 train_time:44.328s step_avg:166.64ms
step:267/3125 train_time:44.484s step_avg:166.61ms
step:268/3125 train_time:44.640s step_avg:166.57ms
step:269/3125 train_time:44.794s step_avg:166.52ms
step:270/3125 train_time:44.949s step_avg:166.48ms
step:271/3125 train_time:45.106s step_avg:166.44ms
step:272/3125 train_time:45.262s step_avg:166.40ms
step:273/3125 train_time:45.416s step_avg:166.36ms
step:274/3125 train_time:45.571s step_avg:166.32ms
step:275/3125 train_time:45.728s step_avg:166.29ms
step:276/3125 train_time:45.884s step_avg:166.25ms
step:277/3125 train_time:46.041s step_avg:166.21ms
step:278/3125 train_time:46.195s step_avg:166.17ms
step:279/3125 train_time:46.349s step_avg:166.13ms
step:280/3125 train_time:46.507s step_avg:166.10ms
step:281/3125 train_time:46.663s step_avg:166.06ms
step:282/3125 train_time:46.818s step_avg:166.02ms
step:283/3125 train_time:46.972s step_avg:165.98ms
step:284/3125 train_time:47.128s step_avg:165.94ms
step:285/3125 train_time:47.283s step_avg:165.91ms
step:286/3125 train_time:47.439s step_avg:165.87ms
step:287/3125 train_time:47.593s step_avg:165.83ms
step:288/3125 train_time:47.748s step_avg:165.79ms
step:289/3125 train_time:47.905s step_avg:165.76ms
step:290/3125 train_time:48.060s step_avg:165.72ms
step:291/3125 train_time:48.214s step_avg:165.68ms
step:292/3125 train_time:48.370s step_avg:165.65ms
step:293/3125 train_time:48.527s step_avg:165.62ms
step:294/3125 train_time:48.683s step_avg:165.59ms
step:295/3125 train_time:48.839s step_avg:165.56ms
step:296/3125 train_time:48.993s step_avg:165.52ms
step:297/3125 train_time:49.148s step_avg:165.48ms
step:298/3125 train_time:49.305s step_avg:165.45ms
step:299/3125 train_time:49.460s step_avg:165.42ms
step:300/3125 train_time:49.615s step_avg:165.38ms
step:301/3125 train_time:49.770s step_avg:165.35ms
step:302/3125 train_time:49.928s step_avg:165.33ms
step:303/3125 train_time:50.085s step_avg:165.30ms
step:304/3125 train_time:50.241s step_avg:165.27ms
step:305/3125 train_time:50.395s step_avg:165.23ms
step:306/3125 train_time:50.551s step_avg:165.20ms
step:307/3125 train_time:50.707s step_avg:165.17ms
step:308/3125 train_time:50.863s step_avg:165.14ms
step:309/3125 train_time:51.018s step_avg:165.11ms
step:310/3125 train_time:51.172s step_avg:165.07ms
step:311/3125 train_time:51.328s step_avg:165.04ms
step:312/3125 train_time:51.485s step_avg:165.02ms
step:313/3125 train_time:51.641s step_avg:164.99ms
step:314/3125 train_time:51.795s step_avg:164.95ms
step:315/3125 train_time:51.949s step_avg:164.92ms
step:316/3125 train_time:52.106s step_avg:164.89ms
step:317/3125 train_time:52.261s step_avg:164.86ms
step:318/3125 train_time:52.416s step_avg:164.83ms
step:319/3125 train_time:52.570s step_avg:164.80ms
step:320/3125 train_time:52.728s step_avg:164.78ms
step:321/3125 train_time:52.886s step_avg:164.75ms
step:322/3125 train_time:53.043s step_avg:164.73ms
step:323/3125 train_time:53.198s step_avg:164.70ms
step:324/3125 train_time:53.353s step_avg:164.67ms
step:325/3125 train_time:53.509s step_avg:164.64ms
step:326/3125 train_time:53.664s step_avg:164.61ms
step:327/3125 train_time:53.820s step_avg:164.59ms
step:328/3125 train_time:53.974s step_avg:164.55ms
step:329/3125 train_time:54.129s step_avg:164.53ms
step:330/3125 train_time:54.286s step_avg:164.50ms
step:331/3125 train_time:54.442s step_avg:164.48ms
step:332/3125 train_time:54.596s step_avg:164.45ms
step:333/3125 train_time:54.751s step_avg:164.42ms
step:334/3125 train_time:54.909s step_avg:164.40ms
step:335/3125 train_time:55.065s step_avg:164.37ms
step:336/3125 train_time:55.222s step_avg:164.35ms
step:337/3125 train_time:55.377s step_avg:164.32ms
step:338/3125 train_time:55.533s step_avg:164.30ms
step:339/3125 train_time:55.689s step_avg:164.27ms
step:340/3125 train_time:55.847s step_avg:164.26ms
step:341/3125 train_time:56.003s step_avg:164.23ms
step:342/3125 train_time:56.158s step_avg:164.20ms
step:343/3125 train_time:56.313s step_avg:164.18ms
step:344/3125 train_time:56.469s step_avg:164.15ms
step:345/3125 train_time:56.627s step_avg:164.13ms
step:346/3125 train_time:56.782s step_avg:164.11ms
step:347/3125 train_time:56.937s step_avg:164.08ms
step:348/3125 train_time:57.091s step_avg:164.05ms
step:349/3125 train_time:57.248s step_avg:164.03ms
step:350/3125 train_time:57.405s step_avg:164.02ms
step:351/3125 train_time:57.559s step_avg:163.99ms
step:352/3125 train_time:57.714s step_avg:163.96ms
step:353/3125 train_time:57.870s step_avg:163.94ms
step:354/3125 train_time:58.027s step_avg:163.92ms
step:355/3125 train_time:58.182s step_avg:163.89ms
step:356/3125 train_time:58.337s step_avg:163.87ms
step:357/3125 train_time:58.491s step_avg:163.84ms
step:358/3125 train_time:58.649s step_avg:163.82ms
step:359/3125 train_time:58.806s step_avg:163.80ms
step:360/3125 train_time:58.961s step_avg:163.78ms
step:361/3125 train_time:59.116s step_avg:163.76ms
step:362/3125 train_time:59.271s step_avg:163.73ms
step:363/3125 train_time:59.427s step_avg:163.71ms
step:364/3125 train_time:59.583s step_avg:163.69ms
step:365/3125 train_time:59.738s step_avg:163.67ms
step:366/3125 train_time:59.892s step_avg:163.64ms
step:367/3125 train_time:60.050s step_avg:163.62ms
step:368/3125 train_time:60.208s step_avg:163.61ms
step:369/3125 train_time:60.364s step_avg:163.59ms
step:370/3125 train_time:60.520s step_avg:163.57ms
step:371/3125 train_time:60.675s step_avg:163.54ms
step:372/3125 train_time:60.830s step_avg:163.52ms
step:373/3125 train_time:60.986s step_avg:163.50ms
step:374/3125 train_time:61.142s step_avg:163.48ms
step:375/3125 train_time:61.296s step_avg:163.46ms
step:375/3125 val_loss:4.03388 train_time:61.304s step_avg:155.72ms
step:376/3125 train_time:61.454s step_avg:163.44ms
step:377/3125 train_time:61.612s step_avg:163.43ms
step:378/3125 train_time:61.770s step_avg:163.41ms
step:379/3125 train_time:61.926s step_avg:163.39ms
step:380/3125 train_time:62.080s step_avg:163.37ms
step:381/3125 train_time:62.284s step_avg:163.47ms
step:382/3125 train_time:62.437s step_avg:163.45ms
step:383/3125 train_time:62.591s step_avg:163.42ms
step:384/3125 train_time:62.748s step_avg:163.41ms
step:385/3125 train_time:62.902s step_avg:163.38ms
step:386/3125 train_time:63.058s step_avg:163.36ms
step:387/3125 train_time:63.213s step_avg:163.34ms
step:388/3125 train_time:63.371s step_avg:163.33ms
step:389/3125 train_time:63.527s step_avg:163.31ms
step:390/3125 train_time:63.682s step_avg:163.29ms
step:391/3125 train_time:63.836s step_avg:163.26ms
step:392/3125 train_time:63.991s step_avg:163.24ms
step:393/3125 train_time:64.150s step_avg:163.23ms
step:394/3125 train_time:64.306s step_avg:163.21ms
step:395/3125 train_time:64.462s step_avg:163.20ms
step:396/3125 train_time:64.615s step_avg:163.17ms
step:397/3125 train_time:64.771s step_avg:163.15ms
step:398/3125 train_time:64.928s step_avg:163.14ms
step:399/3125 train_time:65.083s step_avg:163.12ms
step:400/3125 train_time:65.238s step_avg:163.09ms
step:401/3125 train_time:65.392s step_avg:163.07ms
step:402/3125 train_time:65.549s step_avg:163.06ms
step:403/3125 train_time:65.705s step_avg:163.04ms
step:404/3125 train_time:65.858s step_avg:163.01ms
step:405/3125 train_time:66.013s step_avg:162.99ms
step:406/3125 train_time:66.170s step_avg:162.98ms
step:407/3125 train_time:66.326s step_avg:162.96ms
step:408/3125 train_time:66.480s step_avg:162.94ms
step:409/3125 train_time:66.636s step_avg:162.92ms
step:410/3125 train_time:66.792s step_avg:162.91ms
step:411/3125 train_time:66.947s step_avg:162.89ms
step:412/3125 train_time:67.103s step_avg:162.87ms
step:413/3125 train_time:67.257s step_avg:162.85ms
step:414/3125 train_time:67.412s step_avg:162.83ms
step:415/3125 train_time:67.570s step_avg:162.82ms
step:416/3125 train_time:67.726s step_avg:162.80ms
step:417/3125 train_time:67.880s step_avg:162.78ms
step:418/3125 train_time:68.036s step_avg:162.77ms
step:419/3125 train_time:68.191s step_avg:162.75ms
step:420/3125 train_time:68.348s step_avg:162.73ms
step:421/3125 train_time:68.503s step_avg:162.72ms
step:422/3125 train_time:68.658s step_avg:162.70ms
step:423/3125 train_time:68.813s step_avg:162.68ms
step:424/3125 train_time:68.970s step_avg:162.67ms
step:425/3125 train_time:69.126s step_avg:162.65ms
step:426/3125 train_time:69.280s step_avg:162.63ms
step:427/3125 train_time:69.436s step_avg:162.61ms
step:428/3125 train_time:69.591s step_avg:162.60ms
step:429/3125 train_time:69.748s step_avg:162.58ms
step:430/3125 train_time:69.903s step_avg:162.56ms
step:431/3125 train_time:70.058s step_avg:162.55ms
step:432/3125 train_time:70.211s step_avg:162.53ms
step:433/3125 train_time:70.369s step_avg:162.52ms
step:434/3125 train_time:70.526s step_avg:162.50ms
step:435/3125 train_time:70.681s step_avg:162.49ms
step:436/3125 train_time:70.836s step_avg:162.47ms
step:437/3125 train_time:70.992s step_avg:162.45ms
step:438/3125 train_time:71.149s step_avg:162.44ms
step:439/3125 train_time:71.305s step_avg:162.43ms
step:440/3125 train_time:71.459s step_avg:162.41ms
step:441/3125 train_time:71.613s step_avg:162.39ms
step:442/3125 train_time:71.770s step_avg:162.37ms
step:443/3125 train_time:71.925s step_avg:162.36ms
step:444/3125 train_time:72.079s step_avg:162.34ms
step:445/3125 train_time:72.234s step_avg:162.32ms
step:446/3125 train_time:72.391s step_avg:162.31ms
step:447/3125 train_time:72.548s step_avg:162.30ms
step:448/3125 train_time:72.704s step_avg:162.29ms
step:449/3125 train_time:72.858s step_avg:162.27ms
step:450/3125 train_time:73.012s step_avg:162.25ms
step:451/3125 train_time:73.169s step_avg:162.24ms
step:452/3125 train_time:73.325s step_avg:162.22ms
step:453/3125 train_time:73.479s step_avg:162.21ms
step:454/3125 train_time:73.635s step_avg:162.19ms
step:455/3125 train_time:73.792s step_avg:162.18ms
step:456/3125 train_time:73.949s step_avg:162.17ms
step:457/3125 train_time:74.104s step_avg:162.15ms
step:458/3125 train_time:74.258s step_avg:162.14ms
step:459/3125 train_time:74.412s step_avg:162.12ms
step:460/3125 train_time:74.569s step_avg:162.11ms
step:461/3125 train_time:74.725s step_avg:162.09ms
step:462/3125 train_time:74.879s step_avg:162.08ms
step:463/3125 train_time:75.034s step_avg:162.06ms
step:464/3125 train_time:75.191s step_avg:162.05ms
step:465/3125 train_time:75.348s step_avg:162.04ms
step:466/3125 train_time:75.504s step_avg:162.03ms
step:467/3125 train_time:75.659s step_avg:162.01ms
step:468/3125 train_time:75.814s step_avg:161.99ms
step:469/3125 train_time:75.971s step_avg:161.98ms
step:470/3125 train_time:76.125s step_avg:161.97ms
step:471/3125 train_time:76.279s step_avg:161.95ms
step:472/3125 train_time:76.436s step_avg:161.94ms
step:473/3125 train_time:76.592s step_avg:161.93ms
step:474/3125 train_time:76.750s step_avg:161.92ms
step:475/3125 train_time:76.907s step_avg:161.91ms
step:476/3125 train_time:77.062s step_avg:161.90ms
step:477/3125 train_time:77.216s step_avg:161.88ms
step:478/3125 train_time:77.372s step_avg:161.87ms
step:479/3125 train_time:77.527s step_avg:161.85ms
step:480/3125 train_time:77.683s step_avg:161.84ms
step:481/3125 train_time:77.839s step_avg:161.83ms
step:482/3125 train_time:77.995s step_avg:161.82ms
step:483/3125 train_time:78.151s step_avg:161.80ms
step:484/3125 train_time:78.306s step_avg:161.79ms
step:485/3125 train_time:78.461s step_avg:161.78ms
step:486/3125 train_time:78.616s step_avg:161.76ms
step:487/3125 train_time:78.772s step_avg:161.75ms
step:488/3125 train_time:78.929s step_avg:161.74ms
step:489/3125 train_time:79.086s step_avg:161.73ms
step:490/3125 train_time:79.242s step_avg:161.72ms
step:491/3125 train_time:79.396s step_avg:161.70ms
step:492/3125 train_time:79.551s step_avg:161.69ms
step:493/3125 train_time:79.707s step_avg:161.68ms
step:494/3125 train_time:79.862s step_avg:161.66ms
