fork	assignment	step	name	weight_frob
1500	1	1875	blocks.3.attn.q.weight	54.1981201171875
1500	1	1875	blocks.3.attn.k.weight	55.78276062011719
1500	1	1875	blocks.3.attn.v.weight	54.34486389160156
1500	1	1875	blocks.3.attn.proj.weight	64.62068939208984
1500	1	1875	blocks.3.mlp.fc.weight	128.1721649169922
1500	1	1875	blocks.3.mlp.proj.weight	80.03730773925781
1500	1	1875	blocks.4.attn.q.weight	54.38581085205078
1500	1	1875	blocks.4.attn.k.weight	67.83509826660156
1500	1	1875	blocks.4.attn.v.weight	61.83930587768555
1500	1	1875	blocks.4.attn.proj.weight	51.945106506347656
1500	1	1875	blocks.4.mlp.fc.weight	158.3144989013672
1500	1	1875	blocks.4.mlp.proj.weight	58.89317321777344
1500	1	1875	blocks.5.attn.q.weight	49.722171783447266
1500	1	1875	blocks.5.attn.k.weight	54.26358413696289
1500	1	1875	blocks.5.attn.v.weight	57.29584503173828
1500	1	1875	blocks.5.attn.proj.weight	59.2573127746582
1500	1	1875	blocks.5.mlp.fc.weight	118.90243530273438
1500	1	1875	blocks.5.mlp.proj.weight	64.9587173461914
1500	1	1875	blocks.6.attn.q.weight	65.5595474243164
1500	1	1875	blocks.6.attn.k.weight	49.619319915771484
1500	1	1875	blocks.6.attn.v.weight	67.84844207763672
1500	1	1875	blocks.6.attn.proj.weight	62.36276626586914
1500	1	1875	blocks.6.mlp.fc.weight	159.37220764160156
1500	1	1875	blocks.6.mlp.proj.weight	65.46743774414062
1500	1	1875	blocks.7.attn.q.weight	68.04654693603516
1500	1	1875	blocks.7.attn.k.weight	54.64854049682617
1500	1	1875	blocks.7.attn.v.weight	77.97781372070312
1500	1	1875	blocks.7.attn.proj.weight	54.41523361206055
1500	1	1875	blocks.7.mlp.fc.weight	159.04559326171875
1500	1	1875	blocks.7.mlp.proj.weight	60.29692077636719
1500	1	1875	blocks.8.attn.q.weight	54.335350036621094
1500	1	1875	blocks.8.attn.k.weight	49.91108703613281
1500	1	1875	blocks.8.attn.v.weight	64.6700668334961
1500	1	1875	blocks.8.attn.proj.weight	75.78926849365234
1500	1	1875	blocks.8.mlp.fc.weight	119.0709228515625
1500	1	1875	blocks.8.mlp.proj.weight	82.35650634765625
1500	1	1875	blocks.9.attn.q.weight	48.91065216064453
1500	1	1875	blocks.9.attn.k.weight	68.01557159423828
1500	1	1875	blocks.9.attn.v.weight	70.47096252441406
1500	1	1875	blocks.9.attn.proj.weight	76.06822967529297
1500	1	1875	blocks.9.mlp.fc.weight	119.20326232910156
1500	1	1875	blocks.9.mlp.proj.weight	67.40680694580078
1500	1	1875	blocks.10.attn.q.weight	48.65876770019531
1500	1	1875	blocks.10.attn.k.weight	67.08671569824219
1500	1	1875	blocks.10.attn.v.weight	68.2227783203125
1500	1	1875	blocks.10.attn.proj.weight	67.23461151123047
1500	1	1875	blocks.10.mlp.fc.weight	129.5574951171875
1500	1	1875	blocks.10.mlp.proj.weight	67.7413101196289
1500	1	1875	blocks.11.attn.q.weight	54.47728729248047
1500	1	1875	blocks.11.attn.k.weight	48.86259460449219
1500	1	1875	blocks.11.attn.v.weight	78.7777328491211
1500	1	1875	blocks.11.attn.proj.weight	71.4314956665039
1500	1	1875	blocks.11.mlp.fc.weight	116.38521575927734
1500	1	1875	blocks.11.mlp.proj.weight	84.65421295166016
1500	1	2000	blocks.0.attn.q.weight	72.4434814453125
1500	1	2000	blocks.0.attn.k.weight	71.76683044433594
1500	1	2000	blocks.0.attn.v.weight	67.69573211669922
1500	1	2000	blocks.0.attn.proj.weight	49.979347229003906
1500	1	2000	blocks.0.mlp.fc.weight	151.80728149414062
1500	1	2000	blocks.0.mlp.proj.weight	53.514625549316406
1500	1	2000	blocks.1.attn.q.weight	50.78802490234375
1500	1	2000	blocks.1.attn.k.weight	49.48383331298828
1500	1	2000	blocks.1.attn.v.weight	67.13992309570312
1500	1	2000	blocks.1.attn.proj.weight	43.849918365478516
1500	1	2000	blocks.1.mlp.fc.weight	127.4427719116211
1500	1	2000	blocks.1.mlp.proj.weight	56.42172622680664
1500	1	2000	blocks.2.attn.q.weight	70.32269287109375
1500	1	2000	blocks.2.attn.k.weight	55.5841064453125
1500	1	2000	blocks.2.attn.v.weight	51.46072006225586
1500	1	2000	blocks.2.attn.proj.weight	49.06391525268555
1500	1	2000	blocks.2.mlp.fc.weight	128.7892608642578
1500	1	2000	blocks.2.mlp.proj.weight	81.40847778320312
1500	1	2000	blocks.3.attn.q.weight	54.37572479248047
1500	1	2000	blocks.3.attn.k.weight	56.01426315307617
1500	1	2000	blocks.3.attn.v.weight	54.0577278137207
1500	1	2000	blocks.3.attn.proj.weight	65.51789093017578
1500	1	2000	blocks.3.mlp.fc.weight	128.57044982910156
1500	1	2000	blocks.3.mlp.proj.weight	81.57611846923828
1500	1	2000	blocks.4.attn.q.weight	54.49935531616211
1500	1	2000	blocks.4.attn.k.weight	69.11515045166016
1500	1	2000	blocks.4.attn.v.weight	62.11561965942383
1500	1	2000	blocks.4.attn.proj.weight	50.9078369140625
1500	1	2000	blocks.4.mlp.fc.weight	161.92857360839844
1500	1	2000	blocks.4.mlp.proj.weight	57.52947998046875
1500	1	2000	blocks.5.attn.q.weight	48.580535888671875
1500	1	2000	blocks.5.attn.k.weight	54.358543395996094
1500	1	2000	blocks.5.attn.v.weight	56.30591583251953
1500	1	2000	blocks.5.attn.proj.weight	59.454681396484375
1500	1	2000	blocks.5.mlp.fc.weight	116.31317901611328
1500	1	2000	blocks.5.mlp.proj.weight	65.08183288574219
1500	1	2000	blocks.6.attn.q.weight	66.84247589111328
1500	1	2000	blocks.6.attn.k.weight	48.50706481933594
1500	1	2000	blocks.6.attn.v.weight	67.5949935913086
1500	1	2000	blocks.6.attn.proj.weight	62.076717376708984
1500	1	2000	blocks.6.mlp.fc.weight	162.95350646972656
1500	1	2000	blocks.6.mlp.proj.weight	65.60250091552734
1500	1	2000	blocks.7.attn.q.weight	69.34539031982422
1500	1	2000	blocks.7.attn.k.weight	54.772159576416016
1500	1	2000	blocks.7.attn.v.weight	79.30843353271484
1500	1	2000	blocks.7.attn.proj.weight	52.96131896972656
1500	1	2000	blocks.7.mlp.fc.weight	162.63894653320312
1500	1	2000	blocks.7.mlp.proj.weight	58.91596984863281
1500	1	2000	blocks.8.attn.q.weight	54.451358795166016
1500	1	2000	blocks.8.attn.k.weight	48.80012893676758
1500	1	2000	blocks.8.attn.v.weight	63.221317291259766
1500	1	2000	blocks.8.attn.proj.weight	76.85961151123047
1500	1	2000	blocks.8.mlp.fc.weight	116.47261047363281
1500	1	2000	blocks.8.mlp.proj.weight	83.92696380615234
1500	1	2000	blocks.9.attn.q.weight	47.88962936401367
1500	1	2000	blocks.9.attn.k.weight	69.42756652832031
1500	1	2000	blocks.9.attn.v.weight	69.95037078857422
1500	1	2000	blocks.9.attn.proj.weight	77.1511001586914
1500	1	2000	blocks.9.mlp.fc.weight	116.56266784667969
1500	1	2000	blocks.9.mlp.proj.weight	67.46080780029297
1500	1	2000	blocks.10.attn.q.weight	47.50246810913086
1500	1	2000	blocks.10.attn.k.weight	68.3158950805664
1500	1	2000	blocks.10.attn.v.weight	67.20526123046875
1500	1	2000	blocks.10.attn.proj.weight	67.46888732910156
1500	1	2000	blocks.10.mlp.fc.weight	129.7303466796875
1500	1	2000	blocks.10.mlp.proj.weight	67.80674743652344
1500	1	2000	blocks.11.attn.q.weight	54.64185333251953
1500	1	2000	blocks.11.attn.k.weight	47.728633880615234
1500	1	2000	blocks.11.attn.v.weight	79.4329833984375
1500	1	2000	blocks.11.attn.proj.weight	72.07675170898438
1500	1	2000	blocks.11.mlp.fc.weight	113.79261016845703
1500	1	2000	blocks.11.mlp.proj.weight	86.3581771850586
1500	1	2125	blocks.0.attn.q.weight	73.37910461425781
1500	1	2125	blocks.0.attn.k.weight	72.81640625
1500	1	2125	blocks.0.attn.v.weight	68.33404541015625
1500	1	2125	blocks.0.attn.proj.weight	49.98902130126953
1500	1	2125	blocks.0.mlp.fc.weight	153.8072967529297
1500	1	2125	blocks.0.mlp.proj.weight	52.50357437133789
1500	1	2125	blocks.1.attn.q.weight	49.941017150878906
1500	1	2125	blocks.1.attn.k.weight	48.66037368774414
1500	1	2125	blocks.1.attn.v.weight	67.94532775878906
1500	1	2125	blocks.1.attn.proj.weight	43.01298904418945
1500	1	2125	blocks.1.mlp.fc.weight	127.74657440185547
1500	1	2125	blocks.1.mlp.proj.weight	55.37916946411133
1500	1	2125	blocks.2.attn.q.weight	71.06140899658203
1500	1	2125	blocks.2.attn.k.weight	55.64391326904297
1500	1	2125	blocks.2.attn.v.weight	50.99209213256836
1500	1	2125	blocks.2.attn.proj.weight	48.52633285522461
1500	1	2125	blocks.2.mlp.fc.weight	129.22073364257812
1500	1	2125	blocks.2.mlp.proj.weight	82.3121566772461
1500	1	2125	blocks.3.attn.q.weight	54.58765411376953
1500	1	2125	blocks.3.attn.k.weight	56.172096252441406
1500	1	2125	blocks.3.attn.v.weight	53.93265151977539
1500	1	2125	blocks.3.attn.proj.weight	66.08500671386719
1500	1	2125	blocks.3.mlp.fc.weight	128.94309997558594
1500	1	2125	blocks.3.mlp.proj.weight	82.43461608886719
1500	1	2125	blocks.4.attn.q.weight	54.5771598815918
1500	1	2125	blocks.4.attn.k.weight	69.81022644042969
1500	1	2125	blocks.4.attn.v.weight	62.184932708740234
1500	1	2125	blocks.4.attn.proj.weight	50.00099182128906
1500	1	2125	blocks.4.mlp.fc.weight	164.0832977294922
1500	1	2125	blocks.4.mlp.proj.weight	56.39141845703125
1500	1	2125	blocks.5.attn.q.weight	47.66984558105469
1500	1	2125	blocks.5.attn.k.weight	54.4666862487793
1500	1	2125	blocks.5.attn.v.weight	55.42533874511719
1500	1	2125	blocks.5.attn.proj.weight	59.539554595947266
1500	1	2125	blocks.5.mlp.fc.weight	114.06082916259766
1500	1	2125	blocks.5.mlp.proj.weight	65.16352844238281
1500	1	2125	blocks.6.attn.q.weight	67.50968170166016
1500	1	2125	blocks.6.attn.k.weight	47.53519058227539
1500	1	2125	blocks.6.attn.v.weight	67.30780792236328
1500	1	2125	blocks.6.attn.proj.weight	61.7509765625
1500	1	2125	blocks.6.mlp.fc.weight	165.05140686035156
1500	1	2125	blocks.6.mlp.proj.weight	65.71317291259766
1500	1	2125	blocks.7.attn.q.weight	69.9109878540039
1500	1	2125	blocks.7.attn.k.weight	54.78240966796875
1500	1	2125	blocks.7.attn.v.weight	79.97724914550781
1500	1	2125	blocks.7.attn.proj.weight	51.796878814697266
1500	1	2125	blocks.7.mlp.fc.weight	164.63113403320312
1500	1	2125	blocks.7.mlp.proj.weight	57.74753952026367
1500	1	2125	blocks.8.attn.q.weight	54.46870040893555
1500	1	2125	blocks.8.attn.k.weight	47.84189224243164
1500	1	2125	blocks.8.attn.v.weight	61.939231872558594
1500	1	2125	blocks.8.attn.proj.weight	77.2904281616211
1500	1	2125	blocks.8.mlp.fc.weight	114.2868423461914
1500	1	2125	blocks.8.mlp.proj.weight	84.74934387207031
1500	1	2125	blocks.9.attn.q.weight	46.986366271972656
1500	1	2125	blocks.9.attn.k.weight	70.02322387695312
1500	1	2125	blocks.9.attn.v.weight	69.49807739257812
1500	1	2125	blocks.9.attn.proj.weight	77.69235229492188
1500	1	2125	blocks.9.mlp.fc.weight	114.30677032470703
1500	1	2125	blocks.9.mlp.proj.weight	67.48041534423828
1500	1	2125	blocks.10.attn.q.weight	46.55465316772461
1500	1	2125	blocks.10.attn.k.weight	68.94105529785156
1500	1	2125	blocks.10.attn.v.weight	66.21319580078125
1500	1	2125	blocks.10.attn.proj.weight	67.46436309814453
1500	1	2125	blocks.10.mlp.fc.weight	129.79730224609375
1500	1	2125	blocks.10.mlp.proj.weight	67.8208236694336
1500	1	2125	blocks.11.attn.q.weight	54.728511810302734
1500	1	2125	blocks.11.attn.k.weight	46.774627685546875
1500	1	2125	blocks.11.attn.v.weight	79.69763946533203
1500	1	2125	blocks.11.attn.proj.weight	72.36931610107422
1500	1	2125	blocks.11.mlp.fc.weight	111.65522003173828
1500	1	2125	blocks.11.mlp.proj.weight	87.26345825195312
1500	1	2250	blocks.0.attn.q.weight	73.80532836914062
1500	1	2250	blocks.0.attn.k.weight	73.33295440673828
1500	1	2250	blocks.0.attn.v.weight	68.47994232177734
1500	1	2250	blocks.0.attn.proj.weight	49.94889450073242
1500	1	2250	blocks.0.mlp.fc.weight	154.77386474609375
1500	1	2250	blocks.0.mlp.proj.weight	51.654258728027344
1500	1	2250	blocks.1.attn.q.weight	49.22208023071289
1500	1	2250	blocks.1.attn.k.weight	47.941287994384766
1500	1	2250	blocks.1.attn.v.weight	68.26728820800781
1500	1	2250	blocks.1.attn.proj.weight	42.31449890136719
1500	1	2250	blocks.1.mlp.fc.weight	127.86272430419922
1500	1	2250	blocks.1.mlp.proj.weight	54.4842414855957
1500	1	2250	blocks.2.attn.q.weight	71.43988800048828
1500	1	2250	blocks.2.attn.k.weight	55.658470153808594
1500	1	2250	blocks.2.attn.v.weight	50.52220153808594
1500	1	2250	blocks.2.attn.proj.weight	47.999351501464844
1500	1	2250	blocks.2.mlp.fc.weight	129.45228576660156
1500	1	2250	blocks.2.mlp.proj.weight	82.77641296386719
1500	1	2250	blocks.3.attn.q.weight	54.658912658691406
1500	1	2250	blocks.3.attn.k.weight	56.30744552612305
1500	1	2250	blocks.3.attn.v.weight	53.932952880859375
1500	1	2250	blocks.3.attn.proj.weight	66.3907699584961
1500	1	2250	blocks.3.mlp.fc.weight	129.15699768066406
1500	1	2250	blocks.3.mlp.proj.weight	82.83438110351562
1500	1	2250	blocks.4.attn.q.weight	54.57346725463867
1500	1	2250	blocks.4.attn.k.weight	70.08296966552734
1500	1	2250	blocks.4.attn.v.weight	62.11373519897461
1500	1	2250	blocks.4.attn.proj.weight	49.18703079223633
1500	1	2250	blocks.4.mlp.fc.weight	165.13754272460938
1500	1	2250	blocks.4.mlp.proj.weight	55.42534637451172
1500	1	2250	blocks.5.attn.q.weight	46.85814666748047
1500	1	2250	blocks.5.attn.k.weight	54.48963165283203
1500	1	2250	blocks.5.attn.v.weight	54.59868621826172
1500	1	2250	blocks.5.attn.proj.weight	59.470523834228516
1500	1	2250	blocks.5.mlp.fc.weight	112.11029052734375
1500	1	2250	blocks.5.mlp.proj.weight	65.18659210205078
1500	1	2250	blocks.6.attn.q.weight	67.76676177978516
1500	1	2250	blocks.6.attn.k.weight	46.73111343383789
1500	1	2250	blocks.6.attn.v.weight	66.95068359375
1500	1	2250	blocks.6.attn.proj.weight	61.389530181884766
1500	1	2250	blocks.6.mlp.fc.weight	166.2177734375
1500	1	2250	blocks.6.mlp.proj.weight	65.80042266845703
1500	1	2250	blocks.7.attn.q.weight	70.1439208984375
1500	1	2250	blocks.7.attn.k.weight	54.772422790527344
1500	1	2250	blocks.7.attn.v.weight	80.33995819091797
1500	1	2250	blocks.7.attn.proj.weight	50.86369705200195
1500	1	2250	blocks.7.mlp.fc.weight	165.75486755371094
1500	1	2250	blocks.7.mlp.proj.weight	56.755130767822266
1500	1	2250	blocks.8.attn.q.weight	54.51902770996094
1500	1	2250	blocks.8.attn.k.weight	47.04057312011719
1500	1	2250	blocks.8.attn.v.weight	60.81692123413086
1500	1	2250	blocks.8.attn.proj.weight	77.44865417480469
1500	1	2250	blocks.8.mlp.fc.weight	112.45098876953125
1500	1	2250	blocks.8.mlp.proj.weight	85.22454833984375
1500	1	2250	blocks.9.attn.q.weight	46.254783630371094
1500	1	2250	blocks.9.attn.k.weight	70.3082275390625
1500	1	2250	blocks.9.attn.v.weight	69.14990997314453
1500	1	2250	blocks.9.attn.proj.weight	77.97885131835938
1500	1	2250	blocks.9.mlp.fc.weight	112.39495086669922
1500	1	2250	blocks.9.mlp.proj.weight	67.48283386230469
1500	1	2250	blocks.10.attn.q.weight	45.752418518066406
1500	1	2250	blocks.10.attn.k.weight	69.26610565185547
1500	1	2250	blocks.10.attn.v.weight	65.25589752197266
1500	1	2250	blocks.10.attn.proj.weight	67.28411865234375
1500	1	2250	blocks.10.mlp.fc.weight	129.8865203857422
1500	1	2250	blocks.10.mlp.proj.weight	67.83163452148438
1500	1	2250	blocks.11.attn.q.weight	54.743717193603516
1500	1	2250	blocks.11.attn.k.weight	46.000831604003906
1500	1	2250	blocks.11.attn.v.weight	79.91422271728516
1500	1	2250	blocks.11.attn.proj.weight	72.65401458740234
1500	1	2250	blocks.11.mlp.fc.weight	109.80154418945312
1500	1	2250	blocks.11.mlp.proj.weight	87.78472900390625
1500	2	1750	blocks.0.attn.q.weight	54.0101318359375
1500	2	1750	blocks.0.attn.k.weight	53.33924102783203
1500	2	1750	blocks.0.attn.v.weight	49.96017837524414
1500	2	1750	blocks.0.attn.proj.weight	62.35887908935547
1500	2	1750	blocks.0.mlp.fc.weight	111.31068420410156
1500	2	1750	blocks.0.mlp.proj.weight	60.26383590698242
1500	2	1750	blocks.1.attn.q.weight	55.54200744628906
1500	2	1750	blocks.1.attn.k.weight	54.119911193847656
1500	2	1750	blocks.1.attn.v.weight	49.409690856933594
1500	2	1750	blocks.1.attn.proj.weight	52.48834228515625
1500	2	1750	blocks.1.mlp.fc.weight	151.16212463378906
1500	2	1750	blocks.1.mlp.proj.weight	63.117713928222656
1500	2	1750	blocks.2.attn.q.weight	52.523929595947266
1500	2	1750	blocks.2.attn.k.weight	66.37854766845703
1500	2	1750	blocks.2.attn.v.weight	54.33953857421875
1500	2	1750	blocks.2.attn.proj.weight	52.09028244018555
1500	2	1750	blocks.2.mlp.fc.weight	151.0511932373047
1500	2	1750	blocks.2.mlp.proj.weight	59.684871673583984
1500	2	1750	blocks.3.attn.q.weight	64.34184265136719
1500	2	1750	blocks.3.attn.k.weight	66.11006164550781
1500	2	1750	blocks.3.attn.v.weight	68.2466812133789
1500	2	1750	blocks.3.attn.proj.weight	49.89561462402344
1500	2	1750	blocks.3.mlp.fc.weight	151.7394256591797
1500	2	1750	blocks.3.mlp.proj.weight	60.24039840698242
1500	2	1750	blocks.4.attn.q.weight	65.4664306640625
1500	2	1750	blocks.4.attn.k.weight	51.65814971923828
1500	2	1750	blocks.4.attn.v.weight	70.08109283447266
1500	2	1750	blocks.4.attn.proj.weight	54.14997482299805
1500	2	1750	blocks.4.mlp.fc.weight	121.52859497070312
1500	2	1750	blocks.4.mlp.proj.weight	64.5324935913086
1500	2	1750	blocks.5.attn.q.weight	54.59006881713867
1500	2	1750	blocks.5.attn.k.weight	65.28740692138672
1500	2	1750	blocks.5.attn.v.weight	59.01380920410156
1500	2	1750	blocks.5.attn.proj.weight	65.7984390258789
1500	2	1750	blocks.5.mlp.fc.weight	128.9980926513672
1500	2	1750	blocks.5.mlp.proj.weight	78.10346221923828
1500	2	1750	blocks.6.attn.q.weight	49.439239501953125
1500	2	1750	blocks.6.attn.k.weight	54.96981430053711
1500	2	1750	blocks.6.attn.v.weight	72.42000579833984
1500	2	1750	blocks.6.attn.proj.weight	66.87223052978516
1500	2	1750	blocks.6.mlp.fc.weight	121.05601501464844
1500	2	1750	blocks.6.mlp.proj.weight	78.20100402832031
1500	2	1750	blocks.7.attn.q.weight	50.3689079284668
1500	2	1750	blocks.7.attn.k.weight	65.3067626953125
1500	2	1750	blocks.7.attn.v.weight	63.22453308105469
1500	2	1750	blocks.7.attn.proj.weight	62.58311462402344
1500	2	1750	blocks.7.mlp.fc.weight	121.6766586303711
1500	2	1750	blocks.7.mlp.proj.weight	65.88697052001953
1500	2	1750	blocks.8.attn.q.weight	64.44762420654297
1500	2	1750	blocks.8.attn.k.weight	54.12625503540039
1500	2	1750	blocks.8.attn.v.weight	70.86092376708984
1500	2	1750	blocks.8.attn.proj.weight	60.523258209228516
1500	2	1750	blocks.8.mlp.fc.weight	129.30194091796875
1500	2	1750	blocks.8.mlp.proj.weight	62.72007369995117
1500	2	1750	blocks.9.attn.q.weight	53.870933532714844
1500	2	1750	blocks.9.attn.k.weight	50.6328239440918
1500	2	1750	blocks.9.attn.v.weight	83.96454620361328
1500	2	1750	blocks.9.attn.proj.weight	62.889015197753906
1500	2	1750	blocks.9.mlp.fc.weight	129.64151000976562
1500	2	1750	blocks.9.mlp.proj.weight	80.35826110839844
1500	2	1750	blocks.10.attn.q.weight	54.575347900390625
1500	2	1750	blocks.10.attn.k.weight	50.397098541259766
1500	2	1750	blocks.10.attn.v.weight	70.21627044677734
1500	2	1750	blocks.10.attn.proj.weight	74.26295471191406
1500	2	1750	blocks.10.mlp.fc.weight	153.97312927246094
1500	2	1750	blocks.10.mlp.proj.weight	81.12372589111328
1500	2	1750	blocks.11.attn.q.weight	64.97691345214844
1500	2	1750	blocks.11.attn.k.weight	53.22464370727539
1500	2	1750	blocks.11.attn.v.weight	70.92326354980469
1500	2	1750	blocks.11.attn.proj.weight	63.664669036865234
1500	2	1750	blocks.11.mlp.fc.weight	127.03230285644531
1500	2	1750	blocks.11.mlp.proj.weight	64.78482818603516
1500	2	1875	blocks.0.attn.q.weight	52.79412841796875
1500	2	1875	blocks.0.attn.k.weight	52.18608856201172
1500	2	1875	blocks.0.attn.v.weight	48.17181396484375
1500	2	1875	blocks.0.attn.proj.weight	64.5809555053711
1500	2	1875	blocks.0.mlp.fc.weight	108.34225463867188
1500	2	1875	blocks.0.mlp.proj.weight	60.54741668701172
1500	2	1875	blocks.1.attn.q.weight	55.66545486450195
1500	2	1875	blocks.1.attn.k.weight	54.15419006347656
1500	2	1875	blocks.1.attn.v.weight	48.399627685546875
1500	2	1875	blocks.1.attn.proj.weight	53.02418518066406
1500	2	1875	blocks.1.mlp.fc.weight	157.41078186035156
1500	2	1875	blocks.1.mlp.proj.weight	63.34554672241211
1500	2	1875	blocks.2.attn.q.weight	51.109161376953125
1500	2	1875	blocks.2.attn.k.weight	68.88313293457031
1500	2	1875	blocks.2.attn.v.weight	54.56707000732422
1500	2	1875	blocks.2.attn.proj.weight	52.23215866088867
1500	2	1875	blocks.2.mlp.fc.weight	157.2576904296875
1500	2	1875	blocks.2.mlp.proj.weight	58.06575012207031
1500	2	1875	blocks.3.attn.q.weight	66.8453598022461
1500	2	1875	blocks.3.attn.k.weight	68.62843322753906
1500	2	1875	blocks.3.attn.v.weight	71.08902740478516
1500	2	1875	blocks.3.attn.proj.weight	48.33121109008789
1500	2	1875	blocks.3.mlp.fc.weight	158.05130004882812
1500	2	1875	blocks.3.mlp.proj.weight	58.62432861328125
1500	2	1875	blocks.4.attn.q.weight	68.08535766601562
1500	2	1875	blocks.4.attn.k.weight	50.34917068481445
1500	2	1875	blocks.4.attn.v.weight	72.14655303955078
1500	2	1875	blocks.4.attn.proj.weight	53.63821792602539
1500	2	1875	blocks.4.mlp.fc.weight	118.57535552978516
1500	2	1875	blocks.4.mlp.proj.weight	64.702392578125
1500	2	1875	blocks.5.attn.q.weight	54.80603790283203
1500	2	1875	blocks.5.attn.k.weight	67.91935729980469
1500	2	1875	blocks.5.attn.v.weight	58.501468658447266
1500	2	1875	blocks.5.attn.proj.weight	67.6832046508789
1500	2	1875	blocks.5.mlp.fc.weight	129.39942932128906
1500	2	1875	blocks.5.mlp.proj.weight	81.01311492919922
1500	2	1875	blocks.6.attn.q.weight	48.17626190185547
1500	2	1875	blocks.6.attn.k.weight	55.28369903564453
1500	2	1875	blocks.6.attn.v.weight	73.50548553466797
1500	2	1875	blocks.6.attn.proj.weight	67.79676055908203
1500	2	1875	blocks.6.mlp.fc.weight	117.90824890136719
1500	2	1875	blocks.6.mlp.proj.weight	81.14132690429688
1500	2	1875	blocks.7.attn.q.weight	48.961727142333984
1500	2	1875	blocks.7.attn.k.weight	67.91883850097656
1500	2	1875	blocks.7.attn.v.weight	62.085845947265625
1500	2	1875	blocks.7.attn.proj.weight	63.16596221923828
1500	2	1875	blocks.7.mlp.fc.weight	118.64203643798828
1500	2	1875	blocks.7.mlp.proj.weight	66.04060363769531
1500	2	1875	blocks.8.attn.q.weight	66.89217376708984
1500	2	1875	blocks.8.attn.k.weight	54.22926712036133
1500	2	1875	blocks.8.attn.v.weight	71.1603775024414
1500	2	1875	blocks.8.attn.proj.weight	59.33088684082031
1500	2	1875	blocks.8.mlp.fc.weight	129.6508026123047
1500	2	1875	blocks.8.mlp.proj.weight	61.072086334228516
1500	2	1875	blocks.9.attn.q.weight	54.05032730102539
1500	2	1875	blocks.9.attn.k.weight	49.30848693847656
1500	2	1875	blocks.9.attn.v.weight	86.55985260009766
1500	2	1875	blocks.9.attn.proj.weight	61.31168746948242
1500	2	1875	blocks.9.mlp.fc.weight	130.02650451660156
1500	2	1875	blocks.9.mlp.proj.weight	83.38417053222656
1500	2	1875	blocks.10.attn.q.weight	54.951107025146484
1500	2	1875	blocks.10.attn.k.weight	49.09468460083008
1500	2	1875	blocks.10.attn.v.weight	69.58735656738281
1500	2	1875	blocks.10.attn.proj.weight	76.19080352783203
1500	2	1875	blocks.10.mlp.fc.weight	160.28187561035156
1500	2	1875	blocks.10.mlp.proj.weight	84.08965301513672
1500	2	1875	blocks.11.attn.q.weight	67.46220397949219
1500	2	1875	blocks.11.attn.k.weight	53.34578323364258
1500	2	1875	blocks.11.attn.v.weight	70.29068756103516
1500	2	1875	blocks.11.attn.proj.weight	62.95291519165039
1500	2	1875	blocks.11.mlp.fc.weight	127.11103057861328
1500	2	1875	blocks.11.mlp.proj.weight	63.134727478027344
1500	2	2000	blocks.0.attn.q.weight	51.796077728271484
1500	2	2000	blocks.0.attn.k.weight	51.22126007080078
1500	2	2000	blocks.0.attn.v.weight	46.772037506103516
1500	2	2000	blocks.0.attn.proj.weight	65.88313293457031
1500	2	2000	blocks.0.mlp.fc.weight	105.92285919189453
1500	2	2000	blocks.0.mlp.proj.weight	60.83982467651367
1500	2	2000	blocks.1.attn.q.weight	55.76634979248047
1500	2	2000	blocks.1.attn.k.weight	54.2750244140625
1500	2	2000	blocks.1.attn.v.weight	47.492374420166016
1500	2	2000	blocks.1.attn.proj.weight	53.3043098449707
1500	2	2000	blocks.1.mlp.fc.weight	160.94351196289062
1500	2	2000	blocks.1.mlp.proj.weight	63.59819793701172
1500	2	2000	blocks.2.attn.q.weight	49.95988082885742
1500	2	2000	blocks.2.attn.k.weight	70.3615951538086
1500	2	2000	blocks.2.attn.v.weight	54.71147537231445
1500	2	2000	blocks.2.attn.proj.weight	52.32809829711914
1500	2	2000	blocks.2.mlp.fc.weight	160.84507751464844
1500	2	2000	blocks.2.mlp.proj.weight	56.75223159790039
1500	2	2000	blocks.3.attn.q.weight	68.08953094482422
1500	2	2000	blocks.3.attn.k.weight	69.9900131225586
1500	2	2000	blocks.3.attn.v.weight	72.76575469970703
1500	2	2000	blocks.3.attn.proj.weight	47.156246185302734
1500	2	2000	blocks.3.mlp.fc.weight	161.6334686279297
1500	2	2000	blocks.3.mlp.proj.weight	57.29421615600586
1500	2	2000	blocks.4.attn.q.weight	69.46690368652344
1500	2	2000	blocks.4.attn.k.weight	49.270118713378906
1500	2	2000	blocks.4.attn.v.weight	73.27922058105469
1500	2	2000	blocks.4.attn.proj.weight	53.39311218261719
1500	2	2000	blocks.4.mlp.fc.weight	116.05050659179688
1500	2	2000	blocks.4.mlp.proj.weight	64.83975219726562
1500	2	2000	blocks.5.attn.q.weight	54.926761627197266
1500	2	2000	blocks.5.attn.k.weight	69.2386474609375
1500	2	2000	blocks.5.attn.v.weight	58.192726135253906
1500	2	2000	blocks.5.attn.proj.weight	68.70262908935547
1500	2	2000	blocks.5.mlp.fc.weight	129.7791290283203
1500	2	2000	blocks.5.mlp.proj.weight	82.5450668334961
1500	2	2000	blocks.6.attn.q.weight	47.19979476928711
1500	2	2000	blocks.6.attn.k.weight	55.52200698852539
1500	2	2000	blocks.6.attn.v.weight	74.04846954345703
